tag,estimator,variant,sigma_obs,sim_seed,est_seed,block,coverage,rung,cal_skill,cal_skill_sd,cal_pearson,cal_spearman,cal_sign_accuracy,n_split_seeds,n_params
oracle_nuisance,oracle,nuisance,0.15,15,116,rank2,0.2,lowrank,-0.004640288310651108,0.00948919878214577,0.015243603585033969,0.00071900935890633,0.5287289592434113,8,204
oracle_nuisance,oracle,nuisance,0.15,15,116,rank2,0.4,lowrank,-0.004602828211925147,0.008298526606548,0.0038509651614202214,0.013586476358354275,0.5145922449873538,8,204
oracle_nuisance,oracle,nuisance,0.15,15,116,rank2,0.7,lowrank,-0.0009107609045894693,0.0018415606695363414,0.01146755662975031,0.013364010161649353,0.5077692510755435,8,204
oracle_nuisance,oracle,nuisance,0.15,16,117,rank2,0.05,lowrank,-0.12534277570315977,0.24678302185740375,-0.019344817590080443,-0.02198173774687876,0.49214438099099655,8,204
oracle_nuisance,oracle,nuisance,0.15,16,117,rank2,0.1,lowrank,-0.0189451991219539,0.02867474745758734,0.0008981465528115461,-0.02068211514693525,0.5046100474789031,8,204
oracle_nuisance,oracle,nuisance,0.15,16,117,rank2,0.2,lowrank,-0.005827982218569894,0.00857659436012968,0.017049890410258336,0.016763842909604112,0.5318945901585386,8,204
oracle_nuisance,oracle,nuisance,0.15,16,117,rank2,0.4,lowrank,-0.00306727046922127,0.0061437878807037135,0.0068367144280597385,0.012676227316595385,0.5481596572128609,8,204
oracle_nuisance,oracle,nuisance,0.15,16,117,rank2,0.7,lowrank,-0.002114188805467293,0.004017013291174077,-0.000329195920509195,-0.001826472476028037,0.5260482321809408,8,204
oracle_nuisance,oracle,nuisance,0.15,17,118,rank2,0.05,lowrank,-0.031501666204667184,0.047536292869438106,-0.025278610621489728,-0.009601898455467906,0.45324814605860025,8,204
oracle_nuisance,oracle,nuisance,0.15,17,118,rank2,0.1,lowrank,-0.0159676323796642,0.016478060959942396,-0.02368137514373853,-0.0157465464537843,0.44940004627889507,8,204
oracle_nuisance,oracle,nuisance,0.15,17,118,rank2,0.2,lowrank,-0.01240645138220245,0.016745132556235425,-0.023771609559486675,-0.013605605560553279,0.4808759692377875,8,204
oracle_nuisance,oracle,nuisance,0.15,17,118,rank2,0.4,lowrank,-0.002498720295941642,0.0038034341541918586,-0.01171071385897122,-0.008043092097146655,0.4687267939427542,8,204
oracle_nuisance,oracle,nuisance,0.15,17,118,rank2,0.7,lowrank,-0.007492950416927824,0.01052972533350547,-0.010706355426513438,-0.007635089537469212,0.4883454903737813,8,204
oracle_nuisance,oracle,nuisance,0.15,18,119,rank2,0.05,lowrank,-0.007753281207166507,0.021563332121083918,0.008648950771429366,0.018012021800585226,0.5082373533165739,8,204
oracle_nuisance,oracle,nuisance,0.15,18,119,rank2,0.1,lowrank,-0.014052915522291806,0.03430555274541344,0.014545611475360307,0.01000748189571909,0.49961736854383015,8,204
oracle_nuisance,oracle,nuisance,0.15,18,119,rank2,0.2,lowrank,-0.016917488269661843,0.046931228074160336,0.014317986572316864,0.021709332291659025,0.5012225408246351,8,204
oracle_nuisance,oracle,nuisance,0.15,18,119,rank2,0.4,lowrank,-0.0032753413632973516,0.005147283817814787,0.023871346215836035,0.029643066376981185,0.5134096034142617,8,204
oracle_nuisance,oracle,nuisance,0.15,18,119,rank2,0.7,lowrank,-0.001237258627111687,0.002605545465634468,0.018783242203765715,0.023943590091341546,0.5224621937683569,8,204
oracle_nuisance,oracle,nuisance,0.15,19,120,rank2,0.05,lowrank,-0.028195393676891597,0.03772735540987108,0.01901387210784499,0.013230123199158464,0.5378858379992698,8,204
oracle_nuisance,oracle,nuisance,0.15,19,120,rank2,0.1,lowrank,-0.024355745645694676,0.03264530380501252,-0.022332570308227714,-0.0207376001016414,0.5284385726890771,8,204
oracle_nuisance,oracle,nuisance,0.15,19,120,rank2,0.2,lowrank,-0.002902967822748667,0.005126479984694288,0.008091422983870559,0.0037765797762458605,0.5349713577561679,8,204
oracle_nuisance,oracle,nuisance,0.15,19,120,rank2,0.4,lowrank,-0.0038100874705315896,0.009045807523950487,0.025819924937988164,0.017056488826679362,0.5298222236519146,8,204
oracle_nuisance,oracle,nuisance,0.15,19,120,rank2,0.7,lowrank,-0.002817412087492796,0.007487801535288939,0.029714745351172012,0.02502842005019662,0.5732242705077466,8,204
oracle_strict,oracle,strict,0.15,0,101,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,0,101,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,0,101,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,0,101,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,0,101,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,1,102,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,1,102,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,1,102,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,1,102,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,1,102,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,2,103,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,2,103,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,2,103,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,2,103,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,2,103,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,3,104,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,3,104,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,3,104,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,3,104,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,3,104,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,4,105,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,4,105,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,4,105,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,4,105,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,4,105,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,5,106,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,5,106,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,5,106,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,5,106,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,5,106,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,6,107,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,6,107,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,6,107,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,6,107,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,6,107,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,7,108,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,7,108,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,7,108,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,7,108,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,7,108,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,8,109,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,8,109,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,8,109,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,8,109,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,8,109,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,9,110,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,9,110,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,9,110,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,9,110,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,9,110,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,10,111,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,10,111,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,10,111,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,10,111,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,10,111,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,11,112,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,11,112,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,11,112,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,11,112,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,11,112,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,12,113,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,12,113,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,12,113,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,12,113,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,12,113,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,13,114,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,13,114,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,13,114,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,13,114,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,13,114,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,14,115,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,14,115,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,14,115,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,14,115,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,14,115,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,15,116,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,15,116,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,15,116,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,15,116,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,15,116,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,16,117,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,16,117,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,16,117,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,16,117,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,16,117,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,17,118,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,17,118,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,17,118,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,17,118,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,17,118,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,18,119,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,18,119,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,18,119,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,18,119,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,18,119,rank2,0.7,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,19,120,rank2,0.05,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,19,120,rank2,0.1,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,19,120,rank2,0.2,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,19,120,rank2,0.4,lowrank,,,,,,8,204
oracle_strict,oracle,strict,0.15,19,120,rank2,0.7,lowrank,,,,,,8,204
primary,joint,strict,0.15,0,101,honest_alpha,0.4,lowrank,-0.0034146800259883814,0.004977011178702013,-0.02124035388570064,-0.019481591629091268,,4,1856
primary,joint,strict,0.15,0,101,honest_alpha,0.4,potential,0.0,0.0,,,,4,100
primary,joint,strict,0.15,0,101,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,0,101,honest_alpha,0.7,lowrank,-0.0022252065167599477,0.0044504130335198955,-0.036115802068921246,-0.02492381760518033,,4,864
primary,joint,strict,0.15,0,101,honest_alpha,0.7,potential,-0.00023302527818946928,0.0027067792527859175,0.03673684225769798,-0.07593291370781599,,4,100
primary,joint,strict,0.15,0,101,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,0,101,rank2,0.05,lowrank,-0.001586277015644566,0.003922732479548598,0.02695227459251065,0.03269914659604562,,8,204
primary,joint,strict,0.15,0,101,rank2,0.1,lowrank,-0.017460331865549836,0.02729010361085118,0.01029862194628981,0.006410463494434616,,8,204
primary,joint,strict,0.15,0,101,rank2,0.2,lowrank,-0.009092357745773424,0.00990507202639786,-0.010907492025830072,-0.009786675963364222,,8,204
primary,joint,strict,0.15,0,101,rank2,0.4,lowrank,-0.005801933596978268,0.012779870546247516,-0.0005777051200319927,0.0002297467090565455,,8,204
primary,joint,strict,0.15,0,101,rank2,0.7,lowrank,-0.0018757540977567128,0.0019046168963859256,-0.007750672985251002,-0.007991447001513458,,8,204
primary,joint,strict,0.15,1,102,honest_alpha,0.4,lowrank,0.0024322916668420014,0.002887235895452838,0.07249804298442358,0.05792905987004317,,4,1856
primary,joint,strict,0.15,1,102,honest_alpha,0.4,potential,0.0008403509604044679,0.001076878712909248,0.04704269506782663,-0.0763802637667785,,4,100
primary,joint,strict,0.15,1,102,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,1,102,honest_alpha,0.7,lowrank,-0.004156863124726851,0.004441191085103322,-0.011279231111383159,-0.004891522961594673,,4,864
primary,joint,strict,0.15,1,102,honest_alpha,0.7,potential,0.00014524666414686416,0.0012960357101319394,0.029265066065324846,-0.012679172855773751,,4,100
primary,joint,strict,0.15,1,102,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,1,102,rank2,0.05,lowrank,-0.05628530366804828,0.1325057402245364,-0.006618737412807137,-0.0005744146146123841,,8,204
primary,joint,strict,0.15,1,102,rank2,0.1,lowrank,-0.027673783915493744,0.03954483895389444,0.009184605395566082,0.010734395061275957,,8,204
primary,joint,strict,0.15,1,102,rank2,0.2,lowrank,-0.0029758986684541577,0.004478236972585363,0.018441585195463534,0.023874694267376467,,8,204
primary,joint,strict,0.15,1,102,rank2,0.4,lowrank,-0.0036969118594195605,0.005393509275099938,0.014653686710420314,0.01588306236702474,,8,204
primary,joint,strict,0.15,1,102,rank2,0.7,lowrank,-0.004267059240633447,0.006269527877657619,0.013443282682160825,0.008429112367002365,,8,204
primary,joint,strict,0.15,2,103,honest_alpha,0.4,lowrank,-0.0007843107333075916,0.0021305270971447255,0.03624902960554824,0.05109184096435499,,4,1856
primary,joint,strict,0.15,2,103,honest_alpha,0.4,potential,-0.0001249222504356995,0.0002521031721723591,-0.006982281744733896,-0.03181992577056835,,4,100
primary,joint,strict,0.15,2,103,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,2,103,honest_alpha,0.7,lowrank,-0.0007045615844315789,0.0019110071412544128,0.008272683911294099,0.004635032062856921,,4,1856
primary,joint,strict,0.15,2,103,honest_alpha,0.7,potential,-0.0006825321803211049,0.0011052401524673104,-0.03203811130090513,-0.10651800363891398,,4,100
primary,joint,strict,0.15,2,103,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,2,103,rank2,0.05,lowrank,-0.03363343552435816,0.04691765283661199,-0.010641083904830559,-0.01037303219475609,,8,204
primary,joint,strict,0.15,2,103,rank2,0.1,lowrank,-0.026968332457277366,0.05618481522926763,-0.003663284683887178,0.002482591791626759,,8,204
primary,joint,strict,0.15,2,103,rank2,0.2,lowrank,-0.006206210555873962,0.008865433017982203,-0.013573129208262397,-0.03056261369286695,,8,204
primary,joint,strict,0.15,2,103,rank2,0.4,lowrank,-0.004540064920103989,0.008654536410501554,-0.0066203014124880605,-0.009647803820371724,,8,204
primary,joint,strict,0.15,2,103,rank2,0.7,lowrank,-0.002248906245794699,0.003733718982686567,-0.0009349070030780227,-0.009796706401431618,,8,204
primary,joint,strict,0.15,3,104,honest_alpha,0.4,lowrank,-0.0004670690915044018,0.0006282964854142024,0.0005189886275805897,-0.007822968952018814,,4,1856
primary,joint,strict,0.15,3,104,honest_alpha,0.4,potential,-0.0010249984781082744,0.0008987193896466483,-0.025245836592081294,-0.07355079391598264,,4,100
primary,joint,strict,0.15,3,104,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,3,104,honest_alpha,0.7,lowrank,-0.0010756813109211172,0.0021513626218422344,0.002676791003575065,0.037850752556163374,,4,1856
primary,joint,strict,0.15,3,104,honest_alpha,0.7,potential,-0.0005428377349587232,0.0006270913485121006,-0.020782149156349513,-0.06014972509785478,,4,100
primary,joint,strict,0.15,3,104,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,3,104,rank2,0.05,lowrank,-0.06278783503272192,0.05347275193840376,0.007925171367459096,0.005492484671038395,,8,204
primary,joint,strict,0.15,3,104,rank2,0.1,lowrank,-0.036916145999070865,0.03997811943106384,0.006400246577983915,0.004579213339316167,,8,204
primary,joint,strict,0.15,3,104,rank2,0.2,lowrank,-0.006016827046794709,0.004054283049039732,-0.006666118992984954,0.007468358702471504,,8,204
primary,joint,strict,0.15,3,104,rank2,0.4,lowrank,-0.0037718856180197213,0.007229638606770013,0.02352136873974859,0.028010580874146873,,8,204
primary,joint,strict,0.15,3,104,rank2,0.7,lowrank,4.9284164724439083e-05,0.002518072295251571,0.023131565196281973,0.021634713037882513,,8,204
primary,joint,strict,0.15,4,105,honest_alpha,0.4,lowrank,-0.0005760644778752821,0.0006883824461090398,-0.015942601995918317,-0.0036046952893313902,,4,416
primary,joint,strict,0.15,4,105,honest_alpha,0.4,potential,0.0004932751729808948,0.0009865503459617897,0.04818921629997465,-0.08183455835268987,,4,100
primary,joint,strict,0.15,4,105,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,4,105,honest_alpha,0.7,lowrank,-0.0006915475903465362,0.0017963631088580322,-0.0020906149557874815,-0.008632194082516559,,4,1856
primary,joint,strict,0.15,4,105,honest_alpha,0.7,potential,-0.00036023631435500025,0.0007204726287100005,-0.0357477244689004,-0.14917988352085979,,4,100
primary,joint,strict,0.15,4,105,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,4,105,rank2,0.05,lowrank,-0.017422665410230048,0.0214881002766442,0.008366016455658784,0.005175514438098122,,8,204
primary,joint,strict,0.15,4,105,rank2,0.1,lowrank,-0.06662368206171089,0.15468739866205444,0.0032704695861853574,0.010931811968420637,,8,204
primary,joint,strict,0.15,4,105,rank2,0.2,lowrank,-0.009663650336579482,0.02215508473127183,-0.0006057662963585911,-0.002123086375678313,,8,204
primary,joint,strict,0.15,4,105,rank2,0.4,lowrank,-0.0041982542450653415,0.009172137109916469,-0.000905021133090305,-0.022364890128248632,,8,204
primary,joint,strict,0.15,4,105,rank2,0.7,lowrank,-0.0010106123620908375,0.0036466724694727485,0.02134664880026277,-0.00148968141527932,,8,204
primary,joint,strict,0.15,5,106,honest_alpha,0.4,lowrank,8.499753514801256e-05,0.0014922457628551763,0.018627517756633703,0.05713338827020868,,4,1856
primary,joint,strict,0.15,5,106,honest_alpha,0.4,potential,-0.0008316902482352895,0.0026854689823881833,0.0010631101533216901,-0.061513014021370015,,4,100
primary,joint,strict,0.15,5,106,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,5,106,honest_alpha,0.7,lowrank,-0.0004987301209451456,0.0009974602418902911,-0.007987932062138638,-0.02304180733840052,,4,1856
primary,joint,strict,0.15,5,106,honest_alpha,0.7,potential,0.0002352167667769578,0.000880267711560646,0.023369661241625365,-0.011763385734771065,,4,100
primary,joint,strict,0.15,5,106,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,5,106,rank2,0.05,lowrank,-0.03408416724103876,0.054577458868412226,0.0006448443101649886,-0.009925101331772625,,8,204
primary,joint,strict,0.15,5,106,rank2,0.1,lowrank,-0.030800531272029405,0.038527606638184254,-0.01383805346247757,-0.006410481103650285,,8,204
primary,joint,strict,0.15,5,106,rank2,0.2,lowrank,-0.0046676526000644925,0.00910554419244506,-0.0007307174708299145,-0.0073649401665193985,,8,204
primary,joint,strict,0.15,5,106,rank2,0.4,lowrank,-0.002386374942672853,0.004828407292886637,0.010446188114031323,0.0002600867886892941,,8,204
primary,joint,strict,0.15,5,106,rank2,0.7,lowrank,-0.021425242881056406,0.05287999146358125,0.008709892141511744,0.006624723216858348,,8,204
primary,joint,strict,0.15,6,107,honest_alpha,0.4,lowrank,-0.0011485638817256838,0.0022971277634513676,0.015468874744824501,0.020714088838337332,,4,864
primary,joint,strict,0.15,6,107,honest_alpha,0.4,potential,0.0011287926414919602,0.0017923905990006397,0.03377674510584568,-0.06426100796735852,,4,100
primary,joint,strict,0.15,6,107,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,6,107,honest_alpha,0.7,lowrank,-8.234385192226745e-05,0.0006167511719248226,0.011244648562518233,0.015099081393301662,,4,864
primary,joint,strict,0.15,6,107,honest_alpha,0.7,potential,-0.00030107424279224304,0.000596416121450174,-0.01448169843969726,-0.08833203434652892,,4,100
primary,joint,strict,0.15,6,107,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,6,107,rank2,0.05,lowrank,-0.027954829063688985,0.06593169162133018,-0.036386770601249604,-0.042356260780627784,,8,204
primary,joint,strict,0.15,6,107,rank2,0.1,lowrank,-0.007511774503633828,0.010933635812068658,-0.006238643055730369,0.003308811869233274,,8,204
primary,joint,strict,0.15,6,107,rank2,0.2,lowrank,-0.006191096192850368,0.0054999323635748845,-0.01809330226624959,-0.0051502877458838355,,8,204
primary,joint,strict,0.15,6,107,rank2,0.4,lowrank,-0.0056356797423530725,0.010216847871853627,-0.01574090702812345,-0.016637038770365292,,8,204
primary,joint,strict,0.15,6,107,rank2,0.7,lowrank,-0.0032381030380211895,0.006506412896127987,-0.010658142221516172,-0.006552809900786899,,8,204
primary,joint,strict,0.15,7,108,honest_alpha,0.4,lowrank,-0.0011108118446903625,0.002751035650952539,0.02881039272398556,0.012526338220084608,,4,1856
primary,joint,strict,0.15,7,108,honest_alpha,0.4,potential,-0.0006133038124462309,0.0009977760110402533,-0.006162317746585541,-0.019299389499498325,,4,100
primary,joint,strict,0.15,7,108,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,7,108,honest_alpha,0.7,lowrank,-0.00024204130675081759,0.00048408261350163517,-0.005789961611431447,0.0060975336175501035,,4,864
primary,joint,strict,0.15,7,108,honest_alpha,0.7,potential,-0.0001452618424481189,0.00029052368489623786,-0.01584250802916161,-0.03011675158794196,,4,100
primary,joint,strict,0.15,7,108,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,7,108,rank2,0.05,lowrank,-0.021189867063957507,0.01938733227808592,-1.3025944238852005e-06,0.0004885106243205955,,8,204
primary,joint,strict,0.15,7,108,rank2,0.1,lowrank,-0.014214057975401206,0.021954329756524078,0.03301026012193167,0.02854266425442445,,8,204
primary,joint,strict,0.15,7,108,rank2,0.2,lowrank,-0.0041156377744800965,0.006662716376982196,-0.011607084234669463,-0.00950920783918214,,8,204
primary,joint,strict,0.15,7,108,rank2,0.4,lowrank,-0.00392909409923696,0.005287960625071908,-0.013093178582824,-0.004825966766092428,,8,204
primary,joint,strict,0.15,7,108,rank2,0.7,lowrank,-0.0011223279588879892,0.002943304647342228,0.009312932100377468,0.0023131834982785216,,8,204
primary,joint,strict,0.15,8,109,honest_alpha,0.4,lowrank,-0.0076304979618255775,0.015260995923651155,-0.06284763858916177,-0.08300057469396031,,4,864
primary,joint,strict,0.15,8,109,honest_alpha,0.4,potential,0.00015848330110784792,0.00031696660221569584,0.03012270553129431,0.016116648401895597,,4,100
primary,joint,strict,0.15,8,109,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,8,109,honest_alpha,0.7,lowrank,-0.0009220730278852174,0.0018441460557704348,0.02091067824071067,0.010148804855532578,,4,204
primary,joint,strict,0.15,8,109,honest_alpha,0.7,potential,0.00038166999040881167,0.0007633399808176233,0.05061116196998585,0.03784032930726317,,4,100
primary,joint,strict,0.15,8,109,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,8,109,rank2,0.05,lowrank,-0.1624022825479451,0.1905686626421343,0.0038462180712721,0.011482696156603925,,8,204
primary,joint,strict,0.15,8,109,rank2,0.1,lowrank,-0.016122122445671544,0.03247941959587977,0.0028894673707091667,-0.0045660993606788,,8,204
primary,joint,strict,0.15,8,109,rank2,0.2,lowrank,-0.00152654454096611,0.0048102197857109175,0.0225390425352243,0.034523669837587895,,8,204
primary,joint,strict,0.15,8,109,rank2,0.4,lowrank,-0.0051527403157448914,0.007899997349489277,0.010385959918760113,0.014625546999001163,,8,204
primary,joint,strict,0.15,8,109,rank2,0.7,lowrank,-0.0030365842518021435,0.005232729740404369,0.015035647454428187,0.008593828237071758,,8,204
primary,joint,strict,0.15,9,110,honest_alpha,0.4,lowrank,-0.001498827420626292,0.002997654841252584,0.017780146445264874,-0.0003331623976593225,,4,1856
primary,joint,strict,0.15,9,110,honest_alpha,0.4,potential,0.0004701238458406365,0.0014202023414991907,0.017210827499244203,-0.044143288305864344,,4,100
primary,joint,strict,0.15,9,110,honest_alpha,0.4,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,9,110,honest_alpha,0.7,lowrank,-0.003894493764532214,0.005172505484040065,-0.05198282313824638,-0.03217348750071871,,4,1856
primary,joint,strict,0.15,9,110,honest_alpha,0.7,potential,0.0006690568086503146,0.001094106455564457,0.05310052347007365,0.03804705865053568,,4,100
primary,joint,strict,0.15,9,110,honest_alpha,0.7,zero,0.0,0.0,,,,4,0
primary,joint,strict,0.15,9,110,rank2,0.05,lowrank,-0.007758991707427221,0.011120232139305002,-0.01264830724015189,-0.01514473482635024,,8,204
primary,joint,strict,0.15,9,110,rank2,0.1,lowrank,-0.008686366066494644,0.016928230778825597,-0.013053162575242874,-0.0006936156836018365,,8,204
