tag,estimator,variant,sigma_obs,sim_seed,est_seed,seconds,true_synergy_rms,true_pair_interaction_is_zero,true_curl_fraction,true_D_is_zero,est_synergy_rms,est_D_std,est_D_mean_square,curl_fraction,grad_fraction,artifact_rms,artifact_curl_fraction,estimate_truth_pearson,converged,n_samples,n_samples_expected,selector_on_fraction,split_half_pearson_D,posterior_noise_fraction_of_D,offset_error_rms,second_position_gain_mean,second_position_gain_sd,template_r2,template_subspace_overlap,rank2_energy_absolute,top1,artifact_top1,top2,artifact_top2,top4,artifact_top4,top8,artifact_top8,top16,artifact_top16,top32,artifact_top32,top64,artifact_top64
unshared,unshared,strict,0.15,18,119,45.47529077529907,0.0,True,,True,0.06256137508664121,0.08885553591707115,0.007816353200478824,0.9144319815791463,0.08556801842085364,0.06256137508664121,0.9144319815791463,,True,,,0.2259,,,,,,,,0.0005712984076946985,0.03996478080953015,0.03996478080953015,0.07992956161906024,0.07992956161906024,0.15054838239494261,0.15054838239494261,0.2764465821855692,0.2764465821855692,0.4836759728558385,0.4836759728558385,0.7486225021333406,0.7486225021333406,0.9655562040174792,0.9655562040174792
unshared,unshared,strict,0.15,19,120,45.04542088508606,0.0,True,,True,0.06188513819588035,0.08718061289930573,0.007524454672843606,0.9376498954827371,0.06235010451726283,0.06188513819588035,0.9376498954827371,,True,,,0.233,,,,,,,,0.0005332471704144691,0.03779051618596552,0.03779051618596552,0.07558103237193102,0.07558103237193102,0.147239662871299,0.147239662871299,0.2695419286850807,0.2695419286850807,0.4705473124705386,0.4705473124705386,0.7319925480587778,0.7319925480587778,0.966078696658992,0.966078696658992
primary,joint,strict,0.15,3,104,6613.7821481227875,0.0,True,,True,0.015256502120532752,0.02155669423730387,0.00046004415577620373,0.785674369130524,0.21432563086947604,0.015256502120532752,0.785674369130524,,True,1999.0,1999.0,0.19599929964982493,0.9573756776993801,4.117773485367153,0.00508124991804352,0.6719524247676242,0.23046969876126683,0.0001427007910271838,0.026834313280161805,3.355971189470685e-05,0.04642438131213729,0.04642438131213729,0.09284876262427451,0.09284876262427451,0.16971009257046865,0.16971009257046865,0.2926286416190421,0.2926286416190421,0.503537365291882,0.503537365291882,0.7695870555746228,0.7695870555746228,0.9712028227835245,0.9712028227835245
primary,joint,strict,0.15,6,107,6716.477705001831,0.0,True,,True,0.015504914337009597,0.02178186751784545,0.00046970525503932105,0.7618876971969836,0.23811230280301637,0.015504914337009597,0.7618876971969836,,True,1999.0,1999.0,0.19242561280640322,0.9547150613699106,4.171341456973496,0.004630614970748244,0.6601535169837522,0.24351614422528214,3.669559044205961e-05,0.0053894141384749315,3.1197749853322216e-05,0.04358899902894212,0.04358899902894212,0.08717799805788412,0.08717799805788412,0.1671425136667812,0.1671425136667812,0.30755477157688166,0.30755477157688166,0.5235940315566209,0.5235940315566209,0.7763673776295986,0.7763673776295986,0.9721485410787873,0.9721485410787873
primary,joint,strict,0.15,5,106,6728.129323005676,0.0,True,,True,0.01589271373610197,0.022238390179523768,0.0004896005377989717,0.7826796924611833,0.21732030753881676,0.01589271373610197,0.7826796924611833,,True,1999.0,1999.0,0.21357718859429714,0.9607153119777956,4.002637069350353,0.005364484232259281,0.66379344649827,0.24560899183827842,0.0012142558716701224,0.012551934173019814,3.7959004276313435e-05,0.04952892068931701,0.04952892068931701,0.099057841378634,0.099057841378634,0.17573708024932816,0.17573708024932816,0.31152173632063485,0.31152173632063485,0.5072499503748487,0.5072499503748487,0.76852809905214,0.76852809905214,0.9750180642484034,0.9750180642484034
primary,joint,strict,0.15,0,101,6728.549898862839,0.0,True,,True,0.015882041659502567,0.022469795221134604,0.0004998427803069262,0.7775194037747344,0.2224805962252657,0.015882041659502567,0.7775194037747344,,True,1999.0,1999.0,0.19214827413706853,0.9560557208961632,4.043757455691912,0.0054255673531882495,0.6842492525775277,0.24649082360595928,0.0003809686576590199,0.010715275717819833,3.582076777760747e-05,0.04608506823967277,0.04608506823967277,0.09217013647934552,0.09217013647934552,0.1657383072422666,0.1657383072422666,0.29677373799672035,0.29677373799672035,0.5015418633518568,0.5015418633518568,0.7692921691705149,0.7692921691705149,0.9748896421267133,0.9748896421267133
primary,joint,strict,0.15,2,103,6760.211905002594,0.0,True,,True,0.016604470014796608,0.02330691618983669,0.0005377802188572708,0.7695053736146078,0.23049462638539236,0.016604470014796608,0.7695053736146078,,True,1999.0,1999.0,0.19825827913956978,0.9533604822535601,3.9197766212549054,0.004598022156680441,0.688340651289043,0.23732322186784066,0.000258752656996486,0.011386226350179808,3.7387066535558916e-05,0.045172581978454945,0.045172581978454945,0.09034516395690981,0.09034516395690981,0.16468398743262627,0.16468398743262627,0.2942758721838209,0.2942758721838209,0.4933514906047334,0.4933514906047334,0.7544889789308472,0.7544889789308472,0.9698674737591678,0.9698674737591678
primary,joint,strict,0.15,1,102,6775.69255900383,0.0,True,,True,0.01628022003738885,0.022892948482578345,0.0005188462193237262,0.8071345070649549,0.19286549293504515,0.01628022003738885,0.8071345070649549,,True,1999.0,1999.0,0.20457418709354677,0.960366511912522,4.204955724160346,0.004421866852587516,0.7595063630243764,0.1978680144348704,0.0001232596584812562,0.0024982124294484816,3.2937850480455883e-05,0.03932608256516679,0.03932608256516679,0.07865216513033352,0.07865216513033352,0.15079616596822423,0.15079616596822423,0.28123246453409567,0.28123246453409567,0.4831022049002868,0.4831022049002868,0.7519617544161171,0.7519617544161171,0.9708348131096963,0.9708348131096963
primary,joint,strict,0.15,4,105,6779.6427211761475,0.0,True,,True,0.016195369674580927,0.02261766628377573,0.0005064432398430031,0.7816032106745113,0.2183967893254887,0.016195369674580927,0.7816032106745113,,True,1999.0,1999.0,0.2012735367683842,0.9604934089920647,4.072618912453006,0.005953066527331096,0.6540888275370361,0.2625825171077789,0.00098664902028478,0.010343384193050614,3.86606829160915e-05,0.048834012777930744,0.048834012777930744,0.09766802555586146,0.09766802555586146,0.17586763662809454,0.17586763662809454,0.30526852583555003,0.30526852583555003,0.5083133069366408,0.5083133069366408,0.7678491647156117,0.7678491647156117,0.9719707523932731,0.9719707523932731
primary,joint,strict,0.15,7,108,6386.879578828812,0.0,True,,True,0.017816829526401533,0.024889212523677227,0.0006132781710482837,0.8069200269795613,0.19307997302043864,0.017816829526401533,0.8069200269795613,,True,1999.0,1999.0,0.22412266133066533,0.9608459297899603,3.713063990928424,0.005297703047375083,0.7372281651732574,0.20010003154577344,0.0001146221469122688,0.009077114543984481,4.085872072402858e-05,0.04128257400325661,0.04128257400325661,0.0825651480065132,0.0825651480065132,0.16290012250744487,0.16290012250744487,0.29226708153691666,0.29226708153691666,0.49718846907883096,0.49718846907883096,0.7577670337357668,0.7577670337357668,0.9716519380688128,0.9716519380688128
