tag,screen,coverage,rung,split_seed,init_seed,permute_train_residual,inject_kappa,contaminated,n_drugs,n_train_pairs,n_val_pairs,n_test_pairs,n_params,hparams,grid_size,grid_argmin,train_loss,val_loss,best_epoch,n_restarts,d_scale_train,r_scale_train,shrinkage_alpha,heldout_n_pairs,heldout_mse_zero,heldout_mse,heldout_rmse,heldout_mae,heldout_mae_zero,heldout_skill,heldout_pred_std,heldout_true_std,heldout_pearson,heldout_spearman,heldout_sign_threshold,heldout_sign_n,heldout_sign_frac_of_pairs,heldout_sign_accuracy,cal_n_pairs,cal_mse_zero,cal_mse,cal_rmse,cal_mae,cal_mae_zero,cal_skill,cal_pred_std,cal_true_std,cal_pearson,cal_spearman,cal_sign_threshold,cal_sign_n,cal_sign_frac_of_pairs,cal_sign_accuracy,raw_n_pairs,raw_mse_zero,raw_mse,raw_rmse,raw_mae,raw_mae_zero,raw_skill,raw_pred_std,raw_true_std,raw_pearson,raw_spearman,raw_sign_threshold,raw_sign_n,raw_sign_frac_of_pairs,raw_sign_accuracy,dec_n_test_pairs,dec_n_test_rows,dec_additive_lambda,dec_additive_objective,dec_additive_val_score,dec_y_var,dec_additive_test_mse_y,dec_additive_test_r2_y,dec_D_mean_square,dec_D_var,dec_D_std,dec_D_add_mean_square,dec_D_res_mean_square,dec_D_res_var,dec_D_res_std,dec_D_res_mean_abs,dec_D_res_mean,dec_frac_D_removed_by_potential,dec_D_pearson_add,dec_D_res_abs_q50,dec_D_res_abs_q90,dec_D_abs_q50,split_coverage,split_split_seed,split_n_train_pairs,split_n_val_pairs,split_n_test_pairs,split_n_test_pairs_dropped_for_connectivity,split_train_degree_min,split_train_degree_median,split_train_degree_max,split_n_isolated_drugs,split_test_endpoint_degree_min,split_test_endpoint_degree_median
main,PANC1,0.05,potential,5,0,False,0.0,False,100,211,37,1000,100,"{'lr': 0.03, 'weight_decay': 0.001}",4,3,0.8043939471244812,1.0514590740203857,10,2,0.11819552309905726,0.09726938971598398,0.875,1000,0.02117796731886209,0.022656377236923035,0.15052035489236343,0.11543107987087654,0.10848304252035794,-0.06980886766900452,0.04032272472977638,0.14534791405453998,0.017454526846990597,-0.03104526704526705,0.10236915120306743,411,0.411,0.49391727493917276,1000,0.02117796731886209,0.022292596648528402,0.14930705491880952,0.1141543094238842,0.10848304252035794,-0.052631553958135235,0.03528238460421562,0.14534791405453998,0.01745452820803548,-0.03104526704526705,0.10236915120306743,411,0.411,0.49391727493917276,1000,0.02765653256217817,0.022292596648528402,0.14930705491880952,0.1141543094238842,0.114121788415,0.19394824356923346,0.12123901513940126,0.16623131291657242,0.499657288384599,0.46893324093324096,0.10236915120306743,424,0.424,0.7665094339622641,1000,2000,3.0,y,0.009109110873802105,0.018216405504203455,0.014610957254725818,0.19792314398390365,0.02765653256217817,0.02763284939396742,0.16623131291657242,0.008137153998931139,0.02117796731886209,0.021126016120005944,0.14534791405453998,0.10848304252035794,0.007207718006147958,0.23425081321206098,0.48827442710114166,0.08001337271832007,0.24460950256063999,0.0711317245,0.05,5,211,37,1000,485,0,4.0,9,2,3,4.0
main,PANC1,0.05,potential,7,0,False,0.0,False,100,211,37,1003,100,"{'lr': 0.003, 'weight_decay': 0.0001}",4,0,0.9964479804039001,1.1687015295028687,0,2,0.11018997956965569,0.08455310996485313,0.0,1003,0.020032206417295213,0.020038116346837376,0.14155605372726868,0.10710327395370572,0.10698824707871928,-0.00029502139799553184,0.0016998836072161794,0.14148901712522013,-0.008317144280068734,-0.04552230656837846,0.10236915120306743,398,0.3968095712861416,0.4798994974874372,1003,0.020032206417295213,0.020032206417295213,0.14153517731396395,0.10698824707871928,0.10698824707871928,0.0,0.0,0.14148901712522013,,,0.10236915120306743,398,0.3968095712861416,,1003,0.02646430932191515,0.020032206417295213,0.14153517731396395,0.10698824707871928,0.11020255063110669,0.2430482060339848,0.07721083467320479,0.16253778697861695,0.4924788916580377,0.4288258396792351,0.10236915120306743,428,0.4267198404785643,0.7523364485981309,1003,2006,3.0,y,0.01184552717228252,0.016634017374308155,0.013846945657050507,0.16755253133030745,0.02646430932191515,0.026418532195906265,0.16253778697861695,0.0059714443234796,0.020032206417295213,0.02001914196706084,0.14148901712522013,0.10698824707871928,0.0036144778646953813,0.2430482060339848,0.49247889165803743,0.07967715510042583,0.23619297900846062,0.07313980499999999,0.05,7,211,37,1003,482,1,4.0,9,0,3,4.0
main,PANC1,0.05,lowrank,0,0,False,0.0,False,100,211,37,848,864,"{'rank': 8, 'lr': 0.03, 'weight_decay': 0.01}",6,4,0.0887417122721672,0.7842202186584473,20,2,0.132603000065546,0.09932477177966054,0.625,848,0.018813048853927827,0.027653028762153874,0.16629199849106954,0.12188655575459119,0.09591045211244707,-0.4698855553325383,0.09219958633184433,0.13698660504292903,-0.015015948064670848,-0.02416365341317914,0.10236915120306743,311,0.36674528301886794,0.4919614147909968,848,0.018813048853927827,0.02234164125729348,0.14947120544537493,0.10843240346227542,0.09591045211244707,-0.1875609015191042,0.05762474238872528,0.13698660504292903,-0.015015949056145497,-0.02416365341317914,0.10236915120306743,311,0.36674528301886794,0.4919614147909968,848,0.022724106965869406,0.02234164125729348,0.14947120544537493,0.10843240346227542,0.09987849063797169,0.016830835603369287,0.07075026295851707,0.15039416564770727,0.2490970347889062,0.22238103949157412,0.10236915120306743,318,0.375,0.6635220125786163,848,1696,10.0,y,0.021013296029305472,0.012890183553374132,0.01068648311239041,0.17095958578548576,0.022724106965869406,0.02261840506087001,0.15039416564770727,0.0014524336807892233,0.018813048853927827,0.018765329961187432,0.13698660504292903,0.09591045211244707,-0.0069078862715300825,0.17211053080395255,0.46365330450439335,0.060941634343499265,0.22516758987605942,0.0572801495,0.05,0,211,37,848,637,0,4.0,11,1,3,5.0
main,PANC1,0.05,lowrank,1,0,False,0.0,False,100,211,37,929,864,"{'rank': 8, 'lr': 0.01, 'weight_decay': 0.001}",6,3,0.6184730529785156,0.9805025458335876,15,2,0.10665266733841898,0.0905851569867203,1.0,929,0.021731142728479317,0.024967107707101355,0.15800983421009387,0.11791346228182968,0.10767511211617695,-0.14890910335705487,0.05350383743643761,0.14697427032287205,-0.018668563357924814,-0.019692553979963383,0.10236915120306743,362,0.38966630785791173,0.48342541436464087,929,0.021731142728479317,0.024967107707101355,0.15800983421009387,0.11791346228182968,0.10767511211617695,-0.14890910335705487,0.05350383743643761,0.14697427032287205,-0.018668563357924814,-0.019692553979963383,0.10236915120306743,362,0.38966630785791173,0.48342541436464087,929,0.028557092862189527,0.024967107707101352,0.15800983421009387,0.11791346228182968,0.11231310531646933,0.12571255668119585,0.09483227286211365,0.1689557449968729,0.39886202421902395,0.38884584713789144,0.10236915120306743,369,0.39720129171151775,0.7344173441734417,929,1858,3.0,y,0.00945052037345287,0.018566535647188225,0.013038223821778655,0.29775677759500574,0.028557092862189527,0.02854604376744834,0.1689557449968729,0.005584512756942635,0.021731142728479317,0.021601436136940665,0.14697427032287205,0.10767511211617695,0.011388880170528345,0.23902818703047957,0.49732535607931755,0.07465384686387094,0.2515749668362788,0.070067712,0.05,1,211,37,929,556,1,4.0,10,0,3,4.0
main,PANC1,0.05,lowrank,2,0,False,0.0,False,100,211,37,928,1856,"{'rank': 16, 'lr': 0.03, 'weight_decay': 0.01}",6,5,0.024399051442742348,2.6632797718048096,30,2,0.11866285529135293,0.0889867599051849,1.0,928,0.019263166245636613,0.02236159378551716,0.1495379342692588,0.11053112977665268,0.10067314687642547,-0.1608472615753076,0.05540456995368004,0.13875525846189662,-0.0020286900345257803,-0.015867527375234076,0.10236915120306743,327,0.35237068965517243,0.5107033639143731,928,0.019263166245636613,0.02236159378551716,0.1495379342692588,0.11053112977665268,0.10067314687642547,-0.1608472615753076,0.05540456995368004,0.13875525846189662,-0.0020286900345257803,-0.015867527375234076,0.10236915120306743,327,0.35237068965517243,0.5107033639143731,928,0.024605096382330657,0.02236159378551716,0.1495379342692588,0.11053112977665268,0.10164638985775863,0.09118040270813954,0.08997167675180044,0.15679700813626177,0.3659924945000964,0.33573113259959525,0.10236915120306743,329,0.3545258620689655,0.7325227963525835,928,1856,3.0,y,0.023625132348838986,0.014652404013009889,0.011272023311358716,0.23070485216280745,0.024605096382330657,0.02458530176048294,0.15679700813626177,0.0051632543471968485,0.019263166245636613,0.019253021750827732,0.13875525846189662,0.10067314687642547,0.0031850423559004293,0.21710665358458725,0.4658238477961583,0.06899632614015577,0.23558009894101617,0.0493383055,0.05,2,211,37,928,557,0,4.0,10,3,3,5.0
main,PANC1,0.05,lowrank,4,0,False,0.0,False,100,211,37,893,204,"{'rank': 2, 'lr': 0.01, 'weight_decay': 0.001}",6,0,0.5884854793548584,1.2026666402816772,40,2,0.12035198705338196,0.0936897592009915,1.0,893,0.022164717167227205,0.02588446533141685,0.16088649828813123,0.12102264410209823,0.11104632652587514,-0.16782294744052373,0.049934495240449905,0.14887810464502152,-0.08229909329674442,-0.07647253641692588,0.10236915120306743,373,0.4176931690929451,0.44235924932975873,893,0.022164717167227205,0.02588446533141685,0.16088649828813123,0.12102264410209823,0.11104632652587514,-0.16782294744052373,0.049934495240449905,0.14887810464502152,-0.08229909329674442,-0.07647253641692588,0.10236915120306743,373,0.4176931690929451,0.44235924932975873,893,0.030136512299856227,0.02588446533141685,0.16088649828813123,0.12102264410209823,0.11575238709182532,0.14109286854868275,0.10552034944602212,0.17358986049982916,0.4199915772544668,0.3827601650609228,0.10236915120306743,372,0.4165733482642777,0.7150537634408602,893,1786,3.0,y,0.014440537213987595,0.017913896008653517,0.013520930573104113,0.24522669068902325,0.030136512299856227,0.030133439668350148,0.17358986049982916,0.008544577395640424,0.022164717167227205,0.02216469004269398,0.14887810464502152,0.11104632652587514,0.00016469527383544257,0.26452281714984827,0.5145548647389934,0.08299581645777761,0.24719179567570818,0.06946443900000002,0.05,4,211,37,893,592,0,4.0,11,2,3,5.0
main,PANC1,0.05,lowrank,3,0,False,0.0,False,100,211,37,999,416,"{'rank': 4, 'lr': 0.03, 'weight_decay': 0.001}",6,2,0.383781760931015,0.855505645275116,15,2,0.10949975273343282,0.08463847105282227,0.625,999,0.022085056637540658,0.028517844009301272,0.16887227128602633,0.12771818619511227,0.11081823149400373,-0.2912733020039451,0.07747884839773178,0.14855222218988556,-0.017521550778168492,-0.01303852148741928,0.10236915120306743,421,0.4214214214214214,0.5154394299287411,999,0.022085056637540658,0.024697186479349268,0.15715338519850366,0.11848269512540864,0.11081823149400373,-0.11827589508502578,0.04842428117990494,0.14855222218988556,-0.017521549586881263,-0.01303852148741928,0.10236915120306743,421,0.4214214214214214,0.5154394299287411,999,0.02876868618758908,0.024697186479349268,0.15715338519850366,0.11848269512540864,0.11499516764564564,0.1415253961091999,0.09247161586863344,0.16959796940905403,0.40329385302548704,0.38738517274789813,0.10236915120306743,413,0.4134134134134134,0.7263922518159807,999,1998,3.0,y,0.007116046073681484,0.017424800008058194,0.014277435830738662,0.1806255552926873,0.02876868618758908,0.02876347122767443,0.16959796940905403,0.0061172950772311425,0.022085056637540658,0.02206776271755313,0.14855222218988556,0.11081823149400373,-0.00415859591539364,0.2323230719146211,0.4829767690415287,0.0824022391372926,0.24910794972967837,0.07310569600000003,0.05,3,211,37,999,486,1,4.0,9,0,3,4.0
main,PANC1,0.05,lowrank,5,0,False,0.0,False,100,211,37,1000,864,"{'rank': 8, 'lr': 0.03, 'weight_decay': 0.01}",6,4,0.011714249849319458,0.9495212435722351,795,2,0.11819552309905726,0.09726938971598398,0.75,1000,0.02117796731886209,0.02546139374150701,0.15956626755522926,0.12028779263186798,0.10848304252035794,-0.20225861897661446,0.07854556292295456,0.14534791405453998,0.0839159646182292,0.06487840087840088,0.10236915120306743,411,0.411,0.5279805352798054,1000,0.02117796731886209,0.02323313284654936,0.15242418720973833,0.11443411464252415,0.10848304252035794,-0.09704262438146483,0.05890917778015137,0.14534791405453998,0.08391596497834906,0.06487840087840088,0.10236915120306743,411,0.411,0.5279805352798054,1000,0.02765653256217817,0.02323313284654936,0.15242418720973833,0.11443411464252415,0.114121788415,0.15994050250818692,0.10702923641527652,0.16623131291657242,0.44765007091682396,0.40506546906546903,0.10236915120306743,424,0.424,0.7311320754716981,1000,2000,3.0,y,0.009109110873802105,0.018216405504203455,0.014610957254725818,0.19792314398390365,0.02765653256217817,0.02763284939396742,0.16623131291657242,0.008137153998931139,0.02117796731886209,0.021126016120005944,0.14534791405453998,0.10848304252035794,0.007207718006147958,0.23425081321206098,0.48827442710114166,0.08001337271832007,0.24460950256063999,0.0711317245,0.05,5,211,37,1000,485,0,4.0,9,2,3,4.0
main,PANC1,0.05,lowrank,6,0,False,0.0,False,100,211,37,949,204,"{'rank': 2, 'lr': 0.01, 'weight_decay': 0.001}",6,0,0.6529419422149658,2.5504374504089355,45,2,0.10610398796307755,0.0874072388355086,1.0,949,0.019892485164727552,0.022373745525283276,0.1495785597112209,0.11187742082036384,0.10603422644889042,-0.12473355340012415,0.04470387101173401,0.14098455164967882,-0.038136400187754035,0.0008996180277426569,0.10236915120306743,371,0.3909378292939937,0.5175202156334232,949,0.019892485164727552,0.022373745525283276,0.1495785597112209,0.11187742082036384,0.10603422644889042,-0.12473355340012415,0.04470387101173401,0.14098455164967882,-0.038136400187754035,0.0008996180277426569,0.10236915120306743,371,0.3909378292939937,0.5175202156334232,949,0.02429682126859657,0.022373745525283276,0.1495785597112209,0.11187742082036384,0.10389387675553215,0.0791492731519926,0.10620660786234874,0.15586955366378266,0.39927109258025695,0.4061515996711711,0.10236915120306743,366,0.3856691253951528,0.7377049180327869,949,1898,1.0,y,0.015272909632289885,0.01628497278403633,0.013348505416704464,0.1803176097543372,0.02429682126859657,0.024295317759346822,0.15586955366378266,0.00917272767753545,0.019892485164727552,0.01987664380386096,0.14098455164967882,0.10603422644889042,-0.003980120710053237,0.18127211190220927,0.4549873759907159,0.07994647741616127,0.22809868639892478,0.059937546,0.05,6,211,37,949,536,1,4.0,10,0,3,5.0
main,PANC1,0.05,lowrank,7,0,False,0.0,False,100,211,37,1003,864,"{'rank': 8, 'lr': 0.03, 'weight_decay': 0.01}",6,4,0.4179752469062805,0.9935917258262634,10,2,0.11018997956965569,0.08455310996485313,0.875,1003,0.020032206417295213,0.022886237990626584,0.15128198171172463,0.11444909443928886,0.10698824707871928,-0.14247215278628955,0.05750923976302147,0.14148901712522013,0.028661961853666533,0.041769269570395146,0.10236915120306743,398,0.3968095712861416,0.5527638190954773,1003,0.020032206417295213,0.022167498492734108,0.148887536391513,0.11254144339068253,0.10698824707871928,-0.10659295491261256,0.0503205843269825,0.14148901712522013,0.028661962061784813,0.041769269570395146,0.10236915120306743,398,0.3968095712861416,0.5527638190954773,1003,0.02646430932191515,0.022167498492734108,0.148887536391513,0.11254144339068253,0.11020255063110669,0.16236247758874411,0.0918080417391326,0.16253778697861695,0.425675038867045,0.3883721714594747,0.10236915120306743,428,0.4267198404785643,0.764018691588785,1003,2006,3.0,y,0.01184552717228252,0.016634017374308155,0.013846945657050507,0.16755253133030745,0.02646430932191515,0.026418532195906265,0.16253778697861695,0.0059714443234796,0.020032206417295213,0.02001914196706084,0.14148901712522013,0.10698824707871928,0.0036144778646953813,0.2430482060339848,0.49247889165803743,0.07967715510042583,0.23619297900846062,0.07313980499999999,0.05,7,211,37,1003,482,1,4.0,9,0,3,4.0
main,PANC1,0.05,mlp,0,0,False,0.0,False,100,211,37,848,3369,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.9488762617111206,0.8456525206565857,5,2,0.132603000065546,0.09932477177966054,1.0,848,0.018813048853927827,0.018851690570478988,0.13730145873398064,0.09687908178906977,0.09591045211244707,-0.002053984808692677,0.009462105110287666,0.13698660504292903,0.01481134860494763,-0.008097470173729804,0.10236915120306743,311,0.36674528301886794,0.5176848874598071,848,0.018813048853927827,0.018851690570478988,0.13730145873398064,0.09687908178906977,0.09591045211244707,-0.002053984808692677,0.009462105110287666,0.13698660504292903,0.01481134860494763,-0.008097470173729804,0.10236915120306743,311,0.36674528301886794,0.5176848874598071,848,0.022724106965869406,0.018851690570478988,0.13730145873398064,0.09687908178906977,0.09987849063797169,0.17041005841094725,0.04143777682656489,0.15039416564770727,0.4427976188362234,0.4197412255661594,0.10236915120306743,318,0.375,0.7484276729559748,848,1696,10.0,y,0.021013296029305472,0.012890183553374132,0.01068648311239041,0.17095958578548576,0.022724106965869406,0.02261840506087001,0.15039416564770727,0.0014524336807892233,0.018813048853927827,0.018765329961187432,0.13698660504292903,0.09591045211244707,-0.0069078862715300825,0.17211053080395255,0.46365330450439335,0.060941634343499265,0.22516758987605942,0.0572801495,0.05,0,211,37,848,637,0,4.0,11,1,3,5.0
main,PANC1,0.05,mlp,1,0,False,0.0,False,100,211,37,929,3369,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.5064725875854492,1.1798129081726074,20,2,0.10665266733841898,0.0905851569867203,0.625,929,0.021731142728479317,0.028945595728815693,0.17013405223180836,0.129170340995409,0.10767511211617695,-0.3319868214238737,0.07859241217374802,0.14697427032287205,-0.03330548488975839,-0.05725023677785747,0.10236915120306743,362,0.38966630785791173,0.5027624309392266,929,0.021731142728479317,0.02477532183660709,0.15740178473132727,0.11857670057992976,0.10767511211617695,-0.14008371056061786,0.049120254814624786,0.14697427032287205,-0.03330548385814956,-0.05725023677785747,0.10236915120306743,362,0.38966630785791173,0.5027624309392266,929,0.028557092862189527,0.02477532183660709,0.15740178473132727,0.11857670057992976,0.11231310531646933,0.13242843183766861,0.0998004876375272,0.1689557449968729,0.4154656838609718,0.3970452907248934,0.10236915120306743,369,0.39720129171151775,0.7371273712737128,929,1858,3.0,y,0.00945052037345287,0.018566535647188225,0.013038223821778655,0.29775677759500574,0.028557092862189527,0.02854604376744834,0.1689557449968729,0.005584512756942635,0.021731142728479317,0.021601436136940665,0.14697427032287205,0.10767511211617695,0.011388880170528345,0.23902818703047957,0.49732535607931755,0.07465384686387094,0.2515749668362788,0.070067712,0.05,1,211,37,929,556,1,4.0,10,0,3,4.0
main,PANC1,0.05,mlp,2,0,False,0.0,False,100,211,37,928,17873,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.44374823570251465,2.2833139896392822,5,2,0.11866285529135293,0.0889867599051849,1.0,928,0.019263166245636613,0.026250434292376106,0.16201985771002303,0.1240450801327696,0.10067314687642547,-0.3627268725006312,0.07871440052986145,0.13875525846189662,-0.036560123768702046,-0.06049266952632559,0.10236915120306743,327,0.35237068965517243,0.4923547400611621,928,0.019263166245636613,0.026250434292376106,0.16201985771002303,0.1240450801327696,0.10067314687642547,-0.3627268725006312,0.07871440052986145,0.13875525846189662,-0.036560123768702046,-0.06049266952632559,0.10236915120306743,327,0.35237068965517243,0.4923547400611621,928,0.024605096382330657,0.026250434292376106,0.16201985771002303,0.1240450801327696,0.10164638985775863,-0.06686980146222865,0.1104973418401452,0.15679700813626177,0.3043857457979855,0.25860354203221736,0.10236915120306743,329,0.3545258620689655,0.6474164133738601,928,1856,3.0,y,0.023625132348838986,0.014652404013009889,0.011272023311358716,0.23070485216280745,0.024605096382330657,0.02458530176048294,0.15679700813626177,0.0051632543471968485,0.019263166245636613,0.019253021750827732,0.13875525846189662,0.10067314687642547,0.0031850423559004293,0.21710665358458725,0.4658238477961583,0.06899632614015577,0.23558009894101617,0.0493383055,0.05,2,211,37,928,557,0,4.0,10,3,3,5.0
main,A375,0.7,mlp_ordered,4,0,False,0.0,False,100,2945,520,893,18074,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.01, 'weight_decay': 0.001}",6,1,0.12361117452383041,1.1369349956512451,90,2,0.1500610731955604,0.1200011256615439,0.75,893,0.02426014644336639,0.018149609480465616,0.13472048649134852,0.09556854506367879,0.11751595204086303,0.25187551844195966,0.13069820404052734,0.15551939864228825,0.5687094748050263,0.5988185008946737,0.14230543775947893,270,0.3023516237402016,0.8444444444444444,893,0.02426014644336639,0.016462907964327148,0.12830786400032987,0.09301005212591841,0.11751595204086303,0.32140112992480685,0.09802364557981491,0.15551939864228825,0.5687094735999876,0.5988185008946737,0.14230543775947893,270,0.3023516237402016,0.8444444444444444,893,0.05446332410588529,0.016462907964327145,0.12830786400032987,0.09301005212591841,0.15261419986002242,0.6977248775282123,0.19962754627886395,0.23311662515342554,0.8352483768704835,0.7746951633493598,0.14230543775947893,358,0.4008958566629339,0.946927374301676,893,1786,1.0,y,0.01729667185621313,0.037970282817194646,0.0168657609439221,0.5558168206141323,0.05446332410588529,0.05434336092292272,0.23311662515342554,0.02766305982114362,0.02426014644336639,0.02418628335405897,0.15551939864228825,0.11751595204086303,-0.008594363810511152,0.5545599384238677,0.7456373497700916,0.08819494991210525,0.2543387148141831,0.084422402,0.7,4,2945,520,893,592,47,59.0,70,0,47,58.0
main,A375,0.7,mlp_ordered,5,0,False,0.0,False,100,2945,520,1000,3570,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.14943534135818481,1.109792947769165,360,2,0.15095545889793882,0.12200059940206721,0.75,1000,0.02571368830118575,0.01572635868827479,0.12540477936775293,0.08815564008041897,0.12191550117625304,0.3884051753264197,0.14017602801322937,0.1603545939687456,0.6593016795604627,0.6733183093183094,0.14230543775947893,322,0.322,0.8757763975155279,1000,0.02571368830118575,0.014538586227248318,0.1205760599258755,0.08695800938590247,0.12191550117625304,0.4345973997601156,0.10513202100992203,0.1603545939687456,0.6593016804651154,0.6733183093183094,0.14230543775947893,322,0.322,0.8757763975155279,1000,0.05207121989867977,0.01453858622724832,0.1205760599258755,0.08695800938590248,0.151636287456,0.7207942073272431,0.19633365573279715,0.22763419355102732,0.8483286621360838,0.777863973863974,0.14230543775947893,404,0.404,0.9133663366336634,1000,2000,0.01,y,0.01757841883724914,0.035675814011341365,0.016487361108388512,0.5378560639668328,0.05207121989867977,0.051817326073626574,0.22763419355102732,0.027483200892779357,0.02571368830118575,0.025713595806881265,0.1603545939687456,0.12191550117625304,-0.0003041287629950489,0.5061823335189868,0.7099244768665671,0.09315804526383707,0.27423732923723326,0.08435475749999999,0.7,5,2945,520,1000,485,45,59.0,70,0,45,59.0
main,PANC1,0.05,mlp,3,0,False,0.0,False,100,211,37,999,17873,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.01, 'weight_decay': 0.1}",6,3,0.999186098575592,0.9232419729232788,0,2,0.10949975273343282,0.08463847105282227,1.0,999,0.022085056637540658,0.022090621223846432,0.1486291398879992,0.1108264784521832,0.11081823149400373,-0.0002519616044958095,0.00022688588069286197,0.14855222218988556,-0.07918582125598886,-0.06514277804858966,0.10236915120306743,421,0.4214214214214214,0.4750593824228028,999,0.022085056637540658,0.022090621223846432,0.1486291398879992,0.1108264784521832,0.11081823149400373,-0.0002519616044958095,0.00022688588069286197,0.14855222218988556,-0.07918582125598886,-0.06514277804858966,0.10236915120306743,421,0.4214214214214214,0.4750593824228028,999,0.02876868618758908,0.022090621223846432,0.1486291398879992,0.1108264784521832,0.11499516764564564,0.23212964680408632,0.07821186860241844,0.16959796940905403,0.4827676903265418,0.44492857185843143,0.10236915120306743,413,0.4134134134134134,0.7651331719128329,999,1998,3.0,y,0.007116046073681484,0.017424800008058194,0.014277435830738662,0.1806255552926873,0.02876868618758908,0.02876347122767443,0.16959796940905403,0.0061172950772311425,0.022085056637540658,0.02206776271755313,0.14855222218988556,0.11081823149400373,-0.00415859591539364,0.2323230719146211,0.4829767690415287,0.0824022391372926,0.24910794972967837,0.07310569600000003,0.05,3,211,37,999,486,1,4.0,9,0,3,4.0
main,PANC1,0.05,mlp,6,0,False,0.0,False,100,211,37,949,17873,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.01, 'weight_decay': 0.001}",6,1,1.4063525668461807e-05,2.693692684173584,799,2,0.10610398796307755,0.0874072388355086,0.625,949,0.019892485164727552,0.025471860259051852,0.15959906095917936,0.12317888725729999,0.10603422644889042,-0.28047652408042967,0.06462377309799194,0.14098455164967882,-0.07777112447253644,-0.09239262339332611,0.10236915120306743,371,0.3909378292939937,0.4743935309973046,949,0.019892485164727552,0.02239917937821162,0.14966355394086972,0.11490641123996308,0.10603422644889042,-0.12601211928657485,0.04038986191153526,0.14098455164967882,-0.07777112413301843,-0.09239262339332611,0.10236915120306743,371,0.3909378292939937,0.4743935309973046,949,0.02429682126859657,0.02239917937821162,0.14966355394086972,0.11490641123996308,0.10389387675553215,0.07810247560398509,0.10862946012070389,0.15586955366378266,0.40461731446858507,0.3968820645737404,0.10236915120306743,366,0.3856691253951528,0.7349726775956285,949,1898,1.0,y,0.015272909632289885,0.01628497278403633,0.013348505416704464,0.1803176097543372,0.02429682126859657,0.024295317759346822,0.15586955366378266,0.00917272767753545,0.019892485164727552,0.01987664380386096,0.14098455164967882,0.10603422644889042,-0.003980120710053237,0.18127211190220927,0.4549873759907159,0.07994647741616127,0.22809868639892478,0.059937546,0.05,6,211,37,949,536,1,4.0,10,0,3,5.0
main,PANC1,0.05,mlp,4,0,False,0.0,False,100,211,37,893,17873,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.9993446469306946,1.4570586681365967,0,2,0.12035198705338196,0.0936897592009915,1.0,893,0.022164717167227205,0.022158100534035694,0.1488559724500018,0.11103398059891628,0.11104632652587514,0.0002985209845715042,0.00031060032779350877,0.14887810464502152,0.07259756635711354,0.04728593170781422,0.10236915120306743,373,0.4176931690929451,0.514745308310992,893,0.022164717167227205,0.022158100534035694,0.1488559724500018,0.11103398059891628,0.11104632652587514,0.0002985209845715042,0.00031060032779350877,0.14887810464502152,0.07259756635711354,0.04728593170781422,0.10236915120306743,373,0.4176931690929451,0.514745308310992,893,0.030136512299856227,0.022158100534035694,0.1488559724500018,0.11103398059891628,0.11575238709182532,0.2647423725226026,0.09244094253493831,0.17358986049982916,0.5147656990673085,0.4714956444540727,0.10236915120306743,372,0.4165733482642777,0.7580645161290323,893,1786,3.0,y,0.014440537213987595,0.017913896008653517,0.013520930573104113,0.24522669068902325,0.030136512299856227,0.030133439668350148,0.17358986049982916,0.008544577395640424,0.022164717167227205,0.02216469004269398,0.14887810464502152,0.11104632652587514,0.00016469527383544257,0.26452281714984827,0.5145548647389934,0.08299581645777761,0.24719179567570818,0.06946443900000002,0.05,4,211,37,893,592,0,4.0,11,2,3,5.0
