family,tag,regime,sparsity_mode,observation_map,pair_coverage,seed,n_params,n_pair_params,pair_hidden,identifiable_latents,n_train_pairs,n_val_pairs,n_test_pairs,n_eligible_pairs,min_train_degree,mean_train_degree,n_isolated_interventions,test_mse_sim,test_mae_sim,test_mse_ord,test_mae_ord,test_mse,test_rmse,test_mae,test_r2,train_mse_sim,train_mae_sim,train_mse_ord,train_mae_ord,train_mse_single,train_mae_single,train_mse,train_rmse,train_mae,train_r2,test_pred_S_rms,test_pred_A_rms,test_true_S_rms,test_true_A_rms,test_S_proj_pearson,test_S_pearson,test_S_spearman,test_S_nrmse,test_A_pearson,test_A_spearman,test_A_nrmse,test_topo_auroc_S,test_topo_auprc_S,test_topo_auroc_A,test_topo_auprc_A,test_topo_base_rate,test_topk_S_overlap,sym_residual,sym_residual_rel,antisym_residual,antisym_residual_rel,pair_net_order_asymmetry,final_test_mse_sim,final_test_mae_sim,final_test_mse_ord,final_test_mae_ord,final_test_mse,final_test_rmse,final_test_mae,final_test_r2,final_test_pred_S_rms,final_test_pred_A_rms,final_test_true_S_rms,final_test_true_A_rms,final_test_S_proj_pearson,final_test_S_pearson,final_test_S_spearman,final_test_S_nrmse,final_test_A_pearson,final_test_A_spearman,final_test_A_nrmse,final_test_topo_auroc_S,final_test_topo_auprc_S,final_test_topo_auroc_A,final_test_topo_auprc_A,final_test_topo_base_rate,final_test_topk_S_overlap,test_true_v_additive_mse,noise_floor_mse,interaction_variance_share,n_restarts,restart_train_mse_worst,best_val_mse,best_epoch,epochs_run,final_train_mse,max_epochs,patience,emb_dim,pair_mode,n_interventions,simultaneity_defect,condition,skill_vs_additive_family
shared_pair,rep10_matched1x,both,latent,identity,0.1,5,13396,11408,76,True,202,70,281,351,2,6.3125,0,0.4169571606719891,0.3974213689110738,1.143539698536668,0.625510465951054,0.9013455192484418,0.9493921841096238,0.5494807669377272,0.6550474697017287,0.03455047834273403,0.1408729322186271,0.08287123570713312,0.21009080571029873,0.032527394397377556,0.12609605783707067,0.0634939240184272,0.2519800071799888,0.18119875450253117,0.9743559077202335,0.42064788937568665,0.5857531428337097,0.5741386142827298,0.6593281742668791,0.15809004988148317,0.15809004988148317,0.21523610314876307,1.120932265233245,0.11890697076743725,0.24690748412638316,1.2622885832261397,0.5942223715149478,0.22442012450989793,0.613621095062143,0.23041694250975545,0.18505338078291814,0.21428571428571427,0.0,0.0,0.0,0.0,0.5362542867660522,0.43503549999352364,0.40145035898208964,1.2018056479613457,0.6283827911130471,0.9462155986387386,0.9727361402964005,0.5527386470693946,0.637875311977715,0.44742700457572937,0.595187246799469,0.5741386142827298,0.6593281742668791,0.15128217649982972,0.15128217649982972,0.20713474456186648,1.159617480180907,0.06872591508463827,0.23173154928663364,1.3000301632666322,0.5959019146792073,0.2200965054158329,0.5770070540812899,0.24385814610807877,0.18505338078291814,0.17857142857142858,0.6197464523919715,0.0025000000000000005,0.2365094833472749,2,0.06823891401290894,0.884568989276886,2170,5000,0.06349392980337143,5000,5000,8,outer,64,0.0,898d0ae64401,-0.256096894009068
shared_pair,rep10_matched1x,both,latent,identity,0.1,6,13396,11408,76,True,202,60,239,299,2,6.3125,0,0.6897768466919414,0.5218455073719244,1.4151626846771534,0.7442920953425134,1.1733674053487495,1.0832208479108725,0.6701432326856505,0.5379619824772115,0.03263482446825836,0.13384631514206727,0.07943847749285513,0.20547911854852985,0.03570913176023938,0.1393448301090382,0.06115039385426414,0.2472860567324089,0.17756505773027179,0.9754116703706149,0.5257291197776794,0.5059502124786377,0.6655912516856991,0.6941813289483674,0.04962538701238955,0.04962538701238955,0.17974578952920078,1.2287318441342245,0.09516558776839547,0.19723067051088217,1.1755217668681643,0.5993256788773464,0.33038111247703633,0.581465281574631,0.34053418915783695,0.2594142259414226,0.17391304347826086,0.0,0.0,0.0,0.0,0.687409520149231,0.6950457195496701,0.5226599734686631,1.4230419565610193,0.74414824784198,1.180376544223903,1.0864513538230338,0.6703188230508743,0.5352019870864624,0.5324649214744568,0.508164644241333,0.6655912516856991,0.6941813289483674,0.04437045402854585,0.04437045402854585,0.17785569248619948,1.2349866448174722,0.09385991631138296,0.19748690271087513,1.1779128208182283,0.6051576453435393,0.33244868084479107,0.5800072899580828,0.3381207764370365,0.2594142259414226,0.13043478260869565,0.7668939245118183,0.0025000000000000005,0.3010270624269843,2,0.07469123601913452,0.9448282718658447,4660,5000,0.06115039438009262,5000,5000,8,outer,64,0.0,898d0ae64401,-0.40412259283563157
unconstrained,rep10_matched1x,both,latent,identity,0.1,7,13396,11408,76,True,202,77,309,386,2,6.3125,0,0.442085278423513,0.41887771813741576,1.0607999813821762,0.6170675181024823,0.8545617470626219,0.9244250900222375,0.5510042514474601,0.6214827525524484,0.04282343362858483,0.15087843339315196,0.0856287304448486,0.2106999357228837,0.03401748888070774,0.13951004166091835,0.06779322385232578,0.26037131918152157,0.18586397051307535,0.9688227204169836,0.4176414906978607,0.5271369218826294,0.5883808750094432,0.6050900713539559,0.2306024185568138,0.2306024185568138,0.20444549969291592,1.0741717754411597,0.0945270472599801,0.2584044439744408,1.2544795371463133,0.6469404663273759,0.35869231811910307,0.6043318735945082,0.29598602421536857,0.2297734627831715,0.23333333333333334,0.0,0.0,0.0,0.0,0.31818732619285583,0.4408006102858721,0.41778468057730445,1.0459507521537184,0.6176922476004686,0.8442340381977693,0.9188220927893328,0.5510563919260806,0.6260572797243009,0.41396474838256836,0.5226135849952698,0.5883808750094432,0.6050900713539559,0.23452049459621244,0.23452049459621244,0.19667078145781555,1.0702290434701769,0.11206863812169299,0.2826664253378941,1.2388295771877251,0.6506687181915018,0.35701624192327674,0.6088886258728844,0.2963063192098504,0.2297734627831715,0.2,0.593011094320587,0.0025000000000000005,0.2592570288382616,2,0.0749506875872612,0.7302130460739136,4000,5000,0.06779322028160095,5000,5000,8,outer,64,0.0,03d6633dddff,-0.20405182656299203
additive,rep10_matched1x,both,latent,identity,0.1,7,1988,0,48,True,202,77,309,386,2,6.3125,0,0.46540621175758523,0.45541557285071077,0.8319044071158908,0.557849090767529,0.7097383419964556,0.8424596975502482,0.5237045847952563,0.6856304362512018,0.2412413396955515,0.32638514725245343,0.6558110959852961,0.46222100950314476,0.10219979699706766,0.2202653237707322,0.4779391349319005,0.6913314219185328,0.39815532582924323,0.7802016014772295,0.0,0.0,0.5883808750094432,0.6050900713539559,,,,0.9999999999985557,,,0.9999999999986344,,,,,0.2297734627831715,,0.0,0.0,0.0,0.0,0.0,0.4639103870074924,0.4538830853779563,0.830320154912241,0.5562927879552376,0.7081835656106581,0.8415364315409394,0.5221562204294772,0.6863191046592734,0.0,0.0,0.5883808750094432,0.6050900713539559,,,,0.9999999999985557,,,0.9999999999986344,,,,,0.2297734627831715,,0.593011094320587,0.0025000000000000005,0.2592570288382616,2,0.4783880412578583,0.7998768091201782,2910,5000,0.4779391288757324,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
additive,rep10_matched1x,both,latent,identity,0.1,8,1988,0,48,True,202,73,294,367,2,6.3125,0,0.4519251410329262,0.440200772772741,0.8586438373719966,0.5395808165949265,0.7230709385923064,0.8503357799083292,0.5064541353208647,0.7210816942165484,0.29305920313968603,0.331638463583228,0.6997313969376918,0.45037798593047706,0.11674629821365158,0.22471191924199552,0.5214346365413699,0.7221043113992396,0.3930227444644963,0.7929610535674791,0.0,0.0,0.5831587656871651,0.6393791028694537,,,,0.9999999999985297,,,0.999999999998777,,,,,0.19727891156462585,,0.0,0.0,0.0,0.0,0.0,0.45619054577210666,0.4399839690455091,0.8628655216338119,0.5402684707429322,0.7273071963465768,0.852823074468894,0.5068403035104578,0.7194475947490973,0.0,0.0,0.5831587656871651,0.6393791028694537,,,,0.9999999999985297,,,0.999999999998777,,,,,0.19727891156462585,,0.6160502747108332,0.0025000000000000005,0.2332461538305984,2,0.530709981918335,0.9241674542427063,440,5000,0.5214346647262573,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
shared_pair,rep10_matched1x,both,latent,identity,0.1,7,13396,11408,76,True,202,77,309,386,2,6.3125,0,0.45370086182951813,0.41686568344970093,1.0065117652787545,0.6097354303140007,0.8222414641290091,0.9067753107187079,0.5454455146925674,0.635798610446636,0.023467484129938092,0.11390963755229745,0.07292283678233538,0.19538094063839254,0.029858380991796055,0.13327181668327537,0.053898797369829755,0.23216114526300424,0.16488513891224518,0.9752125982613248,0.451456218957901,0.5353264808654785,0.5883808750094432,0.6050900713539559,0.2698271524356911,0.2698271524356911,0.31681376875551626,1.0713061592730253,0.19863812968129055,0.3203980094443608,1.1963929341370398,0.6485974671558764,0.3846579941528794,0.6345721387146407,0.323576920508215,0.2297734627831715,0.3,0.0,0.0,0.0,0.0,0.45629483461380005,0.45370086182951813,0.41686568344970093,1.0065117652787545,0.6097354303140007,0.8222414641290091,0.9067753107187079,0.5454455146925674,0.635798610446636,0.451456218957901,0.5353264808654785,0.5883808750094432,0.6050900713539559,0.2698271524356911,0.2698271524356911,0.31681376875551626,1.0713061592730253,0.19863812968129055,0.3203980094443608,1.1963929341370398,0.6485974671558764,0.3846579941528794,0.6345721387146407,0.323576920508215,0.2297734627831715,0.3,0.593011094320587,0.0025000000000000005,0.2592570288382616,2,0.06249144673347473,0.7937629818916321,4999,5000,0.05389879643917084,5000,5000,8,outer,64,0.0,898d0ae64401,-0.1585135189626199
unconstrained,rep10_matched1x,both,latent,identity,0.1,8,13396,11408,76,True,202,73,294,367,2,6.3125,0,0.4744545719616431,0.41375072451296724,0.9320305228035598,0.5549131186469343,0.7795052058562543,0.8828959201719386,0.5078589872689453,0.6993126680072599,0.042643028152088626,0.14973497657549273,0.08293543096358652,0.20476740672958416,0.05060553368777762,0.1645441662904656,0.06769934321198301,0.26019097450139006,0.18433331974565872,0.9731195442141087,0.2966647446155548,0.3323608338832855,0.5831587656871651,0.6393791028694537,-0.017461225331078297,-0.017461225331078297,0.09505692020546287,1.122065183114553,0.12965170687503935,0.1950793506504239,1.0583756547158352,0.64114552893045,0.33467291982106395,0.6277030976037405,0.3396839594301289,0.19727891156462585,0.27586206896551724,0.0,0.0,0.0,0.0,0.2549607455730438,0.4817343947188336,0.4130685282674951,1.0647778729647857,0.5865550950107968,0.8704300468828016,0.9329684061546787,0.5287262394296963,0.6642392038985696,0.3052229881286621,0.4331481456756592,0.5831587656871651,0.6393791028694537,-0.07195642482968191,-0.07195642482968191,0.11591699790924644,1.1490959721733307,0.04161718055503297,0.15359896489399255,1.190324742748188,0.6181326709526592,0.3247090733725627,0.5882524839275278,0.32208565649773246,0.19727891156462585,0.3103448275862069,0.6160502747108332,0.0025000000000000005,0.2332461538305984,2,0.07045497000217438,0.9949559569358826,1070,5000,0.06769934296607971,5000,5000,8,outer,64,0.0,03d6633dddff,-0.07804803685488393
unconstrained,rep10_matched1x,both,latent,identity,0.1,9,13396,11408,76,True,202,67,266,333,1,6.3125,0,0.7035789836332923,0.5039152214677878,1.5226661771602024,0.7444540069750134,1.2496371126512322,1.1178716888137172,0.6642744118059382,0.5736123566918726,0.05128420327130565,0.1615063648973629,0.09053900809103055,0.21924648847832906,0.04096637393242515,0.1465004579646632,0.0739686809869482,0.2719718385916972,0.19488939755858312,0.9676556068469542,0.4318690896034241,0.5771353244781494,0.8245509646593266,0.8240694410768805,0.19719754021766417,0.19719754021766417,0.2965951023413952,1.0332868684593328,0.23405534884711976,0.372680482210402,1.0857629039189791,0.5837887713819292,0.35023038607418666,0.5501455035843565,0.2989010284155651,0.2744360902255639,0.15384615384615385,0.0,0.0,0.0,0.0,0.40691712498664856,0.6985604958828877,0.5019906838872844,1.5381077935424943,0.7529221394072548,1.2582586943226255,1.121721308669237,0.669278320900598,0.5706705939567258,0.43567943572998047,0.57559734582901,0.8245509646593266,0.8240694410768805,0.20182573589989808,0.20182573589989808,0.30435315551970876,1.0289518211668163,0.22523365214532046,0.37036299674350176,1.090574671058742,0.5728582582156292,0.3320535923195758,0.5492227979274611,0.29196649656151547,0.2744360902255639,0.15384615384615385,1.1321708361629135,0.0025000000000000005,0.3867803805305995,2,0.07567977905273438,0.8952531218528748,2120,5000,0.07396867871284485,5000,5000,8,outer,64,0.0,03d6633dddff,-0.05155578101106917
additive,rep10_matched1x,both,latent,identity,0.1,9,1988,0,48,True,202,67,266,333,1,6.3125,0,0.7385078984886726,0.523199109219179,1.4133007214879785,0.662859230245835,1.1883697804882096,1.0901237454932398,0.616305856570283,0.5945173323110293,0.19952823684142276,0.30052629788319857,0.5783699158935622,0.43188118496541705,0.07711938548354748,0.20024655519083184,0.41627132915509496,0.6451909245758924,0.3701523737770864,0.8179764280113491,0.0,0.0,0.8245509646593266,0.8240694410768805,,,,0.9999999999992646,,,0.9999999999992637,,,,,0.2744360902255639,,0.0,0.0,0.0,0.0,0.0,0.7250344279677351,0.5198691822486528,1.3994965092707725,0.6591077908611678,1.1746758155030936,1.0838246239604883,0.6126949213236628,0.5991898387518471,0.0,0.0,0.8245509646593266,0.8240694410768805,,,,0.9999999999992646,,,0.9999999999992637,,,,,0.2744360902255639,,1.1321708361629135,0.0025000000000000005,0.3867803805305995,2,0.4175077974796295,0.7933030724525452,2020,5000,0.41627129912376404,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
shared_pair,rep10_matched1x,both,latent,identity,0.1,8,13396,11408,76,True,202,73,294,367,2,6.3125,0,0.4480908785284142,0.41418319165978795,0.9549360313879199,0.5589586437760935,0.7859876471014181,0.8865594436367017,0.510700159737325,0.6968121228560996,0.03015281040273566,0.1275817186895822,0.07887849797300879,0.19894610595236192,0.048716452524472986,0.15555778467113557,0.06130691618509616,0.24760233477311186,0.17328571970000373,0.9756576981149925,0.33812564611434937,0.3608782887458801,0.5831587656871651,0.6393791028694537,0.07004629811880025,0.07004629811880025,0.10785207239603195,1.0982797464209308,0.15762835663838903,0.2313408801942713,1.0870411409086638,0.6132378725891292,0.2993973524381092,0.603375219170076,0.3014123667714944,0.19727891156462585,0.20689655172413793,0.0,0.0,0.0,0.0,0.46935901045799255,0.4641421600434137,0.4254136233901276,1.0151859295394277,0.5805893233475381,0.8315046730407564,0.9118687806042909,0.5288640900284013,0.6792543272350813,0.38131123781204224,0.3994691073894501,0.5831587656871651,0.6393791028694537,0.10405441882394521,0.10405441882394521,0.11499982882028846,1.1256117355263948,0.13616748284908048,0.20650046100467145,1.1332330235894932,0.6198129748684978,0.3155609383558942,0.6144798363530101,0.31617108217616674,0.19727891156462585,0.27586206896551724,0.6160502747108332,0.0025000000000000005,0.2332461538305984,2,0.06879953294992447,0.9774752259254456,1630,5000,0.0613069161772728,5000,5000,8,outer,64,0.0,898d0ae64401,-0.08701318937198543
shared_pair,rep10_matched1x,both,latent,identity,0.1,9,13396,11408,76,True,202,67,266,333,1,6.3125,0,0.7605421049238054,0.5442975369231675,1.662807869232399,0.7855269729537732,1.3620526144628677,1.167070098350081,0.7051171609435712,0.5352551565067165,0.03247376014960291,0.1342226269732742,0.09443429013015445,0.21281856414668365,0.04609944951047516,0.16002911435186076,0.07113659333055612,0.2667144415485523,0.1840799013169861,0.9688939979522166,0.4568135142326355,0.5330311059951782,0.8245509646593266,0.8240694410768805,0.11706281210804953,0.11706281210804953,0.1851206880886762,1.071176254554807,0.04716965423786398,0.1525851941705015,1.1322516234663627,0.5436865639860884,0.3075285921645502,0.5007452622613386,0.28293816381065395,0.2744360902255639,0.15384615384615385,0.0,0.0,0.0,0.0,0.6624201536178589,0.7482735365393538,0.532432395566362,1.7804871078539988,0.8012046807892567,1.4364159174157836,1.198505701870368,0.7116139190482919,0.5098817155503806,0.4410557448863983,0.6303054690361023,0.8245509646593266,0.8240694410768805,0.1702093075295197,0.1702093075295197,0.24246980606062538,1.0470795587334938,0.09781591320043265,0.20659142025086036,1.2109513762100688,0.5556817375257292,0.2975766204357184,0.5397828092838385,0.2981430914919645,0.2744360902255639,0.15384615384615385,1.1321708361629135,0.0025000000000000005,0.3867803805305995,2,0.07348090410232544,0.9496310949325562,790,5000,0.07113660126924515,5000,5000,8,outer,64,0.0,898d0ae64401,-0.14615217992442142
additive,rep10_matched1x,both,latent,identity,0.1,10,1988,0,48,True,202,80,320,431,2,6.3125,0,0.5035521226196487,0.4653601513123206,1.0355608395646285,0.6020240315118385,0.8582246005829686,0.9264041237942373,0.5564694047786659,0.7194610766944005,0.26118616064468547,0.3167439616387617,0.767223263833623,0.46506112822956525,0.09791223976441418,0.216189993869686,0.5507226662446757,0.7421069102526102,0.3965718442737823,0.8091612429077892,0.0,0.0,0.7281099586147576,0.7313235304340895,,,,0.9999999999990569,,,0.9999999999990651,,,,,0.265625,,0.0,0.0,0.0,0.0,0.0,0.5045329743306975,0.4666475403551981,1.0366263204722022,0.6035426739615808,0.8592618717583674,0.9269637920428,0.5579109627594531,0.7191220105122792,0.0,0.0,0.7281099586147576,0.7313235304340895,,,,0.9999999999990569,,,0.9999999999990651,,,,,0.265625,,0.8878484319836717,0.0025000000000000005,0.28949924405830346,2,0.5574021339416504,0.6061940789222717,400,5000,0.5507226586341858,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
unconstrained,rep10_matched1x,both,latent,identity,0.1,10,13396,11408,76,True,202,80,320,431,2,6.3125,0,0.5198180668461289,0.4556846245845346,1.4439668750618477,0.7293099714448499,1.1359172723232747,1.0657941979215662,0.6381015224914113,0.6286880982841302,0.05247250787075785,0.16512025861202828,0.09431491538407935,0.22111840087693696,0.04153308956773647,0.1500637436104252,0.07665789572745713,0.2768716231892628,0.1974480683357902,0.9734361804250986,0.34992802143096924,0.6544525027275085,0.7281099586147576,0.7313235304340895,0.23622203834936317,0.23622203834936317,0.16459538789441303,0.9939356360739506,0.14674629660091337,0.1558825952890165,1.2617153053455707,0.6089612015018774,0.38614365950424995,0.55549436795995,0.3324291703921526,0.265625,0.34375,0.0,0.0,0.0,0.0,0.26397910714149475,0.5047094065974995,0.4470712875704589,1.2617882365762483,0.6816665235455612,1.0094286265833319,1.0047032529972877,0.6034681115538604,0.6700350702331549,0.33199232816696167,0.5896872282028198,0.7281099586147576,0.7313235304340895,0.2447350249161362,0.2447350249161362,0.24430975888436413,0.9825564914347317,0.21673410368251453,0.2605113636363637,1.161691993114562,0.6059574468085106,0.35931566223164974,0.5762202753441803,0.325499196563768,0.265625,0.25,0.8878484319836717,0.0025000000000000005,0.28949924405830346,2,0.08375635743141174,0.8435792326927185,2420,5000,0.07665789127349854,5000,5000,8,outer,64,0.0,03d6633dddff,-0.3235664318544085
additive,rep10_matched1x,both,latent,identity,0.1,11,1988,0,48,True,202,68,273,341,1,6.3125,0,0.5797807498811847,0.4590205967418487,1.1189311111130649,0.5887180244457215,0.9392143240357714,0.96913070534153,0.5454855485444307,0.6907856299938722,0.2583599384137285,0.3220043602210593,0.6184142226905126,0.44212580701397675,0.08361207778604644,0.2007192307928786,0.4587749649326078,0.6773292884060217,0.3828503545806639,0.8150569971622855,0.0,0.0,0.8086804539213719,0.7357960822138594,,,,0.9999999999992354,,,0.9999999999990764,,,,,0.27106227106227104,,0.0,0.0,0.0,0.0,0.0,0.589143515761531,0.46149641399185937,1.1289715358498456,0.5897478422918098,0.9490288624870741,0.9741811240662971,0.5469973661918263,0.687554422540519,0.0,0.0,0.8086804539213719,0.7357960822138594,,,,0.9999999999992354,,,0.9999999999990764,,,,,0.27106227106227104,,1.0187389489885685,0.0025000000000000005,0.3346234202050819,2,0.4614163637161255,0.9153902530670166,310,5000,0.45877495408058167,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
shared_pair,rep10_matched1x,both,latent,identity,0.1,10,13396,11408,76,True,202,80,320,431,2,6.3125,0,0.6176731942115483,0.5081274188858463,1.3513143008028918,0.7187505584861873,1.1067672652724443,1.052030068616123,0.6485428452860738,0.6382167363432533,0.035381331897361486,0.14580709071627573,0.09349995427095412,0.2221674241983055,0.051249448318194155,0.1692746220705922,0.07194175412104017,0.2682196005534274,0.1940929067363,0.9750704378428596,0.3947831094264984,0.48766669631004333,0.7281099586147576,0.7313235304340895,0.1412226326237964,0.1412226326237964,0.11135850936044298,1.0567014965409638,0.12109119724722214,0.19355434989599504,1.1408145126416014,0.6197246558197747,0.42455000664265785,0.5540926157697121,0.3875394485364507,0.265625,0.375,0.0,0.0,0.0,0.0,0.5409132242202759,0.5905411810460172,0.4913887088922791,1.4561391548755689,0.7335829986283964,1.1676064969323852,1.0805584190280437,0.6528515687163574,0.618329433493829,0.4005013108253479,0.6109018921852112,0.7281099586147576,0.7313235304340895,0.12343469462611263,0.12343469462611263,0.09144467963554331,1.0564212380756486,0.11999260671350624,0.2231643497495093,1.2552036971514953,0.5890362953692115,0.3939506909262902,0.5941426783479349,0.36921987473844786,0.265625,0.375,0.8878484319836717,0.0025000000000000005,0.28949924405830346,2,0.09427665919065475,0.7782090902328491,950,5000,0.07194174826145172,5000,5000,8,outer,64,0.0,898d0ae64401,-0.2896009558810684
unconstrained,rep10_matched1x,both,latent,identity,0.1,11,13396,11408,76,True,202,68,273,341,1,6.3125,0,0.4998405363882012,0.4430293666753614,1.0760216283359199,0.6297151924441289,0.8839612643533469,0.9401921422525009,0.5674865838545398,0.7089764088218591,0.05357400799921408,0.16750596913045845,0.09163640655287347,0.2218549580010281,0.04225916275374619,0.156585043065323,0.07544424519319685,0.2746711582842233,0.19923440530290845,0.9695866463530671,0.44284072518348694,0.38595306873321533,0.8086804539213719,0.7357960822138594,0.3912592770859323,0.3912592770859323,0.3259770500002359,0.9002831197168802,0.26286774846306593,0.25849433681389455,1.007661006732032,0.6840961564579655,0.43114860651412656,0.6056634523971207,0.342867629055758,0.27106227106227104,0.3333333333333333,0.0,0.0,0.0,0.0,0.2948128581047058,0.5388593268992136,0.45158222794597397,1.130290992767386,0.6384193322867655,0.9331471041446618,0.9659953955090376,0.5761402975065016,0.6927831203731252,0.4891309142112732,0.45385387539863586,0.8086804539213719,0.7357960822138594,0.3802496394306541,0.3802496394306541,0.33291861101543363,0.9248939387334979,0.27700675421649334,0.3015873671197845,1.0306877514918686,0.6774412603558332,0.4409361818571237,0.6148309113133233,0.3538437436506948,0.27106227106227104,0.37037037037037035,1.0187389489885685,0.0025000000000000005,0.3346234202050819,2,0.09010868519544601,0.7878599166870117,1270,5000,0.07544424384832382,5000,5000,8,outer,64,0.0,03d6633dddff,0.058829021521950464
additive,rep10_matched1x,both,latent,identity,0.1,12,1988,0,48,True,202,70,279,349,2,6.3125,0,0.5275548278660024,0.45466725667148616,1.0482514352897334,0.5893945528810721,0.8746858994818231,0.9352464378343406,0.5444854541445434,0.6481131840187959,0.2111876566321538,0.3058453519643584,0.644130844947443,0.4476062060396627,0.08938152591587359,0.20738697958802144,0.46061072486131044,0.678683081313591,0.3819200522842649,0.7897101351108026,0.0,0.0,0.7004007682085326,0.7250544289708886,,,,0.9999999999989807,,,0.9999999999990489,,,,,0.23297491039426524,,0.0,0.0,0.0,0.0,0.0,0.5263357035463514,0.45071965136086917,1.0471658088160274,0.5859547406307918,0.8735557737261354,0.9346420564719605,0.5408763775408176,0.6485678344871102,0.0,0.0,0.7004007682085326,0.7250544289708886,,,,0.9999999999989807,,,0.9999999999990489,,,,,0.23297491039426524,,0.8428322392235783,0.0025000000000000005,0.3375737119457348,2,0.46174395084381104,0.5311152338981628,3020,5000,0.46061068773269653,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
shared_pair,rep10_matched1x,both,latent,identity,0.1,11,13396,11408,76,True,202,68,273,341,1,6.3125,0,0.712694143725597,0.5141650815083849,1.52686429934399,0.7343214704514687,1.2554742474711926,1.1204794721328868,0.6609360074704407,0.5866644401007489,0.035421544283861836,0.14144269658957526,0.08787590241427518,0.2196409373895106,0.04088780143939649,0.15070841225581122,0.06757288927287856,0.2599478587580182,0.18948015194153492,0.9727597754720938,0.4579884707927704,0.5353586673736572,0.8086804539213719,0.7357960822138594,0.2051710984374815,0.2051710984374815,0.20100182127876418,1.0428933294643887,0.102203412273866,0.19232907228023158,1.181442665654531,0.6400923536601928,0.3521546387296435,0.6102811354067635,0.3316223749155368,0.27106227106227104,0.25925925925925924,0.0,0.0,0.0,0.0,0.6278195977210999,0.7023157892305644,0.5133672916242367,1.5089857019625812,0.7313768087638388,1.2400957310519087,1.1135958562476374,0.6587069697173048,0.5917274572891842,0.46229326725006104,0.536037027835846,0.8086804539213719,0.7357960822138594,0.20525500371947267,0.20525500371947267,0.20189181792874364,1.036760971803437,0.10230705855458548,0.19197298515138791,1.1819546071282296,0.6415184028249354,0.35395264312508073,0.6106885780252613,0.33184497020834397,0.27106227106227104,0.25925925925925924,1.0187389489885685,0.0025000000000000005,0.3346234202050819,2,0.07237210124731064,0.9088804721832275,4810,5000,0.06757289171218872,5000,5000,8,outer,64,0.0,898d0ae64401,-0.3367281730504952
unconstrained,rep10_matched1x,both,latent,identity,0.1,12,13396,11408,76,True,202,70,279,349,2,6.3125,0,0.531283924141613,0.43612868957649353,1.1682153661218682,0.659076916704255,0.955904885461783,0.9777038843442236,0.5847608409950011,0.615438722945808,0.04982718354701307,0.15715528695146427,0.08273901324154406,0.2038934796324406,0.04036247081479253,0.14888743614311908,0.06876843366899577,0.26223736131412656,0.18454795469979315,0.9686040644640892,0.4270547926425934,0.5289401412010193,0.7004007682085326,0.7250544289708886,0.2200098463171362,0.2200098463171362,0.31837668114356443,1.0552497329743857,0.24103816633284295,0.34889834676037973,1.079399352158479,0.6027318475916608,0.2911410589603973,0.5646297627606038,0.2668864053451059,0.23297491039426524,0.18518518518518517,0.0,0.0,0.0,0.0,0.33838269114494324,0.5502597591657822,0.44052848045210874,1.2280781217494756,0.6693259473873499,1.002138667554911,1.0010687626506538,0.5930601250756028,0.5968388365395476,0.4441646933555603,0.5526115894317627,0.7004007682085326,0.7250544289708886,0.20809567133153595,0.20809567133153595,0.31013880140127525,1.0731440840487196,0.22213140641328752,0.33179999778978664,1.1109957008829239,0.6174694464414091,0.30084493889031505,0.5682961897915169,0.26305959654403643,0.23297491039426524,0.18518518518518517,0.8428322392235783,0.0025000000000000005,0.3375737119457348,2,0.09116880595684052,0.5496267676353455,2450,5000,0.06876843422651291,5000,5000,8,outer,64,0.0,03d6633dddff,-0.09285503062079226
additive,rep10_matched1x,both,latent,identity,0.1,13,1988,0,48,True,202,71,286,357,1,6.3125,0,0.5216929106525765,0.46150309733329664,0.9867739798581084,0.5911617517158604,0.8317469567895976,0.9120016210454879,0.547942200255006,0.7151375846215302,0.2903538920411509,0.34167994326421713,0.8928571850442559,0.48245278006905457,0.11141742973216037,0.21969833333405164,0.636561946944851,0.797848323270063,0.41491188809052126,0.761391598853802,0.0,0.0,0.69235364343258,0.6817598717792775,,,,0.999999999998957,,,0.9999999999989243,,,,,0.27972027972027974,,0.0,0.0,0.0,0.0,0.0,0.5183635559705746,0.45988793959836255,0.9833576341166275,0.5898462252073973,0.8283596080679433,0.9101426306178297,0.5465267966710524,0.7162977070971257,0.0,0.0,0.69235364343258,0.6817598717792775,,,,0.999999999998957,,,0.9999999999989243,,,,,0.27972027972027974,,0.7899881343920842,0.0025000000000000005,0.2681018477464162,2,0.6498929858207703,0.7462774515151978,350,5000,0.6365619897842407,5000,5000,8,outer,64,0.0,c26ffacbda9c,0.0
