tag,screen,coverage,family,split_seed,init_seed,shuffle_train_direction,n_drugs,n_train_rows,n_val_rows,n_test_rows,n_params,n_pair_params,n_first_order_params,pair_hidden,pair_evals_per_row,train_loss,val_loss,epochs_run,train_head_A_rms_std_units,test_head_A_rms_std_units,test_head_sym_rms_std_units,test_first_order_A_rms_std_units,test_head_A_over_sym,restart_train_loss_worst,restart_train_loss_ratio,n_restarts_collapsed,y_mean_train,y_std_train,ordering_threshold_source,const_baseline_mse,const_baseline_mae,test_n_rows,test_mae,test_mse,test_rmse,test_r2,test_n_pairs,test_D_mae,test_D_rmse,test_D_true_std,test_D_pred_std,test_D_pearson,test_D_spearman,test_ordering_threshold,test_ordering_n,test_ordering_frac_of_pairs,test_ordering_accuracy,test_ordering_balanced_accuracy,test_ordering_curve,test_pred_A_rms,test_true_A_rms,test_pred_A_rms_ratio,head_can_be_antisymmetric,collapsed,split_coverage,split_split_seed,split_n_train_pairs,split_n_val_pairs,split_n_test_pairs,split_n_test_pairs_dropped_for_connectivity,split_train_degree_min,split_train_degree_median,split_train_degree_max,split_n_isolated_drugs,split_test_endpoint_degree_min,split_test_endpoint_degree_median,nice,lr
main,PANC1,0.1,additive,4,0,False,100,842,148,1786,1801,0,201,48,0,0.5314381718635559,0.7957728505134583,30,0.0,0.0,0.0,0.3251038193702698,0.0,0.5323616862297058,1.0017377644569856,2,-0.02552941558313539,0.13753989892656748,2 * sqrt(2) * median posterior synergy_sd,0.017998592593909322,0.0852619795338819,1786,0.08026075107064756,0.012760224621058554,0.11296116421610816,0.2876912640949474,893,0.10620618151632161,0.14451303285545392,0.17358986049982916,0.08942415565252304,0.5557370278221223,0.5293475492532264,0.10236915120306743,372,0.4165733482642777,0.7795698924731183,0.7793522267206479,"{'0.00': {'n': 893, 'accuracy': 0.683090705487122}, '0.05': {'n': 500, 'accuracy': 0.734}, '0.10': {'n': 380, 'accuracy': 0.7763157894736842}, '0.15': {'n': 277, 'accuracy': 0.8122743682310469}, '0.20': {'n': 166, 'accuracy': 0.8674698795180723}, '0.30': {'n': 85, 'accuracy': 0.9058823529411765}}",0.04471474513411522,0.08679935526813581,0.5151506597714335,False,False,0.1,4,421,74,893,592,2,8.5,16,0,4,9.0,additive null,0.03
main,PANC1,0.1,additive,5,0,False,100,842,148,2000,1801,0,201,48,0,0.5333046913146973,0.5635652542114258,90,0.0,0.0,0.0,0.3031466603279114,0.0,0.5333238244056702,1.0000358764722765,2,-0.027462718256532067,0.1363287355355046,2 * sqrt(2) * median posterior synergy_sd,0.01822320243407294,0.08698153399818645,2000,0.0808273605179667,0.013397731861227318,0.11574857174594994,0.2645238459291117,1000,0.10389574603770689,0.1388310568601242,0.16623131291657242,0.08262976258993149,0.5531004798415138,0.5394973434973435,0.10236915120306743,424,0.424,0.8183962264150944,0.8185828877005348,"{'0.00': {'n': 1000, 'accuracy': 0.708}, '0.05': {'n': 568, 'accuracy': 0.7852112676056338}, '0.10': {'n': 433, 'accuracy': 0.8198614318706697}, '0.15': {'n': 296, 'accuracy': 0.8614864864864865}, '0.20': {'n': 206, 'accuracy': 0.8883495145631068}, '0.30': {'n': 96, 'accuracy': 0.8958333333333334}}",0.04132760316133499,0.08315126662020575,0.4970171212195629,False,False,0.1,5,421,74,1000,485,2,8.0,16,0,3,9.0,additive null,0.03
main,PANC1,0.1,additive,6,0,False,100,842,148,1898,1801,0,201,48,0,0.5177668333053589,0.8197072744369507,40,0.0,0.0,0.0,0.2993454039096832,0.0,0.5195751786231995,1.0034925862405986,2,-0.02046403043824228,0.13478453970989432,2 * sqrt(2) * median posterior synergy_sd,0.016297412368044037,0.07931795771994023,1898,0.07709021449483104,0.011530213140412495,0.10737883003838557,0.2919722192157904,949,0.10121925679143727,0.1354640733559301,0.15586955366378266,0.08060304820537567,0.49541941684909435,0.47621351132964396,0.10236915120306743,366,0.3856691253951528,0.7950819672131147,0.7947289831267732,"{'0.00': {'n': 948, 'accuracy': 0.6824894514767933}, '0.05': {'n': 503, 'accuracy': 0.7614314115308151}, '0.10': {'n': 371, 'accuracy': 0.7951482479784366}, '0.15': {'n': 258, 'accuracy': 0.8410852713178295}, '0.20': {'n': 170, 'accuracy': 0.8470588235294118}, '0.30': {'n': 68, 'accuracy': 0.9117647058823529}}",0.0403471365571022,0.07793718828100704,0.5176878643816129,False,False,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0,additive null,0.03
main,PANC1,0.1,additive,7,0,False,100,842,148,2006,1801,0,201,48,0,0.538877010345459,0.6198559999465942,60,0.0,0.0,0.0,0.3161706030368805,0.0,0.53950035572052,1.0011567488742217,2,-0.019084398099762468,0.12910287908910117,2 * sqrt(2) * median posterior synergy_sd,0.01679629106751969,0.08045146118855427,2006,0.07702276433091262,0.0122304972651144,0.11059157863560137,0.2647298009917406,1003,0.10265698401694506,0.13685040531979475,0.16253778697861695,0.08150597661733627,0.541158010549456,0.48011167252114406,0.10236915120306743,428,0.4267198404785643,0.7827102803738317,0.7814248251748253,"{'0.00': {'n': 1003, 'accuracy': 0.6669990029910269}, '0.05': {'n': 555, 'accuracy': 0.7495495495495496}, '0.10': {'n': 438, 'accuracy': 0.776255707762557}, '0.15': {'n': 294, 'accuracy': 0.8061224489795918}, '0.20': {'n': 189, 'accuracy': 0.8835978835978836}, '0.30': {'n': 82, 'accuracy': 0.975609756097561}}",0.04081853851675987,0.081339272989613,0.5018306288768082,False,False,0.1,7,421,74,1003,482,3,8.5,14,0,3,9.0,additive null,0.03
main,PANC1,0.1,order_insensitive,0,0,False,100,842,148,1696,34224,32423,201,86,2,0.612809956073761,1.1651279926300049,15,0.0,0.0,0.2819961607456207,0.0,0.0,0.6448373198509216,1.052263125720669,2,-0.017801560752969122,0.11936551558848388,2 * sqrt(2) * median posterior synergy_sd,0.01291103475362588,0.07092730472525405,1696,0.07567034957638791,0.01191700730840295,0.1091650461842203,0.07549746991123674,848,0.09987849063797169,0.15074517228047274,0.15039416564770727,0.0,,,0.10236915120306743,318,0.375,0.5,0.5,"{'0.00': {'n': 848, 'accuracy': 0.5}, '0.05': {'n': 444, 'accuracy': 0.5}, '0.10': {'n': 323, 'accuracy': 0.5}, '0.15': {'n': 237, 'accuracy': 0.5}, '0.20': {'n': 141, 'accuracy': 0.5}, '0.30': {'n': 50, 'accuracy': 0.5}}",0.0,0.07537258614023637,0.0,False,False,0.1,0,421,74,848,637,4,8.0,16,0,4,9.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,1,0,False,100,842,148,1858,34224,32423,201,86,2,0.36034095287323,0.4513317942619324,140,0.0,0.0,0.6660757660865784,0.0,0.0,0.377307653427124,1.0470851298432988,2,-0.02842773226365796,0.1347658812056076,2 * sqrt(2) * median posterior synergy_sd,0.01856972723090189,0.08731265542990445,1858,0.08283792448501497,0.01457320737298839,0.12071954014569634,0.21508203523173675,929,0.11231310531646933,0.16898844002531513,0.1689557449968729,0.0,,,0.10236915120306743,369,0.39720129171151775,0.5,0.5,"{'0.00': {'n': 929, 'accuracy': 0.5}, '0.05': {'n': 516, 'accuracy': 0.5}, '0.10': {'n': 378, 'accuracy': 0.5}, '0.15': {'n': 270, 'accuracy': 0.5}, '0.20': {'n': 181, 'accuracy': 0.5}, '0.30': {'n': 86, 'accuracy': 0.5}}",0.0,0.08449422001265756,0.0,False,False,0.1,1,421,74,929,556,3,8.0,20,0,3,9.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,2,0,False,100,842,148,1856,34224,32423,201,86,2,0.39496132731437683,0.8002474904060364,245,0.0,0.0,0.6991869211196899,0.0,0.0,0.5107235312461853,1.2930975665869824,2,-0.027071512656769596,0.1352440799391272,2 * sqrt(2) * median posterior synergy_sd,0.014666511296504871,0.07604498942990186,1856,0.08149232099433924,0.01382799901914668,0.11759251259815261,0.05626414567406268,928,0.10164638985775863,0.15686011724568696,0.15679700813626177,0.0,,,0.10236915120306743,329,0.3545258620689655,0.5,0.5,"{'0.00': {'n': 927, 'accuracy': 0.5}, '0.05': {'n': 461, 'accuracy': 0.5}, '0.10': {'n': 336, 'accuracy': 0.5}, '0.15': {'n': 238, 'accuracy': 0.5}, '0.20': {'n': 167, 'accuracy': 0.5}, '0.30': {'n': 75, 'accuracy': 0.5}}",0.0,0.07843005862284348,0.0,False,False,0.1,2,421,74,928,557,3,8.0,15,0,4,9.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,3,0,False,100,842,148,1998,34224,32423,201,86,2,0.6101430654525757,0.8735635876655579,10,0.0,0.0,0.2156960815191269,0.0,0.0,0.7362534403800964,1.2066898438548637,2,-0.02009071048099763,0.12454126630401378,2 * sqrt(2) * median posterior synergy_sd,0.017427431368868294,0.0821842307822062,1998,0.08451126542158739,0.01564918941498083,0.12509672024070348,0.10190134706029486,999,0.11499516764564564,0.16961334318852714,0.16959796940905403,0.0,,,0.10236915120306743,413,0.4134134134134134,0.5,0.5,"{'0.00': {'n': 999, 'accuracy': 0.5}, '0.05': {'n': 562, 'accuracy': 0.5}, '0.10': {'n': 419, 'accuracy': 0.5}, '0.15': {'n': 312, 'accuracy': 0.5}, '0.20': {'n': 208, 'accuracy': 0.5}, '0.30': {'n': 93, 'accuracy': 0.5}}",0.0,0.08480667159426357,0.0,False,False,0.1,3,421,74,999,486,3,8.0,16,0,4,8.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,4,0,False,100,842,148,1786,34224,32423,201,86,2,0.43474769592285156,0.7640970945358276,115,0.0,0.0,0.5887297987937927,0.0,0.0,0.43474769592285156,1.017028309822165,2,-0.02552941558313539,0.13753989892656748,2 * sqrt(2) * median posterior synergy_sd,0.017998592593909322,0.0852619795338819,1786,0.08304480045698673,0.014484313813142814,0.12035079481724587,0.1914481469499434,893,0.11575238709182532,0.17359871053627163,0.17358986049982916,0.0,,,0.10236915120306743,372,0.4165733482642777,0.5,0.5,"{'0.00': {'n': 893, 'accuracy': 0.5}, '0.05': {'n': 500, 'accuracy': 0.5}, '0.10': {'n': 380, 'accuracy': 0.5}, '0.15': {'n': 277, 'accuracy': 0.5}, '0.20': {'n': 166, 'accuracy': 0.5}, '0.30': {'n': 85, 'accuracy': 0.5}}",0.0,0.08679935526813581,0.0,False,False,0.1,4,421,74,893,592,2,8.5,16,0,4,9.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,5,0,False,100,842,148,2000,34224,32423,201,86,2,0.4566742777824402,0.6622246503829956,30,0.0,0.0,0.41502511501312256,0.0,0.0,0.46444934606552124,1.0170254132131897,2,-0.027462718256532067,0.1363287355355046,2 * sqrt(2) * median posterior synergy_sd,0.01822320243407294,0.08698153399818645,2000,0.08774919400155758,0.015557402117607548,0.1247293153897974,0.14596751186628654,1000,0.114121788415,0.1663025332404115,0.16623131291657242,0.0,,,0.10236915120306743,424,0.424,0.5,0.5,"{'0.00': {'n': 1000, 'accuracy': 0.5}, '0.05': {'n': 568, 'accuracy': 0.5}, '0.10': {'n': 433, 'accuracy': 0.5}, '0.15': {'n': 296, 'accuracy': 0.5}, '0.20': {'n': 206, 'accuracy': 0.5}, '0.30': {'n': 96, 'accuracy': 0.5}}",0.0,0.08315126662020575,0.0,False,False,0.1,5,421,74,1000,485,2,8.0,16,0,3,9.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,6,0,False,100,842,148,1898,34224,32423,201,86,2,0.4651415944099426,0.8841255903244019,20,0.0,0.0,0.40180984139442444,0.0,0.0,0.4651415944099426,1.1358473077960407,2,-0.02046403043824228,0.13478453970989432,2 * sqrt(2) * median posterior synergy_sd,0.016297412368044037,0.07931795771994023,1898,0.08369352965979227,0.013309177745734086,0.11536540965876248,0.1827325766991349,949,0.10389387675553215,0.15587437656201408,0.15586955366378266,0.0,,,0.10236915120306743,366,0.3856691253951528,0.5,0.5,"{'0.00': {'n': 948, 'accuracy': 0.5}, '0.05': {'n': 503, 'accuracy': 0.5}, '0.10': {'n': 371, 'accuracy': 0.5}, '0.15': {'n': 258, 'accuracy': 0.5}, '0.20': {'n': 170, 'accuracy': 0.5}, '0.30': {'n': 68, 'accuracy': 0.5}}",0.0,0.07793718828100704,0.0,False,False,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0,order-insensitive,0.03
main,PANC1,0.1,order_insensitive,7,0,False,100,842,148,2006,34224,32423,201,86,2,0.47273436188697815,0.695297122001648,30,0.0,0.0,0.4023562967777252,0.0,0.0,0.4862918555736542,1.0286788834908458,2,-0.019084398099762468,0.12910287908910117,2 * sqrt(2) * median posterior synergy_sd,0.01679629106751969,0.08045146118855427,2006,0.08382658147257888,0.014511439656294842,0.12046343701013533,0.12760463514314413,1003,0.11020255063110669,0.162678545979226,0.16253778697861695,0.0,,,0.10236915120306743,428,0.4267198404785643,0.5,0.5,"{'0.00': {'n': 1003, 'accuracy': 0.5}, '0.05': {'n': 555, 'accuracy': 0.5}, '0.10': {'n': 438, 'accuracy': 0.5}, '0.15': {'n': 294, 'accuracy': 0.5}, '0.20': {'n': 189, 'accuracy': 0.5}, '0.30': {'n': 82, 'accuracy': 0.5}}",0.0,0.081339272989613,0.0,False,False,0.1,7,421,74,1003,482,3,8.5,14,0,3,9.0,order-insensitive,0.03
main,PANC1,0.1,structured,0,0,False,100,842,148,1696,34347,32546,201,48,4,0.03139049559831619,1.047096848487854,90,0.5519842505455017,0.4608381688594818,0.48359131813049316,0.10079611092805862,0.952949632431425,0.5727815628051758,18.246974183991544,0,-0.017801560752969122,0.11936551558848388,2 * sqrt(2) * median posterior synergy_sd,0.01291103475362588,0.07092730472525405,1696,0.07806403618335991,0.011468420146755216,0.10709070989938957,0.11029815058349235,848,0.114309182265072,0.14890419629606746,0.15039416564770727,0.12148669362068176,0.41799402892416293,0.371063442797013,0.10236915120306743,318,0.375,0.7295597484276729,0.7287112887112888,"{'0.00': {'n': 848, 'accuracy': 0.6379716981132075}, '0.05': {'n': 444, 'accuracy': 0.6779279279279279}, '0.10': {'n': 323, 'accuracy': 0.7275541795665634}, '0.15': {'n': 237, 'accuracy': 0.759493670886076}, '0.20': {'n': 141, 'accuracy': 0.7801418439716312}, '0.30': {'n': 50, 'accuracy': 0.9}}",0.06075122952461243,0.07537258614023637,0.8060122736346103,True,False,0.1,0,421,74,848,637,4,8.0,16,0,4,9.0,structured,0.01
main,PANC1,0.1,structured,1,0,False,100,842,148,1858,34347,32546,201,48,4,0.027758590877056122,0.3256140649318695,190,0.5058848857879639,0.4421517550945282,0.6532541513442993,0.02695058286190033,0.6768449219720166,0.03954276069998741,1.4245233439666962,0,-0.02842773226365796,0.1347658812056076,2 * sqrt(2) * median posterior synergy_sd,0.01856972723090189,0.08731265542990445,1858,0.0796047732908058,0.012395508494326869,0.11133511797419028,0.33237364633481936,929,0.11373610435803273,0.15143305487613476,0.1689557449968729,0.1234947219491005,0.5009432013336224,0.439185178843614,0.10236915120306743,369,0.39720129171151775,0.7262872628726287,0.7257258728106266,"{'0.00': {'n': 929, 'accuracy': 0.6641550053821313}, '0.05': {'n': 516, 'accuracy': 0.7131782945736435}, '0.10': {'n': 378, 'accuracy': 0.7248677248677249}, '0.15': {'n': 270, 'accuracy': 0.737037037037037}, '0.20': {'n': 181, 'accuracy': 0.7790055248618785}, '0.30': {'n': 86, 'accuracy': 0.872093023255814}}",0.061933938413858414,0.08449422001265756,0.7329961552941783,True,False,0.1,1,421,74,929,556,3,8.0,20,0,3,9.0,structured,0.01
main,PANC1,0.1,structured,2,0,False,100,842,148,1856,34347,32546,201,48,4,0.030701471492648125,0.7318342328071594,515,0.5461994409561157,0.48537638783454895,0.680804967880249,0.017133114859461784,0.7129448384400227,0.03726357966661453,1.213739207110571,0,-0.027071512656769596,0.1352440799391272,2 * sqrt(2) * median posterior synergy_sd,0.014666511296504871,0.07604498942990186,1856,0.0765367800598828,0.010915646476502835,0.10447797124993782,0.2550269248096887,928,0.10748582533001692,0.14219857783131679,0.15679700813626177,0.13381852209568024,0.5307436276689359,0.4748854442687839,0.10236915120306743,329,0.3545258620689655,0.7963525835866262,0.7967132505175983,"{'0.00': {'n': 927, 'accuracy': 0.6731391585760518}, '0.05': {'n': 461, 'accuracy': 0.754880694143167}, '0.10': {'n': 336, 'accuracy': 0.7946428571428571}, '0.15': {'n': 238, 'accuracy': 0.8445378151260504}, '0.20': {'n': 167, 'accuracy': 0.8622754491017964}, '0.30': {'n': 75, 'accuracy': 0.9066666666666666}}",0.06695457547903061,0.07843005862284348,0.8536851387680777,True,False,0.1,2,421,74,928,557,3,8.0,15,0,4,9.0,structured,0.01
main,PANC1,0.1,structured,3,0,False,100,842,148,1998,34347,32546,201,48,4,0.031428657472133636,0.7371770739555359,110,0.5101314783096313,0.44731059670448303,0.500948965549469,0.08812081813812256,0.8929264804726118,0.031428657472133636,1.3206255394129638,0,-0.02009071048099763,0.12454126630401378,2 * sqrt(2) * median posterior synergy_sd,0.017427431368868294,0.0821842307822062,1998,0.08859049806608774,0.015108337361202767,0.12291597683459529,0.13294055861669385,999,0.12511957909765506,0.16315207783780156,0.16959796940905403,0.12302761524915695,0.4144259695583588,0.36570550109227457,0.10236915120306743,413,0.4134134134134134,0.7070217917675545,0.7070074157514314,"{'0.00': {'n': 999, 'accuracy': 0.6266266266266266}, '0.05': {'n': 562, 'accuracy': 0.6725978647686833}, '0.10': {'n': 419, 'accuracy': 0.6992840095465394}, '0.15': {'n': 312, 'accuracy': 0.7532051282051282}, '0.20': {'n': 208, 'accuracy': 0.8076923076923077}, '0.30': {'n': 93, 'accuracy': 0.8494623655913979}}",0.06158597394824028,0.08480667159426357,0.7261925599778642,True,False,0.1,3,421,74,999,486,3,8.0,16,0,4,8.0,structured,0.01
main,PANC1,0.1,structured,4,0,False,100,842,148,1786,34347,32546,201,48,4,0.027063848450779915,0.7042273283004761,260,0.5644951462745667,0.5326088070869446,0.5830225348472595,0.0197126604616642,0.9135303959159617,0.02830320969223976,1.0457939765556192,0,-0.02552941558313539,0.13753989892656748,2 * sqrt(2) * median posterior synergy_sd,0.017998592593909322,0.0852619795338819,1786,0.08158550282037356,0.013074465667780668,0.1143436297647607,0.27014951624901173,893,0.11936344946184917,0.16234978800160427,0.17358986049982916,0.1500672996044159,0.5051794571448267,0.49440022181396953,0.10236915120306743,372,0.4165733482642777,0.7580645161290323,0.7576055523423945,"{'0.00': {'n': 893, 'accuracy': 0.6819708846584547}, '0.05': {'n': 500, 'accuracy': 0.736}, '0.10': {'n': 380, 'accuracy': 0.7552631578947369}, '0.15': {'n': 277, 'accuracy': 0.7725631768953068}, '0.20': {'n': 166, 'accuracy': 0.7951807228915663}, '0.30': {'n': 85, 'accuracy': 0.8235294117647058}}",0.07510694861412048,0.08679935526813581,0.8652938536479241,True,False,0.1,4,421,74,893,592,2,8.5,16,0,4,9.0,structured,0.01
main,PANC1,0.1,structured,5,0,False,100,842,148,2000,34347,32546,201,48,4,0.030918879434466362,0.5711061358451843,225,0.5809499025344849,0.4809000790119171,0.6066338419914246,0.02255788818001747,0.7927353301511246,0.03668074682354927,1.1863543405994188,0,-0.027462718256532067,0.1363287355355046,2 * sqrt(2) * median posterior synergy_sd,0.01822320243407294,0.08698153399818645,2000,0.0814637807395206,0.012827753145141226,0.11325967130952318,0.2958131535784483,1000,0.1106705540915155,0.1450996729758138,0.16623131291657242,0.13495557010173798,0.5530868601762957,0.5062357342357342,0.10236915120306743,424,0.424,0.7806603773584906,0.7811497326203208,"{'0.00': {'n': 1000, 'accuracy': 0.682}, '0.05': {'n': 568, 'accuracy': 0.7447183098591549}, '0.10': {'n': 433, 'accuracy': 0.7782909930715936}, '0.15': {'n': 296, 'accuracy': 0.8108108108108109}, '0.20': {'n': 206, 'accuracy': 0.8446601941747572}, '0.30': {'n': 96, 'accuracy': 0.9166666666666666}}",0.06747779250144958,0.08315126662020575,0.8115064898488569,True,False,0.1,5,421,74,1000,485,2,8.0,16,0,3,9.0,structured,0.01
main,PANC1,0.1,structured,6,0,False,100,842,148,1898,34347,32546,201,48,4,0.029958879575133324,0.8234240412712097,170,0.5371037125587463,0.44896259903907776,0.690737783908844,0.030809782445430756,0.6499754458174057,0.03136562183499336,1.046955770035795,0,-0.02046403043824228,0.13478453970989432,2 * sqrt(2) * median posterior synergy_sd,0.016297412368044037,0.07931795771994023,1898,0.08614093654201604,0.013560807196918889,0.11645087890144448,0.16728094196066812,949,0.11664828573553808,0.15271552548157596,0.15586955366378266,0.1264282763004303,0.43025655459119183,0.3828018974354294,0.10236915120306743,366,0.3856691253951528,0.726775956284153,0.727041959086158,"{'0.00': {'n': 948, 'accuracy': 0.6350210970464135}, '0.05': {'n': 503, 'accuracy': 0.6858846918489065}, '0.10': {'n': 371, 'accuracy': 0.7277628032345014}, '0.15': {'n': 258, 'accuracy': 0.7558139534883721}, '0.20': {'n': 170, 'accuracy': 0.7588235294117647}, '0.30': {'n': 68, 'accuracy': 0.8235294117647058}}",0.06321551650762558,0.07793718828100704,0.8111085080423787,True,False,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0,structured,0.01
main,PANC1,0.1,structured,7,0,False,100,842,148,2006,34347,32546,201,48,4,0.03226795047521591,0.5711014270782471,115,0.5573542714118958,0.4839882552623749,0.5443316698074341,0.07151255011558533,0.8891421941949351,0.03226795047521591,1.1226051594002897,0,-0.019084398099762468,0.12910287908910117,2 * sqrt(2) * median posterior synergy_sd,0.01679629106751969,0.08045146118855427,2006,0.08421687800299675,0.013391525989187178,0.11572176108747731,0.19493134533628187,1003,0.11734420322201711,0.15327605385551205,0.16253778697861695,0.135292187333107,0.4827127865139409,0.39038581228901986,0.10236915120306743,428,0.4267198404785643,0.7266355140186916,0.7253059440559441,"{'0.00': {'n': 1003, 'accuracy': 0.6251246261216351}, '0.05': {'n': 555, 'accuracy': 0.7009009009009008}, '0.10': {'n': 438, 'accuracy': 0.7214611872146118}, '0.15': {'n': 294, 'accuracy': 0.7653061224489796}, '0.20': {'n': 189, 'accuracy': 0.8095238095238095}, '0.30': {'n': 82, 'accuracy': 0.9146341463414634}}",0.06775503605604172,0.081339272989613,0.8329928897286064,True,False,0.1,7,421,74,1003,482,3,8.5,14,0,3,9.0,structured,0.01
main,PANC1,0.1,unrestricted,0,0,False,100,842,148,1696,34224,32423,201,86,1,0.031207922846078873,0.948573112487793,85,0.595660924911499,0.5218496918678284,0.5606313943862915,0.025552108883857727,0.9308249539594257,0.031207922846078873,1.0410603232584654,0,-0.017801560752969122,0.11936551558848388,2 * sqrt(2) * median posterior synergy_sd,0.01291103475362588,0.07092730472525405,1696,0.07258894058844663,0.01025283565514182,0.10125628699069417,0.20460126788046873,848,0.10424207191059218,0.13715607669648422,0.15039416564770727,0.12759976089000702,0.5271667065786156,0.4342580532523498,0.10236915120306743,318,0.375,0.7672955974842768,0.7681118881118881,"{'0.00': {'n': 848, 'accuracy': 0.6533018867924528}, '0.05': {'n': 444, 'accuracy': 0.7319819819819819}, '0.10': {'n': 323, 'accuracy': 0.7708978328173375}, '0.15': {'n': 237, 'accuracy': 0.7805907172995781}, '0.20': {'n': 141, 'accuracy': 0.8226950354609929}, '0.30': {'n': 50, 'accuracy': 0.9}}",0.06380584090948105,0.07537258614023637,0.8465390956702146,True,False,0.1,0,421,74,848,637,4,8.0,16,0,4,9.0,unrestricted,0.03
main,PANC1,0.1,unrestricted,1,0,False,100,842,148,1858,34224,32423,201,86,1,0.04446922242641449,0.3194968104362488,60,0.46783629059791565,0.4078596532344818,0.5526365041732788,0.05975808948278427,0.7380251759601419,0.05567331984639168,1.2519517277037435,0,-0.02842773226365796,0.1347658812056076,2 * sqrt(2) * median posterior synergy_sd,0.01856972723090189,0.08731265542990445,1858,0.08007913308634848,0.012236209853417493,0.11061740303142853,0.3409535259599933,929,0.11013744899369865,0.14779206255597802,0.1689557449968729,0.11880163103342056,0.5203759125015299,0.4610332494782506,0.10236915120306743,369,0.39720129171151775,0.7506775067750677,0.7497648994945338,"{'0.00': {'n': 929, 'accuracy': 0.6781485468245425}, '0.05': {'n': 516, 'accuracy': 0.7151162790697675}, '0.10': {'n': 378, 'accuracy': 0.746031746031746}, '0.15': {'n': 270, 'accuracy': 0.7592592592592593}, '0.20': {'n': 181, 'accuracy': 0.7955801104972375}, '0.30': {'n': 86, 'accuracy': 0.872093023255814}}",0.059695955365896225,0.08449422001265756,0.7065093370523278,True,False,0.1,1,421,74,929,556,3,8.0,20,0,3,9.0,unrestricted,0.03
main,PANC1,0.1,unrestricted,2,0,False,100,842,148,1856,34224,32423,201,86,1,0.03932660073041916,0.7377980351448059,95,0.5299251079559326,0.44922149181365967,0.5902985334396362,0.026354214176535606,0.761007297775367,0.04880412295460701,1.2409952054884057,0,-0.027071512656769596,0.1352440799391272,2 * sqrt(2) * median posterior synergy_sd,0.014666511296504871,0.07604498942990186,1856,0.07306161380647182,0.010415353712790681,0.10205564027916675,0.28917099859225315,928,0.10115112118593879,0.13652549599710606,0.15679700813626177,0.12490668147802353,0.55012727177841,0.49135758301521637,0.10236915120306743,329,0.3545258620689655,0.790273556231003,0.7908902691511387,"{'0.00': {'n': 927, 'accuracy': 0.6709816612729234}, '0.05': {'n': 461, 'accuracy': 0.7483731019522777}, '0.10': {'n': 336, 'accuracy': 0.7916666666666666}, '0.15': {'n': 238, 'accuracy': 0.8319327731092437}, '0.20': {'n': 167, 'accuracy': 0.8562874251497006}, '0.30': {'n': 75, 'accuracy': 0.92}}",0.06247938051819801,0.07843005862284348,0.7966254471216259,True,False,0.1,2,421,74,928,557,3,8.0,15,0,4,9.0,unrestricted,0.03
main,PANC1,0.1,unrestricted,3,0,False,100,842,148,1998,34224,32423,201,86,1,0.04101579636335373,0.7572317123413086,115,0.5515775680541992,0.46850186586380005,0.5860613584518433,0.025159146636724472,0.7994075349062566,0.04101579636335373,1.1057381999860605,0,-0.02009071048099763,0.12454126630401378,2 * sqrt(2) * median posterior synergy_sd,0.017427431368868294,0.0821842307822062,1998,0.08754181162187624,0.014996237499625592,0.12245912583235923,0.13937391001959853,999,0.11936051723668224,0.15879443409723784,0.16959796940905403,0.12014088034629822,0.44129705746005893,0.4074825807771699,0.10236915120306743,413,0.4134134134134134,0.7360774818401937,0.7363418755280202,"{'0.00': {'n': 999, 'accuracy': 0.6466466466466466}, '0.05': {'n': 562, 'accuracy': 0.708185053380783}, '0.10': {'n': 419, 'accuracy': 0.7326968973747017}, '0.15': {'n': 312, 'accuracy': 0.7532051282051282}, '0.20': {'n': 208, 'accuracy': 0.7836538461538461}, '0.30': {'n': 93, 'accuracy': 0.8387096774193549}}",0.060097772628068924,0.08480667159426357,0.7086443967002003,True,False,0.1,3,421,74,999,486,3,8.0,16,0,4,8.0,unrestricted,0.03
