role,entity,n_rows,usable,mse_base,mse_pair,incremental,true_sd,bucket,contrast,fold_key,max_similarity_to_train,incremental_blind,key,block,screen,endpoint,representation,partition,fold,tag
amine,106,17,True,0.1153579974804047,0.0777849987547544,0.3257077926654596,0.2450438455664618,test_e1n,primary,p0f0,0.3404255319148936,0.0809198449412088,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,109,37,True,0.0827014184070231,0.0565248801636504,0.3165186129522267,0.3135111913985402,test_e1n,primary,p0f0,0.3023255813953488,0.0901318925024098,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,114,63,True,0.2277155116992076,0.1675679776822012,0.2641345491494495,0.3825892834028491,test_e1n,primary,p0f0,0.2307692307692307,0.1066084314612307,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,118,9,True,0.0484090639631283,0.0265387763631791,0.4517808403940033,0.0,test_e1n,primary,p0f0,0.1702127659574468,-0.2758891497311859,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,125,34,True,0.245844466415185,0.3115962611786155,-0.2674528156854592,0.0206170492156387,test_e1n,primary,p0f0,0.26,-0.2303205014149569,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,130,57,True,0.0350305089532188,0.0254367589204241,0.2738684169735198,0.1203127215943667,test_e1n,primary,p0f0,0.1451612903225806,-0.3062024415089879,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,131,9,True,0.036492029903381,0.0414123897275234,-0.1348338208965043,0.2038,test_e1n,primary,p0f0,0.1688311688311688,-0.1821777209456043,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,135,9,True,0.2446080577462101,0.4311101362827541,-0.7624527182585565,0.0,test_e1n,primary,p0f0,0.3125,-0.2758891497311859,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,159,30,True,0.0979034807511925,0.077688222424594,0.2064815078227161,0.2649564025078183,test_e1n,primary,p0f0,0.22,0.036057776978118,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,166,35,True,0.1423407203220106,0.1104797724865808,0.223835791777309,0.3643332148764162,test_e1n,primary,p0f0,0.3333333333333333,0.085745374206182,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,173,80,True,0.0456722801193257,0.0504119262006668,-0.1037751141164406,0.0469949320591115,test_e1n,primary,p0f0,0.2321428571428571,-0.2604609647930476,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,175,76,True,0.1345269873755863,0.1240016629173699,0.0782395017055622,0.3413108374302938,test_e1n,primary,p0f0,0.4,0.0326593314549,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,181,9,True,0.0982945189494155,0.0911348826928681,0.0728386112783343,0.3126337713683536,test_e1n,primary,p0f0,0.1632653061224489,0.0914129556766515,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,182,9,True,0.1385460475209791,0.2496415214064045,-0.8018667863376101,0.3252045411907883,test_e1n,primary,p0f0,0.2542372881355932,-0.0687739840769923,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
amine,190,130,True,0.0189882923381286,0.0236928338371138,-0.2477601152968551,0.0172959113260529,test_e1n,primary,p0f0,0.196078431372549,-0.3977175258104704,sensitivity/all/chemistry/yield/ecfp4/k5/p0f0/classical_amines,sensitivity,all,yield,ecfp4,0,0,classical_amines
acid,4,34,True,0.0210014188989642,0.0135956737948841,0.3526307027019636,0.3711680515555504,test_e1a,primary,p0f1,0.5882352941176471,0.1949340356616845,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,5,20,True,0.0579101134550214,0.0607845801599468,-0.0496366961387144,0.3391746782923761,test_e1a,primary,p0f1,0.5689655172413793,0.09405684229661,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,11,30,True,0.0554120583895879,0.0494451113391468,0.1076831870869866,0.3762825244505736,test_e1a,primary,p0f1,0.4545454545454545,0.1101236634083883,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,12,21,True,0.0301555293186143,0.0242913796652725,0.1944634959440757,0.0274518105916878,test_e1a,primary,p0f1,0.3636363636363636,-0.1145936466092387,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,18,92,True,0.0348002836876235,0.032098274689601,0.0776433037809831,0.3314227782034419,test_e1a,primary,p0f1,0.4318181818181818,0.1429223855316075,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,31,2,False,0.001265400130428,0.000576561036264,0.5443646460909941,0.0,test_e1a,primary,p0f1,0.4347826086956521,0.1105854257105141,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,33,12,True,0.0642026688748859,0.0614712293585105,0.0425440182509894,0.3242115185922282,test_e1a,primary,p0f1,0.6521739130434783,0.0207993712714567,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,35,2,False,1.2300767779556025e-05,1.281545067067456e-06,0.8958158474304836,0.0,test_e1a,primary,p0f1,0.6153846153846154,0.1105854257105141,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,38,31,True,0.0477064893838823,0.0404240847417446,0.1526501894435766,0.3428846364507726,test_e1a,primary,p0f1,0.6888888888888889,0.0903032070016784,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,43,33,True,0.0309143244905008,0.0305124759717233,0.0129987805135778,0.3382654558161161,test_e1a,primary,p0f1,0.5833333333333334,0.0956369526265124,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,51,2,False,0.002112640148969,0.0026195474640434,-0.2399402071961234,0.0,test_e1a,primary,p0f1,0.4,0.1105854257105141,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,52,36,True,0.0316616779945688,0.0292659367590492,0.0756669067233438,0.341903725275322,test_e1a,primary,p0f1,0.6041666666666666,0.0572475369782199,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,53,9,True,0.0683329958998522,0.0616476901651926,0.0978342255688234,0.3871367968101772,test_e1a,primary,p0f1,0.6666666666666666,0.1158305846046626,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,62,41,True,0.052609808606518,0.0458605427644069,0.1282891160580072,0.4146074770189269,test_e1a,primary,p0f1,0.603448275862069,0.1100762701026089,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,68,59,True,0.0390698815367879,0.036989866352554,0.0532383284109876,0.2929356655073635,test_e1a,primary,p0f1,0.3148148148148148,0.1156128287132476,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,69,30,True,0.0161926273459502,0.0154837175435348,0.0437797886204521,0.2887355070951116,test_e1a,primary,p0f1,0.6666666666666666,-0.0302305964066016,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,71,49,True,0.0237382470152408,0.0284442290627057,-0.1982447164040175,0.1749392388928846,test_e1a,primary,p0f1,0.3636363636363636,-0.0700579868862716,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,73,110,True,0.0365864736438192,0.0339731272040591,0.071429306502777,0.2679281322560433,test_e1a,primary,p0f1,0.2272727272727272,0.0816397860802711,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,76,38,True,0.0293020292475232,0.0190113616911244,0.3511929999615525,0.3773026519755285,test_e1a,primary,p0f1,0.6382978723404256,0.1317450931479811,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,77,34,True,0.0663776793642642,0.0617271880764133,0.0700610707152054,0.3862860716647835,test_e1a,primary,p0f1,0.3636363636363636,0.1553341926761526,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,87,28,True,0.0517111116097935,0.0472960156046951,0.085380025059494,0.0045233023942982,test_e1a,primary,p0f1,0.5609756097560976,-0.1327250985037351,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,90,16,True,0.0243570169183147,0.0226434452286759,0.0703522806337716,0.0712426040020997,test_e1a,primary,p0f1,0.4814814814814814,-0.1177793846200714,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,91,8,True,0.0015410420284422,0.0014931023432962,0.0311086162876477,0.0,test_e1a,primary,p0f1,0.3243243243243243,-0.4966589178923639,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,107,14,True,0.0083679652617654,0.0116192349299779,-0.3885376631602584,0.239977844215431,test_e1a,primary,p0f1,0.2631578947368421,-0.0521305064182577,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,109,4,True,0.0010191605384218,0.0005193687635392,0.490395532441351,0.0,test_e1a,primary,p0f1,0.3333333333333333,-0.6146414224218697,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,111,10,True,0.075847713487038,0.0737524170293423,0.0276250444656296,0.3874713846065137,test_e1a,primary,p0f1,0.2325581395348837,0.0435486091265244,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,115,2,False,0.0039602823525252,0.0040103487671081,-0.0126421325870849,0.0,test_e1a,primary,p0f1,0.4146341463414634,0.1105854257105141,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,124,96,True,0.0459252483940595,0.0711948872806994,-0.5502341254600294,0.1373197324054148,test_e1a,primary,p0f1,0.4375,-0.4280857973786218,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,137,4,True,0.0432667382657017,0.0440791192820486,-0.0187761095222409,0.234721372056317,test_e1a,primary,p0f1,0.5490196078431373,0.0102287490036719,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,151,20,True,0.0199171953966565,0.0217467145179745,-0.0918562621334273,0.0819044815944961,test_e1a,primary,p0f1,0.4242424242424242,-0.1241799296941668,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,152,4,True,0.0185104049176448,0.0255145033214586,-0.3783870982280473,0.0319197300531609,test_e1a,primary,p0f1,0.7254901960784313,-0.3051579018711581,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,154,74,True,0.0202851570956609,0.0190928341611362,0.0587780971526126,0.2760458826399574,test_e1a,primary,p0f1,0.234375,0.151625919240038,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,160,7,True,0.0128924088434032,0.0138261252373127,-0.0724237344045499,0.0158367114190866,test_e1a,primary,p0f1,0.4821428571428571,-0.4889315586369942,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,161,10,True,0.1360080602491155,0.1624768936632971,-0.1946122411105679,0.2746925693692253,test_e1a,primary,p0f1,0.6274509803921569,-0.1846830775171399,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,167,4,True,0.0334159211884001,0.0398385113913664,-0.1922015007982414,0.0540161395634058,test_e1a,primary,p0f1,0.6551724137931034,-0.2382134236801538,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,177,57,True,0.0423771159016662,0.0740157627182647,-0.74659745344667,0.2752032690088963,test_e1a,primary,p0f1,0.7924528301886793,-0.3465679424480044,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,179,28,True,0.0167975913534431,0.0092319168428967,0.4504023434881089,0.3438438895154934,test_e1a,primary,p0f1,0.7254901960784313,0.1091185356761655,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,180,10,True,0.0040746462596011,0.0058498724276514,-0.4356761433872487,0.0189736659610102,test_e1a,primary,p0f1,0.7037037037037037,-0.3457074802092388,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,181,38,True,0.0223035706365933,0.0342195929169168,-0.5342652292979893,0.2573682244680967,test_e1a,primary,p0f1,0.6666666666666666,-0.1559139573405485,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,185,37,True,0.030197835740519,0.0202949063392936,0.3279350707884593,0.3905312998995102,test_e1a,primary,p0f1,0.6296296296296297,0.1398482720772722,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,187,75,True,0.03018701626398,0.023705839748091,0.214700799151936,0.2914434915017639,test_e1a,primary,p0f1,0.52,0.1538743585373323,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,192,45,True,0.0476842637618253,0.0486111407765583,-0.0194377964890601,0.0866546709646975,test_e1a,primary,p0f1,0.3529411764705882,-0.1731646073490564,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,199,2,False,3.740202616792427e-06,3.5678302874967226e-05,-8.539136386564186,0.0,test_e1a,primary,p0f1,0.9565217391304348,0.1105854257105141,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,217,20,True,0.1434076411772097,0.1301521509916249,0.0924322447309831,0.363092513801851,test_e1a,primary,p0f1,0.3050847457627119,0.1150413603388602,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,228,38,True,0.0760041686867686,0.0732224118070518,0.0366000566519071,0.3554218276885081,test_e1a,primary,p0f1,0.3611111111111111,0.0535036615137757,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,237,6,True,0.00178909202633,0.0026831460748016,-0.4997250199060463,0.0,test_e1a,primary,p0f1,0.4390243902439024,-0.6241356329255254,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,242,8,True,0.0060041146153286,0.0112845705078065,-0.8794728666565994,0.0077074639149333,test_e1a,primary,p0f1,0.59375,-0.8512225755752705,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,246,10,True,0.0033992704137656,0.0071761329667396,-1.1110803476178837,0.0204315252054814,test_e1a,primary,p0f1,0.3823529411764705,-0.7851546906989517,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,247,10,True,0.004508752486735,0.0082941947294247,-0.8395764136147963,0.0059814528149754,test_e1a,primary,p0f1,0.5,-0.5771289841598362,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,251,21,True,0.0242414913657299,0.0236449615529355,0.0246078017146128,0.3214484338413357,test_e1a,primary,p0f1,0.4516129032258064,0.0810557798650316,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,265,18,True,0.1492447505489069,0.1445384687228074,0.0315339856764828,0.4504304532362509,test_e1a,primary,p0f1,0.3191489361702128,0.0643965011900915,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
acid,271,9,True,0.0211524320000634,0.0269820413759126,-0.275599958237978,0.1056666666666666,test_e1a,primary,p0f1,0.5172413793103449,-0.0845738358257313,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,3,29,True,0.0211107466722323,0.0226377436506327,-0.0723326844904517,0.1190965214797284,test_e1n,primary,p0f1,0.4078947368421052,-0.2628837749277994,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,4,10,True,0.0077144363956508,0.0118700624198001,-0.5386817404434157,0.0,test_e1n,primary,p0f1,0.25,-0.3891946322064163,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,11,102,True,0.0246677690525127,0.0341562630099466,-0.3846514833682324,0.0742675331245917,test_e1n,primary,p0f1,0.2647058823529412,-0.2821731749326885,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,17,10,True,0.0126551971786735,0.0161741728723425,-0.278065655081154,0.0,test_e1n,primary,p0f1,0.2131147540983606,-0.3891946322064163,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,20,41,True,0.0047844329587871,0.0026591802598675,0.4442015840176662,0.0024519280616511,test_e1n,primary,p0f1,0.4473684210526316,-0.3279032599497622,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,27,19,True,0.0680788987173498,0.0951351490205116,-0.3974249115793431,0.167708908040859,test_e1n,primary,p0f1,0.4358974358974359,-0.1310101499834619,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,30,10,True,0.1184297783661851,0.1101021822525588,0.0703167415198343,0.2791091510900748,test_e1n,primary,p0f1,0.24,0.1160982844435052,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,34,10,True,0.0253574590797549,0.0332376069325465,-0.3107625187526366,0.016001124960452,test_e1n,primary,p0f1,0.3513513513513513,-0.4113107682895363,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,38,7,True,0.0131439246385818,0.0157874553929436,-0.2011218739494333,0.1277897100708817,test_e1n,primary,p0f1,0.4772727272727273,0.1433977687580244,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,41,37,True,0.0130566436765637,0.0175745673570941,-0.3460248891252151,0.0359337417867774,test_e1n,primary,p0f1,0.3809523809523809,-0.3278027559253398,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,48,8,True,0.1942050409776845,0.1729610465737396,0.1093895106790044,0.3082794369561486,test_e1n,primary,p0f1,0.2592592592592592,0.0829749569166105,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,57,8,True,0.0148811740369099,0.0168088095047942,-0.1295351739790966,0.0,test_e1n,primary,p0f1,0.44,-0.3855674309479975,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,59,34,True,0.0443711411634846,0.0402358205253489,0.0931984287467209,0.1238055712205256,test_e1n,primary,p0f1,0.71875,-0.2630518399342962,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,60,10,True,0.0061547056099044,0.0134915767957803,-1.1920750805804787,0.0,test_e1n,primary,p0f1,0.1724137931034483,-0.3891946322064163,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,83,16,True,0.0482778332733656,0.0395767320369425,0.1802297378831079,0.272043844199178,test_e1n,primary,p0f1,0.53125,0.1261947161309702,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,85,10,True,0.045700174383728,0.0534051404166074,-0.1685981757571333,0.0,test_e1n,primary,p0f1,0.238095238095238,-0.3891946322064163,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,87,1,False,0.0638822093516118,0.0763239715989811,-0.1947609886015218,,test_e1n,primary,p0f1,0.3414634146341463,-0.2573743324282904,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,90,29,True,0.2234127055485234,0.2060476643159823,0.077726292199481,0.3010168196330072,test_e1n,primary,p0f1,0.3414634146341463,0.0906503887704414,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,104,10,True,0.005993902269244,0.0076272927752095,-0.2725086984395419,0.0512288980947277,test_e1n,primary,p0f1,0.2564102564102564,-0.4024031601603217,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,106,78,True,0.0449049406072176,0.0474714484068956,-0.0571542410472649,0.1756235121227308,test_e1n,primary,p0f1,0.3333333333333333,-0.1499810760613422,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,107,35,True,0.1655186929944936,0.1540010244814119,0.0695853036579067,0.3265808363775738,test_e1n,primary,p0f1,0.3157894736842105,0.0978912867781621,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,118,63,True,0.175056073732856,0.150491513242289,0.1403239543008012,0.3881001968646102,test_e1n,primary,p0f1,0.2972972972972973,0.0854315309405684,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,124,38,True,0.0088744050719663,0.0091422415897978,-0.0301807857157221,0.0,test_e1n,primary,p0f1,0.3478260869565217,-0.3211953018310323,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,125,14,True,0.2242346771753194,0.1454420093908755,0.3513848472368049,0.2297160913766439,test_e1n,primary,p0f1,0.3404255319148936,0.0714634397040684,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,128,35,True,0.024710121799549,0.0266030429582388,-0.0766050921984653,0.1616797821818997,test_e1n,primary,p0f1,0.2545454545454545,-0.2585274497976646,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,135,29,True,0.0156376402608576,0.0346918940465461,-1.218486515090322,0.1511668155813468,test_e1n,primary,p0f1,0.1904761904761904,0.013487944468828,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,137,30,True,0.0360271717288217,0.0347144681269033,0.036436487765377,0.1085148200059307,test_e1n,primary,p0f1,0.1578947368421052,-0.1191136403630488,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,138,10,True,0.0582826366570664,0.0724979602052142,-0.2439032336815925,0.0,test_e1n,primary,p0f1,0.1707317073170731,-0.3891946322064163,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,139,67,True,0.1677555582349537,0.1481042986794779,0.1171422262382075,0.3997135313183064,test_e1n,primary,p0f1,0.2307692307692307,0.0922143362969665,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,141,41,True,0.0311754334018088,0.0356350239134837,-0.1430482282057414,0.0687164552309866,test_e1n,primary,p0f1,0.3793103448275862,-0.3290197604042282,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
amine,142,9,True,0.0116354161975134,0.0124813233174384,-0.0727010624773107,0.1087343411459528,test_e1n,primary,p0f1,0.1702127659574468,-0.2917016631628666,sensitivity/all/protocol/yield/ecfp4/k5/p0f1/encoding_protocol,sensitivity,all,yield,ecfp4,0,1,encoding_protocol
