role,entity,n_rows,usable,mse_base,mse_pair,incremental,true_sd,bucket,contrast,fold_key,max_similarity_to_train,incremental_blind,key,block,screen,endpoint,representation,partition,fold,tag
acid,183,27,True,2.8573966788199243,3.323247207012968,-0.1630332013913571,1.633772302880804,test_e1a,primary,p0f2,0.6666666666666666,-0.1273371527244831,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,184,76,True,2.378495731914808,3.134296133296296,-0.3177640351589075,1.3955937328381467,test_e1a,primary,p0f2,0.3695652173913043,-0.1486457718309217,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,197,30,True,0.972378499975284,1.1798624698263438,-0.2133777843260966,1.4247688725959518,test_e1a,primary,p0f2,0.6785714285714286,-0.0586356791561639,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,203,4,True,2.0186347823448876,1.6938415002578724,0.1608974961333662,1.07083740653509,test_e1a,primary,p0f2,0.6,0.1328199528270106,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,205,15,True,4.510526161486235,2.5262980657718095,0.4399105613569072,1.1690893621652478,test_e1a,primary,p0f2,0.5208333333333334,0.0556509815790048,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,206,119,True,2.906491297124036,3.4449202974222892,-0.185250511787538,1.5516013161883524,test_e1a,primary,p0f2,0.3055555555555556,-0.0609865711801103,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,231,22,True,3.4499494898851824,3.418323113921922,0.0091671997100203,1.827721202776266,test_e1a,primary,p0f2,0.6285714285714286,-0.0175559611094142,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,234,8,True,6.118345438966365,5.913418629830192,0.0334938278952084,1.8563140225240329,test_e1a,primary,p0f2,0.6764705882352942,-0.0515392236731191,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,243,53,True,1.2392171087172592,1.4133040198860694,-0.1404813651653109,1.7110479403674057,test_e1a,primary,p0f2,0.3333333333333333,-0.0085743755300027,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,249,11,True,0.9560171081339331,1.0021468474134387,-0.0482520018596184,1.2164413647282044,test_e1a,primary,p0f2,0.3947368421052631,-0.0561175977461334,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,253,2,False,0.0349530092142917,0.0478695130671622,-0.3695391081689509,0.667558864099529,test_e1a,primary,p0f2,0.76,-0.5821277605628197,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,256,7,True,5.539378480866481,4.644734293957659,0.161506239373064,1.6934027110290235,test_e1a,primary,p0f2,0.3636363636363636,0.0850805204654773,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,257,31,True,2.2897056200000487,1.79047402328266,0.2180330922703408,1.5814801564549286,test_e1a,primary,p0f2,0.4848484848484848,0.0791903711940603,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,258,37,True,2.8885410000572778,3.80450090550908,-0.3171012304944398,1.3977921926119412,test_e1a,primary,p0f2,0.5454545454545454,-0.1486258574348737,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,264,109,True,1.914526391426835,2.1992938927218133,-0.1487404417981153,1.787659637259145,test_e1a,primary,p0f2,0.2926829268292683,0.0693586594592283,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,267,10,True,0.6633837429429391,0.743798092353126,-0.1212184505056581,1.2409700505370087,test_e1a,primary,p0f2,0.4857142857142857,0.0284423756525367,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,268,10,True,1.9107933331476856,2.133323783554025,-0.1164597167814902,1.0361842492932285,test_e1a,primary,p0f2,0.1935483870967742,0.1022725212115656,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,269,4,True,5.855093682031288,5.184718102075534,0.114494424233223,1.80112514592446,test_e1a,primary,p0f2,0.4242424242424242,0.08952531902287,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,270,53,True,5.406537510680519,4.5602642783197425,0.1565277648937012,1.600687269720889,test_e1a,primary,p0f2,0.1818181818181818,0.1120385084023509,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,12,10,True,2.6201569256477057,3.38934608781654,-0.2935660664594315,1.5038057041297888,test_e1n,primary,p0f2,0.2340425531914893,-0.0746639059719924,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,22,10,True,2.073099604301075,2.5006530996689165,-0.2062387617463206,1.4788745390497555,test_e1n,primary,p0f2,0.2258064516129032,-0.1430779677110498,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,24,85,True,1.6622024459806743,2.054334141597125,-0.2359109123949694,1.609577714583246,test_e1n,primary,p0f2,0.1228070175438596,-0.1742265052482443,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,29,11,True,1.7495481989148407,2.136060693896201,-0.220921318555896,1.5750491117408092,test_e1n,primary,p0f2,0.3,-0.0733220812661346,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,31,10,True,4.140527504625104,3.0702331448645963,0.2584922714714379,1.6680744406552928,test_e1n,primary,p0f2,0.2058823529411764,-0.0065877074746296,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,35,2,False,0.8781620052379921,0.757110800685332,0.1378460965409838,0.4962236800326199,test_e1n,primary,p0f2,0.303030303030303,-2.2266049739392457,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,37,7,True,0.9991501160283808,0.926793246627718,0.0724184166522257,1.5354365153849776,test_e1n,primary,p0f2,0.3,0.0007440888614654,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,45,10,True,1.2744682249858814,1.2142036985153577,0.047286017249423,1.849287626906793,test_e1n,primary,p0f2,0.1666666666666666,-0.0346523347874221,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,52,89,True,1.4996943481261975,1.8033421821361293,-0.2024731468711118,1.6707276573847094,test_e1n,primary,p0f2,0.3333333333333333,-0.1672909769259782,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,64,10,True,1.3088675420390596,1.4905817329267794,-0.1388331401393228,1.4279081177164976,test_e1n,primary,p0f2,0.2666666666666666,-0.1322606164543946,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,69,64,True,1.4533244355383506,1.438392866182181,0.010274078513404,1.3437842788943828,test_e1n,primary,p0f2,0.296875,-0.0246245558806601,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,71,12,True,1.9778132101812969,2.1337672975518474,-0.0788517775934236,1.5760164588769805,test_e1n,primary,p0f2,0.2575757575757575,-0.0255259527676947,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,72,48,True,1.2366493365529474,1.182347676726018,0.0439103133134657,1.6126505986896946,test_e1n,primary,p0f2,0.34375,-0.0826883669777243,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,76,10,True,2.6576492353449312,2.951920986065552,-0.1107263316795181,2.159836380559656,test_e1n,primary,p0f2,0.1818181818181818,-0.0268109625769479,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,77,56,True,1.007021226901733,0.9800025093530575,0.026830335674058,1.3009291286984084,test_e1n,primary,p0f2,0.1538461538461538,-0.0937613327912492,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,96,34,True,15.455496177053188,17.23095436698003,-0.1148755219235775,1.9574396885399783,test_e1n,primary,p0f2,0.2131147540983606,-0.1103125889275786,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,97,9,True,0.5202158080661098,0.544082089158176,-0.045877654469572,1.5857524364765594,test_e1n,primary,p0f2,0.15,-0.0045886773076351,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,98,8,True,7.531032914545214,7.460353991691536,0.0093850237617699,1.6625670855016017,test_e1n,primary,p0f2,0.2142857142857142,0.0950172927231296,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,103,28,True,3.645084461095775,2.924705802888269,0.197630169038922,1.7344069667696262,test_e1n,primary,p0f2,0.2708333333333333,0.1200557911981771,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,105,101,True,1.3393314693384366,1.516747235273622,-0.1324659130295953,1.6301264746092814,test_e1n,primary,p0f2,0.4,-0.1315797189751308,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,111,41,True,1.6683615008087984,1.290796140474561,0.2263090823848422,1.5688389710793171,test_e1n,primary,p0f2,0.3142857142857143,-0.1122870299309972,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,112,43,True,2.500304581744155,2.036826172339272,0.1853687797834499,1.314203876035879,test_e1n,primary,p0f2,0.293103448275862,0.0967104136606157,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,113,104,True,2.1601658995517132,1.8311973377669728,0.152288563509409,1.4714363755016937,test_e1n,primary,p0f2,0.22,0.0979960797679267,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,116,4,True,0.2401394989109836,0.5134508127098976,-1.1381356046729598,0.9512470129764448,test_e1n,primary,p0f2,0.2549019607843137,-0.0326427814778649,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,122,28,True,1.54713331018462,1.4564760873539024,0.0585969045032708,1.6095696512736486,test_e1n,primary,p0f2,0.5945945945945946,0.1410619790955734,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,127,39,True,4.21022135340811,3.785118889106606,0.1009691483221874,1.6718891923396666,test_e1n,primary,p0f2,0.5370370370370371,0.1038827778066452,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,129,36,True,1.2112303893642304,1.352497476127868,-0.1166310621035424,1.3905388745670195,test_e1n,primary,p0f2,0.3720930232558139,-0.0478277194584308,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,130,26,True,2.07235532200306,2.303720971091796,-0.1116438125413292,1.3235208276615076,test_e1n,primary,p0f2,0.4482758620689655,-0.142178898849737,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,132,30,True,2.3004248036219974,2.6207191328035537,-0.1392326881005872,1.3801952856035826,test_e1n,primary,p0f2,0.5789473684210527,-0.0671681845623806,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,133,46,True,3.6651790621741496,3.792677498913097,-0.0347864141358802,1.2448147308067012,test_e1n,primary,p0f2,0.3404255319148936,-0.1251337124810045,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,134,55,True,1.687931169723691,1.419732422400328,0.1588919928336095,1.3620339873369118,test_e1n,primary,p0f2,0.3,-0.0756389358755074,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,136,16,True,2.7386001510575886,2.8541697284744187,-0.0422002377280961,1.8000403415380506,test_e1n,primary,p0f2,0.145631067961165,-0.0051271800032877,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,140,16,True,2.679440879635165,1.99584381761317,0.2551267569356015,1.4947307449514782,test_e1n,primary,p0f2,0.3243243243243243,-0.0593090501979769,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,148,22,True,2.232523826791278,1.9414550893710716,0.130376542425775,1.3539220573500608,test_e1n,primary,p0f2,0.3095238095238095,-0.0895101815124577,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,149,10,True,0.5580844497117763,0.6474341177427906,-0.1601006229024282,1.858732663417542,test_e1n,primary,p0f2,0.4054054054054054,-0.1110719811322396,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,152,10,True,2.9498964343714436,4.342442815610954,-0.4720661935835828,1.6923318226641753,test_e1n,primary,p0f2,0.2608695652173913,-0.1136078887309333,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,165,10,True,2.448374690545235,2.135983993203429,0.1275910499108448,1.896484078207143,test_e1n,primary,p0f2,0.2608695652173913,0.0443459677365111,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,175,21,True,0.8967291342847042,0.8058319931426887,0.1013652146080005,1.0722291896173608,test_e1n,primary,p0f2,0.2727272727272727,0.0170158042584187,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,176,49,True,1.202355753127423,1.0454098426984726,0.1305320077029793,1.450540516674392,test_e1n,primary,p0f2,0.1923076923076923,-0.0008978226606251,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,180,9,True,3.807390078426822,3.0692746446247217,0.1938638853907722,1.955479771987903,test_e1n,primary,p0f2,0.1818181818181818,-0.0093367695456263,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,188,65,True,1.387371278476426,1.3501862119277477,0.0268025344949581,1.653525115336138,test_e1n,primary,p0f2,0.2558139534883721,0.0389034283094348,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,202,24,True,4.146972703569328,3.8569255265052313,0.0699419064934888,1.230694029820709,test_e1n,primary,p0f2,0.2926829268292683,0.1460507451351202,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,212,7,True,4.146813709461672,4.902131262737733,-0.1821440764393811,2.5038910507723826,test_e1n,primary,p0f2,0.123076923076923,-0.0779293033418728,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,215,9,True,1.8733435214464345,2.405137492457003,-0.2838742413884469,1.4358093807779513,test_e1n,primary,p0f2,0.1702127659574468,-0.1902455927044295,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
amine,224,32,True,3.857150708399751,2.80076377131458,0.2738775373191066,1.267221636071487,test_e1n,primary,p0f2,0.4482758620689655,0.1450498597783768,positive/all/chemistry/yield/shuffled_both/k5/p0f2/scale0.5_shuffled_both,positive,all,yield,shuffled_both,0,2,scale0.5_shuffled_both
acid,8,11,True,2.489148209523024,2.461292923425934,0.0111906900483145,1.5029671718916922,test_e1a,primary,p0f0,0.3076923076923077,-0.2241190532009485,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,20,20,True,1.748825100352791,0.9546743767866016,0.4541052866898954,1.5393076615587908,test_e1a,primary,p0f0,0.5161290322580645,-0.0859277096415762,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,21,15,True,2.3846975094537552,1.9055203781502352,0.2009383284059711,1.2491381580966177,test_e1a,primary,p0f0,0.3055555555555556,0.2089785295155859,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,22,32,True,0.8413683758657121,0.9067634147250616,-0.0777246218602669,1.1436968178723628,test_e1a,primary,p0f0,0.5434782608695652,0.0439408698503601,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,23,37,True,3.4522192346649225,3.0774532685815497,0.1085579856343474,1.7593211987707102,test_e1a,primary,p0f0,0.4651162790697674,-0.0496994758469753,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,24,60,True,1.9390878519343264,1.0755149632232452,0.4453500587142706,1.6924119037594982,test_e1a,primary,p0f0,0.4042553191489361,-0.07232907821099,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,36,26,True,1.6053477427006126,0.7887127739715893,0.5086966188118411,1.6381105240047027,test_e1a,primary,p0f0,0.3888888888888889,0.1016219003381021,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,45,30,True,1.4333693190318089,1.4245301643828996,0.0061666972576752,1.5365637570453028,test_e1a,primary,p0f0,0.6078431372549019,0.1096666069556637,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,48,12,True,3.0026400077498088,1.5648629878024352,0.4788376282992544,1.6612800869811115,test_e1a,primary,p0f0,0.3777777777777777,0.4334739349229651,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,54,12,True,3.7702467097002,2.563667900729626,0.3200264868254516,2.928415917695821,test_e1a,primary,p0f0,0.5490196078431373,-0.0260919140461177,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,56,31,True,1.07899842197868,1.4244806163757349,-0.3201878588140154,1.566473086156328,test_e1a,primary,p0f0,0.5833333333333334,0.011191360373715,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,59,70,True,2.7283439277930706,1.43717365042246,0.4732432242935827,1.6521688866886366,test_e1a,primary,p0f0,0.5,0.1119780186497302,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,79,5,True,2.4755370439129054,1.6533841150565327,0.3321109376561192,1.8441567215637251,test_e1a,primary,p0f0,0.5319148936170213,-0.0150565174159316,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,81,36,True,4.277963769270799,3.4600101387492477,0.1912016264366296,1.7070954781160053,test_e1a,primary,p0f0,0.3714285714285714,0.0845356647063867,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,86,21,True,1.8111654055728317,2.0128570548996016,-0.1113601489439777,1.6021069990839567,test_e1a,primary,p0f0,0.2962962962962963,0.0190700128016845,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,97,8,True,2.5578894291990517,2.7540069211950517,-0.0766716065820758,1.1589476274017352,test_e1a,primary,p0f0,0.1555555555555555,-0.1351197958370957,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,98,30,True,9.30505589664191,9.153254312032203,0.01631388207614,2.4613675780878537,test_e1a,primary,p0f0,0.146788990825688,0.0206524773009778,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,100,27,True,2.8653032432479333,2.613493268642684,0.0878824868532284,1.4065801458086946,test_e1a,primary,p0f0,0.5142857142857142,0.0447438735147424,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,103,35,True,5.406261590439085,4.320439830406237,0.2008452128829859,1.6890769413097004,test_e1a,primary,p0f0,0.3272727272727272,-0.0856867699979839,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,114,59,True,2.1448652544877107,1.4811076843371576,0.3094635286583949,1.3963943148765756,test_e1a,primary,p0f0,0.3620689655172414,-0.0659143175565504,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,116,10,True,1.0688670826212936,1.433701654179848,-0.3413282881383461,1.1816299730516655,test_e1a,primary,p0f0,0.40625,-0.245192158678756,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,120,13,True,2.0379173810115394,1.6827032309355912,0.174302527367245,1.6407470099148505,test_e1a,primary,p0f0,0.3611111111111111,-0.2528910906857313,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,125,12,True,1.9852778885528048,2.8286997130811145,-0.4248381697048635,1.4495837291654607,test_e1a,primary,p0f0,0.5208333333333334,-0.1431253546730952,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,127,40,True,1.2013653139965252,0.9886863417103268,0.1770310577543556,1.1924300176465426,test_e1a,primary,p0f0,0.58,0.1075240736353067,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,129,87,True,3.0816436437524457,2.260616405472892,0.2664251072456282,1.6143511545522689,test_e1a,primary,p0f0,0.3559322033898305,0.0994877011221109,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,133,35,True,7.406005136269869,6.905289272371557,0.0676094405398297,2.0434570774244403,test_e1a,primary,p0f0,0.4857142857142857,-0.0572613488398321,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,136,2,False,4.171108130785401,6.42511567285498,-0.5403857851187277,0.3153374533935507,test_e1a,primary,p0f0,0.5833333333333334,0.1217775367979835,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,138,10,True,1.832490171454296,1.213103567317841,0.338002688246289,1.165875971279784,test_e1a,primary,p0f0,0.5238095238095238,0.0626404798971579,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,141,30,True,1.261783988219331,1.245892633321371,0.0125943545379636,1.5441102084615237,test_e1a,primary,p0f0,0.4146341463414634,-0.0212514442626476,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,145,51,True,5.36547703609842,3.998546914976285,0.2547639495846424,2.298861245135049,test_e1a,primary,p0f0,0.2653061224489796,0.0904932531469822,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
acid,147,104,True,5.314468078699002,4.308360851976972,0.1893147558369242,1.6068360474939123,test_e1a,primary,p0f0,0.4375,0.0003544040110747,positive/all/chemistry/yield/ecfp4/k5/p0f0/scale1_ecfp4,positive,all,yield,ecfp4,0,0,scale1_ecfp4
