screen,model,drug,label,n_folds,n_pairs,mse,mse_zero,skill,pearson,max_sim_to_train,median_sim_to_train,bits_set,stratum
A375,lowrank,94,Zoledronic Acid,3,270,0.026016340872989124,0.02521698787522098,-0.03286500711230463,0.32507218471029625,0.14925373134328357,0.06302238702854114,27,low
A375,lowrank,95,abiraterone,3,270,0.0383305457198144,0.03871393132634148,0.010773192551371583,0.20851230173985433,0.20779727095516567,0.0772259236826166,47,low
A375,lowrank,96,carfilzomib,3,270,0.054829551954644874,0.07890939877485888,0.30600889553974137,0.6082453016234373,0.3176470588235294,0.0912286719806657,62,medium
A375,lowrank,97,sorafenib,3,270,0.014367857590928337,0.01877034038825155,0.22612514484913657,0.6594252973060101,0.2692307692307692,0.08387112887112887,51,medium
A375,lowrank,98,valrubicin,3,270,0.09848226001378875,0.06878320017931404,-0.4394022502623955,0.7139932826368964,0.6161616161616161,0.08593169218729456,89,high
A375,lowrank,99,vandetanib,3,270,0.032436680638543165,0.036238131597737866,0.10357575561466344,0.5320647404447841,0.4444444444444444,0.08475565669865355,57,medium
A375,pair_only,0,Allopurinol,3,270,0.029697514778918754,0.03958927327852521,0.2448092910874079,0.6429816464277102,0.29411764705882354,0.06452228327228328,24,medium
A375,pair_only,1,Altretamine,3,270,0.046593866303908944,0.05818006593909338,0.18739204464148188,0.6869140490729158,0.15,0.044741180177612826,11,low
A375,pair_only,2,Amifostine,3,270,0.021788817601100064,0.023152876388547943,0.056250989846285626,0.2772709653990712,0.1574074074074074,0.04659934817474234,25,low
A375,pair_only,3,Aminolevulinic Acid,3,270,0.030675628011566255,0.035611709419874044,0.13925125849896047,0.4441696356523434,0.20512820512820515,0.049533947104918714,16,low
A375,pair_only,4,Anastrozole,3,270,0.015571498525112889,0.017646152333121983,0.11402207104985022,0.39778231541627956,0.26,0.06361016766886678,34,medium
A375,pair_only,5,Arsenic Trioxide,3,270,0.032269243400325505,0.032269243400325505,0.0,,0.0,0.0,2,low
A375,pair_only,6,Axitinib,3,270,0.024171041504220222,0.03414742883096938,0.28973652891783186,0.7024501980906818,0.2122329362828512,0.08434343459524458,52,low
A375,pair_only,7,Azacitidine,3,270,0.01798675476053214,0.019903949595805107,0.09567622582365243,0.41509867131451555,0.6444444444444445,0.09173683678469706,37,high
A375,pair_only,8,Bendamustine HCl,3,270,0.01806367939200948,0.02748869413851927,0.3387252080675626,0.666314439129752,0.52,0.1007042290041646,45,high
A375,pair_only,9,Bleomycin,3,270,0.0839415584393039,0.07334021664103064,-0.14135088477587487,0.4436970823151674,0.14039938556067588,0.06967887619656707,139,low
A375,pair_only,10,Bortezomib,3,270,0.04540489559709978,0.054377065665551595,0.1650461967370527,0.4580586545467269,0.3176470588235294,0.08824003031164157,50,medium
A375,pair_only,11,Busulfan,3,270,0.0803193939786903,0.09062810494854164,0.11390894074308049,0.6595307199503501,0.11159045153868279,0.04225389866930251,15,low
A375,pair_only,12,Cabazitaxel,3,270,0.1865489386673389,0.18811202773242686,0.008301490638878048,0.2700171640121859,0.7920792079207922,0.0835825462699949,92,high
A375,pair_only,13,Capecitabine,3,270,0.016425291194272478,0.02606736599953306,0.3687645108047842,0.6329205481375811,0.2857142857142857,0.10896409743125897,53,medium
A375,pair_only,14,Carboplatin,3,270,0.019731068974464114,0.028369419054141826,0.3030393175477216,0.6876504343100752,0.19576719576719573,0.04949875705374901,17,low
A375,pair_only,15,Carmustine,3,270,0.018931195392414103,0.028998579936517384,0.31921742906425216,0.5624732237159714,0.5277777777777778,0.04744337395662999,25,high
A375,pair_only,16,Celecoxib,3,270,0.016803195455483325,0.02959372113405995,0.4227858227903596,0.6798249699553987,0.1744507870610621,0.07483050875635489,40,low
A375,pair_only,17,Chlorambucil,3,270,0.01043648675916614,0.01325434965445005,0.2198125709662786,0.5238253774550822,0.5365853658536586,0.0772604588394062,31,high
A375,pair_only,18,Cisplatin,3,270,0.020311724153307002,0.020811174368276755,0.026134305029914835,0.29224442977870946,0.057539682539682536,0.0,5,low
A375,pair_only,19,Cladribine,3,270,0.03953760923312693,0.051932218448724865,0.2332521640684245,0.5221260029803488,0.6008004574042309,0.08475719323824414,44,high
A375,pair_only,20,Clofarabine,3,270,0.08069081214775224,0.10900759941306341,0.26084778478462867,0.6305043245137429,0.5787878787878787,0.07585265922212647,45,high
A375,pair_only,21,Crizotinib,3,270,0.013589528193882094,0.022006322173572318,0.38008005145213103,0.6189776222341243,0.1854901960784314,0.08873831713853586,60,low
A375,pair_only,22,Cyclophosphamide,3,270,0.032737100858232226,0.04460610117367092,0.2642171590496851,0.6422720312988363,0.26988636363636365,0.04495492294710663,27,medium
A375,pair_only,23,Cytarabine; Ara-C,3,270,0.05024026350665765,0.0973304424264025,0.4834763382900052,0.7393914376424368,0.6310185185185185,0.09464066016504126,37,high
A375,pair_only,24,Dacarbazine,3,270,0.022735611226730262,0.028476237587448324,0.2030140521284384,0.5346590920920723,0.20094760312151616,0.08050745077706396,31,low
A375,pair_only,25,Dactinomycin,3,270,0.0737776509611472,0.07467478126368249,0.012118862085380822,0.2978203482995389,0.18052333557833822,0.09936411144052437,90,low
A375,pair_only,26,Dasatinib,3,270,0.024950349199149752,0.035192954830285623,0.28720537273867663,0.5482061189671428,0.24649859943977592,0.09500465989788809,65,medium
A375,pair_only,27,Daunorubicin HCl,3,270,0.04406139055573346,0.08161644894806795,0.4628162259350746,0.7595888886766943,0.8533333333333334,0.08879196051030487,68,high
A375,pair_only,28,Decitabine,3,270,0.07121399700832132,0.03036618333147874,-1.330993999796595,-0.11608405395250308,0.6000267630135153,0.10240322230778805,39,high
A375,pair_only,29,Dexrazoxane HCl,3,270,0.009325380410245079,0.014765766324314276,0.36749552162293647,0.605083344854828,0.20000000000000004,0.07881374699002408,25,low
A375,pair_only,30,Docetaxel,3,270,0.05984076781494474,0.05116151816932576,-0.1719967130897576,0.3717420282971009,0.783945061172784,0.08136703330406862,89,high
A375,pair_only,31,Doxorubicin HCl,3,270,0.03793650245180216,0.09421727411761223,0.5947897673974469,0.8020427551282764,0.8533333333333334,0.09155104319702269,71,high
A375,pair_only,32,Erlotinib HCl,3,270,0.06312450489596073,0.07387311650817668,0.14645030458005645,0.49939093433195336,0.3830409356725146,0.0723025495057817,47,medium
A375,pair_only,33,Estramustine phosphate,3,270,0.03833953550804483,0.028223608824271676,-0.3596055349811887,0.17196395292077782,0.22321036451471232,0.09711835804658255,61,low
A375,pair_only,34,Etoposide,3,270,0.040400286781024926,0.05449088401325458,0.2570144604466504,0.545121846726879,0.7530864197530865,0.07444570510854832,66,high
A375,pair_only,35,Everolimus,3,270,0.030310926136057362,0.06028155367629053,0.4967655466293952,0.737945135592866,0.8727272727272727,0.07018122661328084,106,high
A375,pair_only,36,Exemestane,3,270,0.014907309842905364,0.015669995830980086,0.05057646101692507,0.3007513603645681,0.21043771043771042,0.06498363721365125,41,low
A375,pair_only,37,Floxuridine,3,270,0.12473058909481634,0.12974153777635122,0.03883366642366345,0.1929741182039482,0.4716981132075471,0.08764492753623188,39,medium
A375,pair_only,38,Fludarabine Phosphate,3,270,0.0297641873283843,0.026189684811012057,-0.1266286335503336,0.2809277392153251,0.4615384615384615,0.09256531287242732,50,medium
A375,pair_only,39,Fluorouracil (5-FU),3,270,0.0719390331426006,0.07618031545684374,0.05679537573430693,0.21817285818454413,0.3406404470234257,0.04865839162589003,19,medium
A375,pair_only,40,Fulvestrant,3,270,0.061160019900734476,0.03961063057545827,-0.5315853109532821,-0.245554976033154,0.24242424242424243,0.0834512755900666,62,medium
A375,pair_only,41,Gefitinib,3,270,0.012636201098553861,0.01962064879917323,0.35207819467552975,0.6568636380595083,0.4444444444444444,0.08052737460270258,60,medium
A375,pair_only,42,Gemcitabine HCl,3,270,0.1938623124701658,0.29410586998636973,0.3403531397842441,0.7897009116421305,0.5361111111111111,0.09860517939255564,40,high
A375,pair_only,43,Hydroxyurea,3,270,0.04005636078729303,0.04212646417891689,0.04979549273214586,0.26344099823947303,0.19354838709677416,0.04662857445869965,10,low
A375,pair_only,44,Ifosfamide,3,270,0.011166163485131874,0.017191581250965236,0.35643568952935595,0.5897235773474944,0.22891963109354416,0.05826601958612903,30,low
A375,pair_only,45,Imatinib Mesylate,3,270,0.008609717441086797,0.01666506380598255,0.4838528171224817,0.7387529364511467,0.4360725563633694,0.09399383918229147,65,medium
A375,pair_only,46,Imiquimod,3,270,0.05955142859906784,0.07820839527762918,0.2378269392131793,0.5804178611169953,0.20895522388059704,0.0923867798867799,37,low
A375,pair_only,47,Irinotecan HCl,3,270,0.03307521521937779,0.054264326851444195,0.3877991480221352,0.6659215997013551,0.5161290322580645,0.09716968266456859,78,high
A375,pair_only,48,Ixabepilone,3,270,0.048934568701703075,0.05631000966340984,0.12893991275979,0.3983989628957831,0.1595959595959596,0.08211498178168473,67,low
A375,pair_only,49,Lapatinib Ditosylate,3,270,0.019408808685933185,0.03858585051863432,0.49469190681492536,0.7191980688524905,0.31683168316831684,0.07943679944118047,73,medium
A375,pair_only,50,Lenalidomide,3,270,0.018726053486663227,0.01893494371416976,0.015811088296300773,0.39579401151806753,0.5454545454545454,0.08095545225121314,39,high
A375,pair_only,51,Letrozole,3,270,0.018221411934224642,0.01943380190736767,0.06425622585025226,0.2606558046145815,0.26,0.052992069214131216,29,medium
A375,pair_only,52,Lomustine; CCNU,3,270,0.01578142563517646,0.01738060165113065,0.08625777560111214,0.5153582138274566,0.5277777777777778,0.06420712572028361,30,high
A375,pair_only,53,Mechlorethamine HCl,3,270,0.03378369169406597,0.03391530602024372,0.002808723518876177,0.1313995946039532,0.22847222222222222,0.032009440723849696,12,low
A375,pair_only,54,Megestrol acetate,3,270,0.02048585491806609,0.013983733692126715,-0.4542307900875366,0.16360120130240766,0.21955430006277465,0.07804979930333254,48,low
A375,pair_only,55,Melphalan,3,270,0.028886496936330396,0.0247721156308236,-0.1682732903633275,0.2309695753464668,0.4669189795346229,0.08721078057462496,32,medium
A375,pair_only,56,Mercaptopurine,3,270,0.023016931227794368,0.032160264438271406,0.2842533488669825,0.5789866716251789,0.5333333333333333,0.06527865087647695,20,high
A375,pair_only,57,Methotrexate,3,270,0.02933078818263503,0.04478476590343544,0.34225629472850366,0.6054151665472957,0.6527777777777778,0.08841257643003986,58,high
A375,pair_only,58,Methoxsalen,3,270,0.026436774669754772,0.035674115940103945,0.26025328306668266,0.5522944207892394,0.12301587301587302,0.07984964097323648,31,low
A375,pair_only,59,Mitomycin C,3,270,0.11291563241151821,0.10274426146549857,-0.09892791536510277,-0.09610478128276877,0.1393195521102498,0.08976601506304475,50,low
A375,pair_only,60,Mitotane; o;p'-DDD,3,270,0.014906478961840232,0.017809084666783968,0.16261157050523548,0.29838991718328706,0.125,0.046858378093625926,25,low
A375,pair_only,61,Mitoxantrone HCl,3,270,0.1301920948242442,0.1671738379694342,0.22170090830845976,0.792088537585452,0.16666666666666666,0.07950759654182714,31,low
A375,pair_only,62,Nelarabine,3,270,0.02387586893082921,0.023737987617864,-0.005714385274217452,0.3895487775058036,0.5157232704402516,0.08575899731477958,45,medium
A375,pair_only,63,Nilotinib,3,270,0.026199971718489683,0.030766458835954507,0.15059361659862755,0.4141354365682998,0.4182872371074618,0.08841461151986041,70,medium
A375,pair_only,64,Oxaliplatin,3,270,0.019511913304577914,0.025336336895716408,0.23041020870993534,0.6432563746766227,0.21832358674463936,0.057316125278105666,16,low
A375,pair_only,65,Paclitaxel,3,270,0.020837954733545407,0.03285854130187854,0.3619265379500338,0.5935631270904239,0.7676767676767676,0.08489718815805773,86,high
A375,pair_only,66,Pazopanib HCl,3,270,0.023942174010807633,0.03701845279367366,0.3515316186441087,0.5805081348700127,0.25773195876288657,0.07873931623931624,57,medium
A375,pair_only,67,Pemetrexed Disodium,3,270,0.02565613229362555,0.032725563000258626,0.22137966182700528,0.5202114128995329,0.37804878048780494,0.08495026321113279,55,medium
A375,pair_only,68,Pentostatin,3,270,0.02196184256272976,0.020860333875544895,-0.05073883702659062,0.2606369916928208,0.46896955503512877,0.07789992077211179,44,medium
A375,pair_only,69,Pipobroman,3,270,0.013631950465778116,0.014588702408707112,0.06028814730194998,0.40372865737886254,0.1724137931034483,0.06685621082070094,18,low
A375,pair_only,70,Plicamycin,3,270,0.05623369578867357,0.08380301912282397,0.33038828797627573,0.6445324684377495,0.24003048006096014,0.07129715396928511,86,medium
A375,pair_only,71,Pralatrexate,3,270,0.03591104403361325,0.054184026838028955,0.33503456746187066,0.6240124474904661,0.6527777777777778,0.08558019575469152,61,high
A375,pair_only,72,Procarbazine HCl,3,270,0.022886238741493047,0.02721436170258948,0.16026109913168654,0.42713446165978725,0.24074074074074073,0.09606431880542488,30,medium
A375,pair_only,73,Raloxifene HCl,3,270,0.04491084489691196,0.017634339372126842,-1.5403299903173415,0.25551752010018713,0.21126760563380284,0.0894105894105894,51,low
A375,pair_only,74,Romidepsin,3,270,0.04208142112508597,0.061311418789948995,0.3150344370911269,0.6543033677886724,0.14615384615384616,0.06435446584379366,59,low
A375,pair_only,75,Sirolimus (Rapamycin),3,270,0.03293052866764495,0.06455078365770454,0.4905697563109535,0.7632710230832368,0.8727272727272727,0.06541534524602914,100,high
A375,pair_only,76,Streptozocin,3,270,0.019371828558037915,0.0199019545869422,0.029308884529721062,0.5424321641808701,0.2413793103448276,0.07155275148473096,35,medium
A375,pair_only,77,Sunitinib Malate,3,270,0.028375774358639357,0.036843823893136986,0.2299424458277618,0.5292618200951544,0.15527777777777776,0.09524389205047175,57,low
A375,pair_only,78,Tamoxifen Citrate,3,270,0.035398932467290256,0.04501457476184271,0.2140071633198667,0.576713375075813,0.19441649899396377,0.0794667946162742,35,low
A375,pair_only,79,Temozolomide,3,270,0.049997568021843596,0.0866537022768283,0.42271190716326235,0.7398989950093605,0.1835071707953064,0.08800103674634231,32,low
A375,pair_only,80,Teniposide,3,270,0.04798031022748566,0.06274569599828321,0.23456720645925588,0.5269615683875047,0.7530864197530865,0.0793254261333256,76,high
A375,pair_only,81,Thalidomide,3,270,0.041399956684915556,0.048013575208202854,0.13848330528412164,0.4812954433435365,0.5454545454545454,0.08860579696088232,29,high
A375,pair_only,82,Thioguanine,3,270,0.03483886595886763,0.047979750867283066,0.2733283358577134,0.5207640874231173,0.5333333333333333,0.05647152463190199,26,high
A375,pair_only,83,Thiotepa,3,270,0.04303065586518459,0.04591154155795202,0.061993377748560584,0.5524780003937271,0.15,0.01755990027314891,11,low
A375,pair_only,84,Topotecan HCl,3,270,0.04509809851670731,0.04955037200635151,0.08908762852546111,0.4572045265161416,0.5161290322580645,0.09818070684078888,63,high
A375,pair_only,85,Tretinoin,3,270,0.016334275504859674,0.020389656113651688,0.19210340188138872,0.5059554034894571,0.16,0.06634766327279697,39,low
A375,pair_only,86,Triethylenemelamine,3,270,0.06120726681892355,0.0747783041475956,0.1812200405671854,0.6023205523311033,0.15,0.04649295443514136,12,low
A375,pair_only,87,Uracil mustard,3,270,0.02148259267530342,0.04240814308999463,0.48918268190414177,0.7132246179638783,0.3495827843653931,0.06004685908737081,27,medium
A375,pair_only,88,Vemurafenib,3,270,0.0527336565786306,0.06912652813570752,0.2371858814997805,0.5925197264653238,0.2110091743119266,0.09557300744924291,59,low
A375,pair_only,89,Vinblastine Sulfate,3,270,0.029141532703595346,0.051876856362600476,0.43068178318060274,0.7218572324363545,0.8352430100002916,0.0877337429595494,96,high
A375,pair_only,90,Vincristine Sulfate,3,270,0.03384782496645208,0.07422415730594893,0.5406469738261442,0.7231484325634745,0.883495145631068,0.08586932625409242,98,high
A375,pair_only,91,Vinorelbine Tartrate,3,270,0.04477097847437924,0.08656099660797027,0.4844808450301665,0.7749659822852699,0.7100066167862779,0.08350008113018077,97,high
A375,pair_only,92,Vismodegib,3,270,0.007654442382651782,0.016448652782986708,0.5324497094280695,0.7500109845996746,0.2692307692307692,0.08421401882516284,48,medium
A375,pair_only,93,Vorinostat,3,270,0.036112631966937474,0.029923647387884892,-0.20556565957166914,0.27992556925627415,0.2133200354609929,0.08637978095270726,27,low
A375,pair_only,94,Zoledronic Acid,3,270,0.025266988495505505,0.02521698787522098,-0.002318361661859577,0.18779566136167403,0.14925373134328357,0.06302238702854114,27,low
A375,pair_only,95,abiraterone,3,270,0.03417656190680803,0.03871393132634148,0.11262422241355519,0.18650274359004904,0.20779727095516567,0.0772259236826166,47,low
A375,pair_only,96,carfilzomib,3,270,0.05633313665153639,0.07890939877485888,0.2873224730646063,0.6084665698299312,0.3176470588235294,0.0912286719806657,62,medium
A375,pair_only,97,sorafenib,3,270,0.013415639558084188,0.01877034038825155,0.2759153987386549,0.7160097819563132,0.2692307692307692,0.08387112887112887,51,medium
A375,pair_only,98,valrubicin,3,270,0.08839973528402574,0.06878320017931404,-0.2933101418550879,0.7504741690115999,0.6161616161616161,0.08593169218729456,89,high
A375,pair_only,99,vandetanib,3,270,0.031796553291627554,0.036238131597737866,0.12266829797797947,0.5471899707741236,0.4444444444444444,0.08475565669865355,57,medium
A375,potential,0,Allopurinol,3,270,0.0319101494096972,0.03958927327852521,0.1937377328535896,0.5699661231941223,0.29411764705882354,0.06452228327228328,24,medium
A375,potential,1,Altretamine,3,270,0.037022826838992315,0.05818006593909338,0.3559792775313344,0.6829056248203239,0.15,0.044741180177612826,11,low
A375,potential,2,Amifostine,3,270,0.022395254526859237,0.023152876388547943,0.03035127241431061,0.2652446796538045,0.1574074074074074,0.04659934817474234,25,low
A375,potential,3,Aminolevulinic Acid,3,270,0.026088347640344383,0.035611709419874044,0.2672930311933683,0.583344608127597,0.20512820512820515,0.049533947104918714,16,low
A375,potential,4,Anastrozole,3,270,0.020542161787659285,0.017646152333121983,-0.1645814742333623,0.36674091660485003,0.26,0.06361016766886678,34,medium
A375,potential,5,Arsenic Trioxide,3,270,0.01983400523153236,0.032269243400325505,0.3842560943931718,0.5526247440944112,0.0,0.0,2,low
A375,potential,6,Axitinib,3,270,0.024776027740267284,0.03414742883096938,0.2725108352267697,0.6635325583504468,0.2122329362828512,0.08434343459524458,52,low
A375,potential,7,Azacitidine,3,270,0.017816476463475287,0.019903949595805107,0.10322196375292299,0.43024457011534406,0.6444444444444445,0.09173683678469706,37,high
A375,potential,8,Bendamustine HCl,3,270,0.02242645080361021,0.02748869413851927,0.1841804222723646,0.5265641302343994,0.52,0.1007042290041646,45,high
A375,potential,9,Bleomycin,3,270,0.08917235691036052,0.07334021664103064,-0.22375315374381088,0.42600984964671135,0.14039938556067588,0.06967887619656707,139,low
A375,potential,10,Bortezomib,3,270,0.046165129454440686,0.054377065665551595,0.15076818652640397,0.4471697457384387,0.3176470588235294,0.08824003031164157,50,medium
A375,potential,11,Busulfan,3,270,0.05834463423668795,0.09062810494854164,0.35659249397750176,0.6883493369452864,0.11159045153868279,0.04225389866930251,15,low
A375,potential,12,Cabazitaxel,3,270,0.1939876046465718,0.18811202773242686,-0.03134628445018254,0.12813927792546712,0.7920792079207922,0.0835825462699949,92,high
A375,potential,13,Capecitabine,3,270,0.01802734113043598,0.02606736599953306,0.3082441055916128,0.6045745428461465,0.2857142857142857,0.10896409743125897,53,medium
A375,potential,14,Carboplatin,3,270,0.013492874416719106,0.028369419054141826,0.5251855826892063,0.6956742776629463,0.19576719576719573,0.04949875705374901,17,low
A375,potential,15,Carmustine,3,270,0.02081159223463998,0.028998579936517384,0.2530733231987428,0.514631733990811,0.5277777777777778,0.04744337395662999,25,high
A375,potential,16,Celecoxib,3,270,0.014997466210394333,0.02959372113405995,0.4860403926576729,0.698930646140773,0.1744507870610621,0.07483050875635489,40,low
A375,potential,17,Chlorambucil,3,270,0.011659391822026048,0.01325434965445005,0.12023960629641717,0.5082960471446923,0.5365853658536586,0.0772604588394062,31,high
A375,potential,18,Cisplatin,3,270,0.01525550288872727,0.020811174368276755,0.27332705750143327,0.5293097201241658,0.057539682539682536,0.0,5,low
A375,potential,19,Cladribine,3,270,0.03566961731252338,0.051932218448724865,0.31112189148333347,0.5954809869976393,0.6008004574042309,0.08475719323824414,44,high
A375,potential,20,Clofarabine,3,270,0.09218824309207059,0.10900759941306341,0.15677152752260745,0.5369343495193177,0.5787878787878787,0.07585265922212647,45,high
A375,potential,21,Crizotinib,3,270,0.013028495300075901,0.022006322173572318,0.4051585237056274,0.6361021202978255,0.1854901960784314,0.08873831713853586,60,low
A375,potential,22,Cyclophosphamide,3,270,0.0338058060806023,0.04460610117367092,0.23411066139123346,0.5788605879927281,0.26988636363636365,0.04495492294710663,27,medium
A375,potential,23,Cytarabine; Ara-C,3,270,0.057106464710766525,0.0973304424264025,0.41116406493689,0.7419486093439129,0.6310185185185185,0.09464066016504126,37,high
A375,potential,24,Dacarbazine,3,270,0.01940720962197527,0.028476237587448324,0.31912285074338165,0.5773776459646353,0.20094760312151616,0.08050745077706396,31,low
A375,potential,25,Dactinomycin,3,270,0.08101756837366007,0.07467478126368249,-0.08462975806112294,0.2027918443243497,0.18052333557833822,0.09936411144052437,90,low
A375,potential,26,Dasatinib,3,270,0.02626547542609997,0.035192954830285623,0.24870772736313904,0.5025232797599547,0.24649859943977592,0.09500465989788809,65,medium
A375,potential,27,Daunorubicin HCl,3,270,0.05591899272927533,0.08161644894806795,0.31327288954522153,0.7710165897297195,0.8533333333333334,0.08879196051030487,68,high
A375,potential,28,Decitabine,3,270,0.07457293589332285,0.03036618333147874,-1.435505583638312,-0.051665592456854974,0.6000267630135153,0.10240322230778805,39,high
A375,potential,29,Dexrazoxane HCl,3,270,0.010086683585306282,0.014765766324314276,0.3169809243291181,0.6053513218301864,0.20000000000000004,0.07881374699002408,25,low
A375,potential,30,Docetaxel,3,270,0.06939966281767285,0.05116151816932576,-0.36241589923001233,0.1723350395190838,0.783945061172784,0.08136703330406862,89,high
A375,potential,31,Doxorubicin HCl,3,270,0.04323248812120068,0.09421727411761223,0.539700194804109,0.7934545997441864,0.8533333333333334,0.09155104319702269,71,high
A375,potential,32,Erlotinib HCl,3,270,0.06607166498263405,0.07387311650817668,0.10795773269712257,0.4312283111081854,0.3830409356725146,0.0723025495057817,47,medium
A375,potential,33,Estramustine phosphate,3,270,0.030632891569559135,0.028223608824271676,-0.08505550563804605,0.1666863321150666,0.22321036451471232,0.09711835804658255,61,low
A375,potential,34,Etoposide,3,270,0.04373598513398238,0.05449088401325458,0.1954656301265394,0.435187024534647,0.7530864197530865,0.07444570510854832,66,high
A375,potential,35,Everolimus,3,270,0.04053201094795079,0.06028155367629053,0.3271191112484561,0.6623784238858696,0.8727272727272727,0.07018122661328084,106,high
A375,potential,36,Exemestane,3,270,0.01583957522568225,0.015669995830980086,-0.009684736964668946,0.3182531454533383,0.21043771043771042,0.06498363721365125,41,low
A375,potential,37,Floxuridine,3,270,0.11000302707109595,0.12974153777635122,0.1524313811078107,0.4063529646461354,0.4716981132075471,0.08764492753623188,39,medium
A375,potential,38,Fludarabine Phosphate,3,270,0.028046319677940867,0.026189684811012057,-0.06697241202611741,0.23909451973977905,0.4615384615384615,0.09256531287242732,50,medium
A375,potential,39,Fluorouracil (5-FU),3,270,0.06793241253054634,0.07618031545684374,0.10968665574371735,0.33059830554303266,0.3406404470234257,0.04865839162589003,19,medium
A375,potential,40,Fulvestrant,3,270,0.042570524567482525,0.03961063057545827,-0.06926694671783451,0.23067174561089032,0.24242424242424243,0.0834512755900666,62,medium
A375,potential,41,Gefitinib,3,270,0.011209960966790758,0.01962064879917323,0.4268554244226174,0.6697260900877663,0.4444444444444444,0.08052737460270258,60,medium
A375,potential,42,Gemcitabine HCl,3,270,0.17312137766992372,0.29410586998636973,0.4106810308601146,0.8333428647347186,0.5361111111111111,0.09860517939255564,40,high
A375,potential,43,Hydroxyurea,3,270,0.02807571927454185,0.04212646417891689,0.33506028895016143,0.5871771791731406,0.19354838709677416,0.04662857445869965,10,low
A375,potential,44,Ifosfamide,3,270,0.012064069693959812,0.017191581250965236,0.30361357419921237,0.5979153263548698,0.22891963109354416,0.05826601958612903,30,low
A375,potential,45,Imatinib Mesylate,3,270,0.009194133118677283,0.01666506380598255,0.4498973865144606,0.6946016204724482,0.4360725563633694,0.09399383918229147,65,medium
A375,potential,46,Imiquimod,3,270,0.06311792576954377,0.07820839527762918,0.19159556927997803,0.4956360075572565,0.20895522388059704,0.0923867798867799,37,low
A375,potential,47,Irinotecan HCl,3,270,0.02833772348964685,0.054264326851444195,0.4755703687335875,0.7384980963865418,0.5161290322580645,0.09716968266456859,78,high
A375,potential,48,Ixabepilone,3,270,0.042763495380313564,0.05631000966340984,0.23528736694331845,0.4770831178013472,0.1595959595959596,0.08211498178168473,67,low
A375,potential,49,Lapatinib Ditosylate,3,270,0.02273914234321733,0.03858585051863432,0.4105465306133494,0.6889214805000243,0.31683168316831684,0.07943679944118047,73,medium
A375,potential,50,Lenalidomide,3,270,0.018124143395981045,0.01893494371416976,0.04461840879633431,0.417893659610292,0.5454545454545454,0.08095545225121314,39,high
A375,potential,51,Letrozole,3,270,0.019644172598312373,0.01943380190736767,-0.012258077776591714,0.2805047250437422,0.26,0.052992069214131216,29,medium
A375,potential,52,Lomustine; CCNU,3,270,0.01431860033700119,0.01738060165113065,0.17477007683734122,0.5339002758238484,0.5277777777777778,0.06420712572028361,30,high
A375,potential,53,Mechlorethamine HCl,3,270,0.03806215649594869,0.03391530602024372,-0.12318314708757798,0.2226293743668625,0.22847222222222222,0.032009440723849696,12,low
A375,potential,54,Megestrol acetate,3,270,0.026468588424322138,0.013983733692126715,-0.9088371753405431,0.11800326248650717,0.21955430006277465,0.07804979930333254,48,low
A375,potential,55,Melphalan,3,270,0.028373548637552704,0.0247721156308236,-0.14670021162516425,0.26035059661977394,0.4669189795346229,0.08721078057462496,32,medium
A375,potential,56,Mercaptopurine,3,270,0.021336429478325595,0.032160264438271406,0.33755075086052067,0.5956856813486455,0.5333333333333333,0.06527865087647695,20,high
A375,potential,57,Methotrexate,3,270,0.03580242333456058,0.04478476590343544,0.20433384158732637,0.456962967038749,0.6527777777777778,0.08841257643003986,58,high
A375,potential,58,Methoxsalen,3,270,0.021759552867445357,0.035674115940103945,0.39119064149519556,0.6276998749107165,0.12301587301587302,0.07984964097323648,31,low
A375,potential,59,Mitomycin C,3,270,0.10494376053574295,0.10274426146549857,-0.02159143543782401,0.1400593439436888,0.1393195521102498,0.08976601506304475,50,low
A375,potential,60,Mitotane; o;p'-DDD,3,270,0.017560610425077065,0.017809084666783968,0.012510298562245207,0.27861224309254545,0.125,0.046858378093625926,25,low
A375,potential,61,Mitoxantrone HCl,3,270,0.12950967698577212,0.1671738379694342,0.22546777347483335,0.6443579533859048,0.16666666666666666,0.07950759654182714,31,low
A375,potential,62,Nelarabine,3,270,0.018191780915343795,0.023737987617864,0.23370422369883456,0.5002375949469438,0.5157232704402516,0.08575899731477958,45,medium
A375,potential,63,Nilotinib,3,270,0.027834675151201183,0.030766458835954507,0.09929112123035484,0.3803209769954589,0.4182872371074618,0.08841461151986041,70,medium
A375,potential,64,Oxaliplatin,3,270,0.011160779905054511,0.025336336895716408,0.5602471807217967,0.7542428074391002,0.21832358674463936,0.057316125278105666,16,low
A375,potential,65,Paclitaxel,3,270,0.025764096848443507,0.03285854130187854,0.21304037776310306,0.41349893510791375,0.7676767676767676,0.08489718815805773,86,high
A375,potential,66,Pazopanib HCl,3,270,0.025752522967983055,0.03701845279367366,0.3028310562262539,0.5738396278635274,0.25773195876288657,0.07873931623931624,57,medium
A375,potential,67,Pemetrexed Disodium,3,270,0.025491768474870696,0.032725563000258626,0.22519741278840363,0.4892935060165497,0.37804878048780494,0.08495026321113279,55,medium
A375,potential,68,Pentostatin,3,270,0.018457750232105646,0.020860333875544895,0.11177214715378503,0.40766295623281157,0.46896955503512877,0.07789992077211179,44,medium
