tag,screen,representation,coverage,fold_key,partition,fold,model,n_params,synthetic_target,mse,mse_zero,skill,pearson,spearman,mae,rmse,sign_accuracy,n_pairs
coverage_0.40,A375,ecfp4,0.4,p0f3,0,3,potential,35616,False,0.041042806531600286,0.049716285185832335,0.17445950802260934,0.42679083015500735,0.34063080736313667,0.14073569155989207,0.20259024293287248,0.6945337620578779,900
coverage_0.40,A375,ecfp4,0.4,p0f5,0,5,potential,1095,False,0.0413332395663271,0.0627908918204923,0.3417319237240445,0.6039751360410588,0.5002479426929334,0.1483943607117011,0.2033057784873,0.7918918918918919,900
coverage_0.40,A375,ecfp4,0.4,p0f6,0,6,potential,36224,False,0.026831974742877636,0.03249369476850163,0.1742405739316627,0.439432258752385,0.3676402728069212,0.12120396554368872,0.16380468474032614,0.7615384615384615,900
coverage_0.40,A375,ecfp4,0.4,p0f7,0,7,potential,36032,False,0.04743168139891939,0.05378434351846589,0.11811359410504707,0.37175102043763764,0.26904278482648336,0.1556675273289974,0.21778815715947317,0.6755162241887905,900
coverage_0.40,A375,ecfp4,0.4,p0f9,0,9,potential,1143,False,0.04366847130454147,0.04058104429398822,-0.07608052144214117,0.26910086189795107,0.20224294927113082,0.15879621267886118,0.20897002489481947,0.6181818181818182,900
coverage_0.40,A375,ecfp4,0.4,p0f8,0,8,potential,35584,False,0.033182363184519816,0.043628033075616246,0.23942564343874873,0.4889145937167768,0.34270964120531844,0.13553381019384317,0.1821602678536673,0.7442622950819672,900
coverage_0.40,A375,ecfp4,0.4,p0f0,0,0,lowrank,72164,False,0.04323094678937088,0.04720622579083599,0.08421090512677287,0.4190814561640962,0.37112640056757273,0.13728433857334363,0.20792052998530683,0.7155688622754491,900
coverage_0.40,A375,ecfp4,0.4,p0f1,0,1,lowrank,3367,False,0.04168190601973123,0.05498616695905571,0.24195650788372325,0.5109623445309925,0.45225331553907266,0.1470596263142227,0.20416147045838798,0.7574931880108992,900
coverage_0.40,A375,ecfp4,0.4,p0f4,0,4,lowrank,3343,False,0.035330045584835046,0.042738339298179884,0.17334070146381042,0.4295497187757489,0.3537289799123209,0.14055346294066146,0.18796288352979437,0.6968838526912181,900
coverage_0.40,A375,ecfp4,0.4,p0f2,0,2,lowrank,5446,False,0.044108387176619385,0.06240251652380649,0.2931633268380758,0.5417531375147051,0.45646525489537637,0.1605665942111497,0.2100199685187563,0.7482185273159145,900
coverage_0.40,A375,ecfp4,0.4,p0f3,0,3,lowrank,3337,False,0.03863118188301679,0.049716285185832335,0.2229672482845615,0.47640740411782107,0.39259292912707305,0.1401355538702712,0.1965481668269048,0.7427652733118971,900
coverage_0.40,A375,ecfp4,0.4,p0f5,0,5,lowrank,5491,False,0.04176438850380861,0.0627908918204923,0.3348654989133555,0.5979009205990774,0.5001061482791955,0.14834772353735443,0.20436337368473984,0.7918918918918919,900
coverage_0.40,PANC1,ecfp4,0.4,p0f0,0,0,potential,1125,False,0.019590657732871164,0.02475102825608407,0.20849115720856692,0.4566384898055444,0.40903250497840127,0.10457895515655023,0.13996663078345198,0.7185792349726776,900
coverage_0.40,PANC1,ecfp4,0.4,p0f1,0,1,potential,35936,False,0.0245928668647261,0.029085872123542585,0.15447380225466134,0.3949853976892666,0.38937769882020434,0.115220521906007,0.15682113016021182,0.7139175257731959,900
coverage_0.40,PANC1,ecfp4,0.4,p0f2,0,2,potential,34816,False,0.028361993611399492,0.030094389082679626,0.057565397540406904,0.33306536336066916,0.26866594596069854,0.11428241948096977,0.16841019449961897,0.6630434782608695,900
coverage_0.40,A375,ecfp4,0.4,p0f6,0,6,lowrank,72484,False,0.026831928190718512,0.03249369476850163,0.17424200658373434,0.4394340348193842,0.3676445855694473,0.12120391117011792,0.16380454264372069,0.7615384615384615,900
coverage_0.40,PANC1,ecfp4,0.4,p0f3,0,3,potential,1111,False,0.02649365298268418,0.03431265894358678,0.22787525658555863,0.5140027118136716,0.49064931355882335,0.11553328260830452,0.16276871008484456,0.7910447761194029,900
coverage_0.40,A375,ecfp4,0.4,p0f8,0,8,lowrank,5566,False,0.03781144024614364,0.043628033075616246,0.13332237140719283,0.38238176565420107,0.23887538955809412,0.1387396588614289,0.1944516398648868,0.7081967213114754,900
coverage_0.40,A375,ecfp4,0.4,p0f7,0,7,lowrank,72100,False,0.04692325504579113,0.05378434351846589,0.12756664902527115,0.3889075346748663,0.2725987398338352,0.15488697195471446,0.2166177625352804,0.6519174041297935,900
coverage_0.40,A375,ecfp4,0.4,p0f9,0,9,lowrank,3433,False,0.0390896851507346,0.04058104429398822,0.03675014207247884,0.33698122711998435,0.24638282269484285,0.15216381680562657,0.19771111539499897,0.6575757575757576,900
coverage_0.40,PANC1,ecfp4,0.4,p0f4,0,4,potential,35680,False,0.026586260482866633,0.0305336392038994,0.12927966740789465,0.3744675423958173,0.34864298186376363,0.12031296895436558,0.1630529376701525,0.6892950391644909,900
coverage_0.40,PANC1,ecfp4,0.4,p0f6,0,6,potential,36224,False,0.018051333096956394,0.02117219936406537,0.1474039712853774,0.3894528489802346,0.39030425140442565,0.09752353952504955,0.13435524960698927,0.7337461300309598,900
coverage_0.40,PANC1,ecfp4,0.4,p0f5,0,5,potential,1095,False,0.02047965532624238,0.020459058036238174,-0.0010067565167330983,0.33253693546815577,0.3265691768343747,0.10910693807070398,0.14310714631436958,0.684375,900
coverage_0.40,PANC1,ecfp4,0.4,p0f7,0,7,potential,1124,False,0.020215535382055536,0.026437030479925832,0.23533259919620708,0.4974190658205794,0.44395691023486866,0.10302719112927149,0.1421813468147476,0.7671232876712328,900
coverage_0.40,PANC1,ecfp4,0.4,p0f8,0,8,potential,35584,False,0.01948255691117696,0.018701166458354103,-0.04178297939665665,0.2938787472623233,0.2862543287090478,0.10541247959438349,0.13957993018760598,0.6802325581395349,900
coverage_0.40,PANC1,ecfp4,0.4,p0f9,0,9,potential,36640,False,0.020100753644542717,0.02526178318111573,0.20430186972830577,0.48122351026229926,0.4401672430048268,0.11052468718279815,0.141777126662035,0.7696476964769647,900
coverage_0.40,PANC1,ecfp4,0.4,p0f2,0,2,lowrank,5446,False,0.022211712760353074,0.030094389082679626,0.2619317607900308,0.5316121138961036,0.4079566781685601,0.10809535220665634,0.14903594452464505,0.6847826086956522,900
coverage_0.40,PANC1,ecfp4,0.4,p0f1,0,1,lowrank,5621,False,0.02421905042261814,0.029085872123542585,0.16732596774999775,0.4179760534984012,0.4468544940590462,0.11388810076952706,0.15562471019288082,0.7809278350515464,900
coverage_0.40,PANC1,ecfp4,0.4,p0f0,0,0,lowrank,72164,False,0.019962487990792675,0.02475102825608407,0.19346833657766604,0.44040802531737233,0.3912322525501061,0.10467409167235274,0.1412886690106205,0.7158469945355191,900
coverage_0.40,PANC1,ecfp4,0.4,p0f3,0,3,lowrank,5571,False,0.026304556946358793,0.03431265894358678,0.233386226651629,0.5069216640513237,0.49178523265666596,0.11565552327385399,0.16218679646123724,0.7711442786069652,900
coverage_0.40,PANC1,ecfp4,0.4,p0f4,0,4,lowrank,71396,False,0.02658624368232831,0.0305336392038994,0.12928021763835384,0.37446893275899573,0.3486324633322593,0.12031315081215635,0.1630528861514825,0.6892950391644909,900
coverage_0.40,PANC1,ecfp4,0.4,p0f5,0,5,lowrank,5491,False,0.020879292680530428,0.020459058036238174,-0.020540273337507076,0.3530101952261075,0.3252399077035898,0.10819950896846747,0.14449668743791474,0.678125,900
coverage_0.70,A375,ecfp4,0.7,p0f0,0,0,potential,36064,False,0.04357530075236375,0.04720622579083599,0.0769162325020506,0.40363072021044294,0.3503891074762644,0.13738103518650288,0.20874697782809637,0.7125748502994012,900
coverage_0.70,A375,ecfp4,0.7,p0f1,0,1,potential,1121,False,0.04430141053450659,0.05498616695905571,0.19431717130792736,0.4786706294967744,0.41825898550492036,0.1530198775452086,0.21047900259766197,0.7247956403269755,900
coverage_0.70,A375,ecfp4,0.7,p0f2,0,2,potential,34816,False,0.04304806781730302,0.06240251652380649,0.3101549390098678,0.5671442826908416,0.5004110375444908,0.15562822749642452,0.20748028296034063,0.7719714964370546,900
coverage_0.40,PANC1,ecfp4,0.4,p0f9,0,9,lowrank,10351,False,0.018453476604783296,0.02526178318111573,0.2695101342419064,0.5430934919317276,0.4607570462021147,0.10389334766445793,0.13584357402830396,0.7804878048780488,900
coverage_0.70,A375,ecfp4,0.7,p0f3,0,3,potential,35616,False,0.039559979305859895,0.049716285185832335,0.2042852928775677,0.4544868093337796,0.34968790496449176,0.14150743505979568,0.1988969062249584,0.7041800643086816,900
coverage_0.40,PANC1,ecfp4,0.4,p0f6,0,6,lowrank,72484,False,0.018051298026602255,0.02117219936406537,0.14740562771953125,0.3894544294715343,0.39027654766651976,0.09752344495117832,0.1343551190934021,0.7337461300309598,900
coverage_0.40,PANC1,ecfp4,0.4,p0f8,0,8,lowrank,5566,False,0.018698621871318977,0.018701166458354103,0.0001360656855705633,0.2976086613466098,0.264960277728738,0.10334362167904473,0.13674290428142508,0.6744186046511628,900
coverage_0.40,PANC1,ecfp4,0.4,p0f7,0,7,lowrank,3376,False,0.018815364093422743,0.026437030479925832,0.28829510153533977,0.5539558994457758,0.4728432339628403,0.09957386139302132,0.13716910764972828,0.7698630136986301,900
coverage_0.70,A375,ecfp4,0.7,p0f5,0,5,potential,1095,False,0.04142243580828795,0.0627908918204923,0.3403113953739161,0.6002262871302096,0.5082357385626403,0.14797591121377074,0.2035250250172886,0.8,900
coverage_0.70,A375,ecfp4,0.7,p0f7,0,7,potential,36032,False,0.0458819536684136,0.05378434351846589,0.14692732741711623,0.40150516185351354,0.28571045972484743,0.15223627178059665,0.21420073218458802,0.6814159292035398,900
coverage_0.70,A375,ecfp4,0.7,p0f6,0,6,potential,36224,False,0.026710718755505115,0.03249369476850163,0.17797225136128103,0.4430037626688788,0.36670435395599255,0.12119593800561859,0.16343414195175104,0.7615384615384615,900
coverage_0.70,A375,ecfp4,0.7,p0f4,0,4,potential,1113,False,0.03427461062949384,0.042738339298179884,0.1980359744358735,0.4526086087505454,0.37864091190236043,0.1387132649635199,0.1851340342278908,0.7195467422096318,900
coverage_0.70,A375,ecfp4,0.7,p0f8,0,8,potential,35584,False,0.033619958423930646,0.043628033075616246,0.22939550436160105,0.49095800412929264,0.35051398005841167,0.1371749980940175,0.1833574607806583,0.7540983606557377,900
coverage_0.70,A375,ecfp4,0.7,p0f9,0,9,potential,1143,False,0.03781856381803509,0.04058104429398822,0.06807317367045607,0.33780951115766067,0.2536925930361231,0.14581437307428485,0.19446995608071466,0.6636363636363637,900
coverage_0.70,A375,ecfp4,0.7,p0f0,0,0,lowrank,72164,False,0.04357727010368611,0.04720622579083599,0.0768745144597931,0.40340907053352704,0.35024765874196556,0.13738547677924434,0.20875169485224812,0.7125748502994012,900
coverage_0.70,A375,ecfp4,0.7,p0f4,0,4,lowrank,3343,False,0.03427461329857806,0.042738339298179884,0.1980359119841203,0.45260881523907615,0.37863999009052274,0.13871326488054975,0.18513404143640916,0.7195467422096318,900
coverage_0.70,A375,ecfp4,0.7,p0f1,0,1,lowrank,10153,False,0.04106590668214658,0.05498616695905571,0.2531593134555925,0.5179630426257262,0.4714553639366633,0.14679076783132713,0.2026472469147967,0.784741144414169,900
coverage_0.70,A375,ecfp4,0.7,p0f2,0,2,lowrank,5446,False,0.04214565621127055,0.06240251652380649,0.3246160802634933,0.578597654633088,0.48568074775400955,0.155909957780609,0.205294072518596,0.7672209026128266,900
coverage_0.70,A375,ecfp4,0.7,p0f5,0,5,lowrank,5491,False,0.04188150026308973,0.0627908918204923,0.3330003914768196,0.5959464187760919,0.5105170911733636,0.14716850347304244,0.20464970135108854,0.8081081081081081,900
coverage_0.70,A375,ecfp4,0.7,p0f3,0,3,lowrank,10063,False,0.03836974076347052,0.049716285185832335,0.22822590987943003,0.4789366083377352,0.41292832871810137,0.1359205688684939,0.19588195619676285,0.7459807073954984,900
coverage_0.70,PANC1,ecfp4,0.7,p0f0,0,0,potential,1125,False,0.019387460938565918,0.02475102825608407,0.21670078762080225,0.4655524162511123,0.413078666352263,0.10389447051949592,0.13923886288879955,0.7185792349726776,900
coverage_0.70,PANC1,ecfp4,0.7,p0f1,0,1,potential,35936,False,0.02483703055810526,0.029085872123542585,0.1460792218087985,0.3851396267622167,0.38026056822292376,0.11484216482395566,0.1575976857637994,0.7190721649484536,900
coverage_0.70,PANC1,ecfp4,0.7,p0f2,0,2,potential,1086,False,0.024691153347048786,0.030094389082679626,0.17954296134027825,0.46429645610888337,0.38880303304408625,0.1118181583422978,0.15713418898205694,0.717391304347826,900
coverage_0.70,PANC1,ecfp4,0.7,p0f3,0,3,potential,1111,False,0.026933289166781928,0.03431265894358678,0.21506260383193354,0.5012166752371214,0.4870116465164361,0.11582499151673595,0.16411364710706397,0.7860696517412935,900
coverage_0.70,A375,ecfp4,0.7,p0f6,0,6,lowrank,5666,False,0.026126860058468444,0.03249369476850163,0.1959406203385955,0.45259491976027855,0.373862387484429,0.11588963146506684,0.16163805263139136,0.7384615384615385,900
coverage_0.70,A375,ecfp4,0.7,p0f7,0,7,lowrank,72100,False,0.04471609449937306,0.05378434351846589,0.16860388034632057,0.4291391998718582,0.31153867268148894,0.15044805811119583,0.21146180387808353,0.6902654867256637,900
coverage_0.70,A375,ecfp4,0.7,p0f8,0,8,lowrank,5566,False,0.034271871347039344,0.043628033075616246,0.21445298054947315,0.47270036545655536,0.35944189231509344,0.13123120059906687,0.18512663597397147,0.7704918032786885,900
coverage_0.70,A375,ecfp4,0.7,p0f9,0,9,lowrank,10351,False,0.03686933928008836,0.04058104429398822,0.09146400932934384,0.3894189819189974,0.3179173143012111,0.14618105719540134,0.19201390387179873,0.7272727272727273,900
coverage_0.70,PANC1,ecfp4,0.7,p0f4,0,4,potential,35680,False,0.02564797747298048,0.0305336392038994,0.16000915247256142,0.41279412844720964,0.3952667431276664,0.11670573086742754,0.16014985942229384,0.7101827676240209,900
coverage_0.70,PANC1,ecfp4,0.7,p0f5,0,5,potential,35104,False,0.020347431610037832,0.020459058036238174,0.0054560882520897636,0.3250594523028856,0.30733697202095317,0.10892756549777617,0.14264442369065056,0.66875,900
coverage_0.70,PANC1,ecfp4,0.7,p0f6,0,6,potential,1130,False,0.018460423591336077,0.02117219936406537,0.12808191185521656,0.3671608570786404,0.35044170013378617,0.09923329258700325,0.1358691414241515,0.7151702786377709,900
coverage_0.70,PANC1,ecfp4,0.7,p0f7,0,7,potential,1124,False,0.020377190421467135,0.026437030479925832,0.22921787918125125,0.4871923922894628,0.4353596979749358,0.10374012566667278,0.1427486967417466,0.7589041095890411,900
coverage_0.70,PANC1,ecfp4,0.7,p0f8,0,8,potential,1110,False,0.019001889652720212,0.018701166458354103,-0.016080451186603506,0.294003564017267,0.29256289616818454,0.10467327883121975,0.137847341841329,0.686046511627907,900
coverage_0.70,PANC1,ecfp4,0.7,p0f9,0,9,potential,36640,False,0.01908034302814452,0.02526178318111573,0.24469532133393102,0.5104525473076378,0.4686821917887142,0.10668739107846079,0.13813161487561246,0.7831978319783198,900
coverage_0.70,PANC1,ecfp4,0.7,p0f2,0,2,lowrank,5446,False,0.021954738837190315,0.030094389082679626,0.2704706921654696,0.548099301683658,0.45297838002671764,0.10686867681390756,0.14817131583808762,0.7418478260869565,900
coverage_0.70,PANC1,ecfp4,0.7,p0f1,0,1,lowrank,3367,False,0.02312611864681652,0.029085872123542585,0.20490200367422162,0.45462464241041395,0.4479625777315775,0.11082674149734098,0.15207274130105145,0.7757731958762887,900
coverage_0.70,PANC1,ecfp4,0.7,p0f0,0,0,lowrank,72164,False,0.019590157217181384,0.02475102825608407,0.20851137922458174,0.458000254828802,0.4099334608232027,0.10360892696775235,0.13996484278982843,0.7158469945355191,900
coverage_0.70,PANC1,ecfp4,0.7,p0f3,0,3,lowrank,10063,False,0.02891292950468285,0.03431265894358678,0.15736843500766262,0.39642429818079317,0.36413483638045646,0.12223147403747336,0.17003802370259086,0.7164179104477612,900
coverage_0.70,PANC1,ecfp4,0.7,p0f4,0,4,lowrank,71396,False,0.025647997735392197,0.0305336392038994,0.16000848886310493,0.4127933180626283,0.3952690476572605,0.11670575318867499,0.16014992268306655,0.7101827676240209,900
coverage_0.70,PANC1,ecfp4,0.7,p0f5,0,5,lowrank,5491,False,0.020704088955962714,0.020459058036238174,-0.011976647179480437,0.3763323074699315,0.3442563427033038,0.10918787074664885,0.14388915510198366,0.7,900
coverage_0.70,PANC1,ecfp4,0.7,p0f6,0,6,lowrank,72484,False,0.018433314907922837,0.02117219936406537,0.1293623023780477,0.36840039059431584,0.3565885389981963,0.0987684461272514,0.13576934450722974,0.7151702786377709,900
coverage_0.70,PANC1,ecfp4,0.7,p0f8,0,8,lowrank,5566,False,0.018213202447896575,0.018701166458354103,0.02609270451360246,0.3007580626860844,0.284102194364849,0.10091366263682955,0.13495629828910014,0.6918604651162791,900
coverage_0.70,PANC1,ecfp4,0.7,p0f7,0,7,lowrank,3376,False,0.01700199177481258,0.026437030479925832,0.3568872348306088,0.6022639704346836,0.5031851973479803,0.0947529845426973,0.13039168598807432,0.7808219178082192,900
coverage_0.70,PANC1,ecfp4,0.7,p0f9,0,9,lowrank,10351,False,0.0175032535534914,0.02526178318111573,0.3071251768728728,0.5626131216360466,0.48214206025768763,0.09995875087064318,0.13229986225802126,0.7940379403794038,900
positive_control,A375,ecfp4,1.0,p0f0,0,0,zero,0,True,2.9406294451479345,2.9406294451479345,0.0,,,1.316633379530493,1.714826360057465,,900
positive_control,A375,ecfp4,1.0,p0f2,0,2,zero,0,True,3.1194247295607362,3.1194247295607362,0.0,,,1.3422421300741678,1.7661893243819407,,900
positive_control,A375,ecfp4,1.0,p0f3,0,3,zero,0,True,1.3692456348978086,1.3692456348978086,0.0,,,0.9152893247827596,1.1701476978987775,,900
positive_control,A375,ecfp4,1.0,p0f1,0,1,zero,0,True,1.6269112864927489,1.6269112864927489,0.0,,,0.9507363550532025,1.275504326332431,,900
positive_control,A375,ecfp4,1.0,p0f4,0,4,zero,0,True,2.382229792604397,2.382229792604397,0.0,,,1.1786049944006063,1.5434473728003806,,900
positive_control,A375,ecfp4,1.0,p0f5,0,5,zero,0,True,1.5254330756746948,1.5254330756746948,0.0,,,0.9550877180250387,1.2350842382909333,,900
positive_control,A375,ecfp4,1.0,p0f6,0,6,zero,0,True,1.6975700431102814,1.6975700431102814,0.0,,,1.002147931360657,1.3029083018809426,,900
positive_control,A375,ecfp4,1.0,p0f9,0,9,zero,0,True,2.090084768255303,2.090084768255303,0.0,,,1.1317057641905128,1.445712546896963,,900
positive_control,A375,ecfp4,1.0,p0f7,0,7,zero,0,True,2.7656436611542965,2.7656436611542965,0.0,,,1.2668512956481748,1.6630224475797963,,900
positive_control,A375,ecfp4,1.0,p0f8,0,8,zero,0,True,1.5592895786107361,1.5592895786107361,0.0,,,0.9913750582049586,1.2487151711302047,,900
positive_control,A375,ecfp4,1.0,p0f2,0,2,potential,34816,True,1.8425466085723463,3.1194247295607362,0.4093312811456087,0.6440577716198637,0.6324923528712175,1.0124709743156273,1.3574043644295337,0.7404761904761905,900
positive_control,A375,ecfp4,1.0,p0f0,0,0,potential,1125,True,1.747314330406232,2.9406294451479345,0.40580261369234516,0.6373279856773899,0.6243937749717386,1.0056372141452836,1.3218601780847443,0.7624703087885986,900
positive_control,A375,ecfp4,1.0,p0f3,0,3,potential,35616,True,0.6598919376426281,1.3692456348978086,0.5180616824154578,0.7256017603479813,0.6987037761775015,0.6233368863741853,0.812337329957591,0.7836835599505563,900
positive_control,A375,ecfp4,1.0,p0f4,0,4,potential,1113,True,1.2816330202844841,2.382229792604397,0.46200277392915745,0.7176685112188859,0.7083583066151934,0.8217144812540319,1.132092319682668,0.815403422982885,900
positive_control,A375,ecfp4,1.0,p0f1,0,1,potential,1121,True,0.8741715012592082,1.6269112864927489,0.46268028962800833,0.6803333094078273,0.6938443133880412,0.6997361261198618,0.9349713906100059,0.7835178351783518,900
positive_control,A375,ecfp4,1.0,p0f5,0,5,potential,35104,True,0.826072504322557,1.5254330756746948,0.45846689868240376,0.6826819838404389,0.6592818345043224,0.6965667315592787,0.9088853086735185,0.7802469135802469,900
positive_control,A375,ecfp4,1.0,p0f6,0,6,potential,1130,True,1.2221027530881803,1.6975700431102814,0.280086993730728,0.5409135372869561,0.5448961953450971,0.8102499771391649,1.1054875635158363,0.7270440251572327,900
positive_control,A375,ecfp4,1.0,p0f7,0,7,potential,36032,True,1.6670773124693299,2.7656436611542965,0.39721905034810523,0.649422006127952,0.6362199130286993,0.9832437028315798,1.2911534813759864,0.765906362545018,900
positive_control,A375,ecfp4,1.0,p0f8,0,8,potential,35584,True,0.9466848998304699,1.5592895786107361,0.3928742211732552,0.6300711589033328,0.6226675506183752,0.726058300470978,0.9729773377784654,0.7624847746650426,900
positive_control,A375,ecfp4,1.0,p0f9,0,9,potential,1143,True,1.1462240419177179,2.090084768255303,0.45158968701804003,0.6710181123220456,0.6875735072923959,0.8259373033920001,1.0706185323997142,0.801920768307323,900
positive_control,A375,ecfp4,1.0,p0f0,0,0,lowrank,10189,True,0.7855451627957729,2.9406294451479345,0.7328649605641644,0.8746237694691354,0.8403763790654887,0.7124191719863178,0.8863098571017773,0.850356294536817,900
positive_control,A375,ecfp4,1.0,p0f1,0,1,lowrank,10153,True,0.5106570396793267,1.6269112864927489,0.6861186937978732,0.8288659079785358,0.801597746828494,0.5203438017180998,0.714602714575957,0.8511685116851169,900
positive_control,A375,ecfp4,1.0,p0f2,0,2,lowrank,5446,True,1.0961101008606282,3.1194247295607362,0.6486178715987234,0.8064485950582838,0.7875056965090903,0.8246819138489547,1.0469527691642198,0.7988095238095239,900
positive_control,A375,ecfp4,1.0,p0f3,0,3,lowrank,10063,True,0.7326322270095736,1.3692456348978086,0.46493732874726135,0.7222916692793326,0.7054571013873681,0.6578833410996313,0.8559393827892099,0.7935723114956736,900
positive_control,A375,ecfp4,1.0,p0f4,0,4,lowrank,10081,True,1.0943434192593697,2.382229792604397,0.5406222260099569,0.7350504098283807,0.7311850343848161,0.7550146646294447,1.0461087033666099,0.8141809290953546,900
positive_control,A375,ecfp4,1.0,p0f5,0,5,lowrank,70244,True,0.5063333702227966,1.5254330756746948,0.6680723800361765,0.8237443196630534,0.7961003573255441,0.5599355420376438,0.7115710577467275,0.808641975308642,900
positive_control,A375,ecfp4,1.0,p0f7,0,7,lowrank,10180,True,0.8651651116691932,2.7656436611542965,0.6871740478279478,0.8737374857492826,0.8525991760483655,0.7242826320486114,0.9301425222347343,0.843937575030012,900
positive_control,A375,ecfp4,1.0,p0f6,0,6,lowrank,10234,True,0.6715790852933748,1.6975700431102814,0.6043879968199073,0.782768357037295,0.7608227006041571,0.6194550686473794,0.8194992893794203,0.8125786163522013,900
positive_control,A375,ecfp4,1.0,p0f8,0,8,lowrank,10054,True,0.5940587822557851,1.5592895786107361,0.6190195904566569,0.790358382229429,0.7822025459290691,0.591316320392664,0.770752088713216,0.830694275274056,900
positive_control,A375,ecfp4,1.0,p0f9,0,9,lowrank,73316,True,0.6214936071664112,2.090084768255303,0.7026466980642116,0.8380795382339834,0.8532532509299395,0.5985038468744356,0.7883486583780118,0.8931572629051621,900
primary,A375,ecfp4,1.0,p0f0,0,0,zero,0,False,0.04720622579083599,0.04720622579083599,0.0,,,0.1399710212366667,0.2172699376141025,,900
primary,A375,ecfp4,1.0,p0f1,0,1,zero,0,False,0.05498616695905571,0.05498616695905571,0.0,,,0.16136696978555556,0.2344912939941603,,900
primary,A375,ecfp4,1.0,p0f2,0,2,zero,0,False,0.06240251652380649,0.06240251652380649,0.0,,,0.1735544849888889,0.24980495696404123,,900
primary,A375,ecfp4,1.0,p0f4,0,4,zero,0,False,0.042738339298179884,0.042738339298179884,0.0,,,0.1385179575888889,0.20673253081743057,,900
primary,A375,ecfp4,1.0,p0f3,0,3,zero,0,False,0.049716285185832335,0.049716285185832335,0.0,,,0.1371382143777778,0.2229714896255401,,900
primary,A375,ecfp4,1.0,p0f5,0,5,zero,0,False,0.0627908918204923,0.0627908918204923,0.0,,,0.1636025799566667,0.25058110826734786,,900
primary,A375,ecfp4,1.0,p0f6,0,6,zero,0,False,0.03249369476850163,0.03249369476850163,0.0,,,0.10886890190222222,0.18026007535919214,,900
primary,A375,ecfp4,1.0,p0f8,0,8,zero,0,False,0.043628033075616246,0.043628033075616246,0.0,,,0.1320727284,0.20887324643337224,,900
primary,A375,ecfp4,1.0,p0f7,0,7,zero,0,False,0.05378434351846589,0.05378434351846589,0.0,,,0.14940337348333332,0.2319145176966416,,900
primary,A375,ecfp4,1.0,p0f9,0,9,zero,0,False,0.04058104429398822,0.04058104429398822,0.0,,,0.13317899278,0.20144737350977854,,900
primary,A375,ecfp4,1.0,p1f0,1,0,zero,0,False,0.04403335327761725,0.04403335327761725,0.0,,,0.13868724994,0.2098412573294805,,900
primary,A375,ecfp4,1.0,p1f1,1,1,zero,0,False,0.03743402668366242,0.03743402668366242,0.0,,,0.1279224962511111,0.19347874995374148,,900
primary,A375,ecfp4,1.0,p1f3,1,3,zero,0,False,0.047790741260045615,0.047790741260045615,0.0,,,0.13743220536555556,0.2186109358198844,,900
primary,A375,ecfp4,1.0,p1f2,1,2,zero,0,False,0.060007802857493096,0.060007802857493096,0.0,,,0.16702552080555558,0.24496490127667903,,900
primary,A375,ecfp4,1.0,p1f4,1,4,zero,0,False,0.039787423601120565,0.039787423601120565,0.0,,,0.12462151007777778,0.19946785104652973,,900
primary,A375,ecfp4,1.0,p1f5,1,5,zero,0,False,0.0687580116090706,0.0687580116090706,0.0,,,0.17046516609444445,0.2622174891365383,,900
primary,A375,ecfp4,1.0,p1f6,1,6,zero,0,False,0.062357152382903125,0.062357152382903125,0.0,,,0.16895630803777778,0.24971414133545405,,900
primary,A375,ecfp4,1.0,p1f7,1,7,zero,0,False,0.039142300326909685,0.039142300326909685,0.0,,,0.1293591078877778,0.19784413139365464,,900
primary,A375,ecfp4,1.0,p1f9,1,9,zero,0,False,0.051866225518007555,0.051866225518007555,0.0,,,0.14783408751444446,0.22774157617353832,,900
primary,A375,ecfp4,1.0,p1f8,1,8,zero,0,False,0.044108018027352265,0.044108018027352265,0.0,,,0.1326218452188889,0.21001908967365862,,900
primary,A375,ecfp4,1.0,p2f1,2,1,zero,0,False,0.035012109139060076,0.035012109139060076,0.0,,,0.1213810653888889,0.18711522957541452,,900
primary,A375,ecfp4,1.0,p2f0,2,0,zero,0,False,0.05683090306503586,0.05683090306503586,0.0,,,0.1612721464188889,0.2383923301304718,,900
primary,A375,ecfp4,1.0,p2f2,2,2,zero,0,False,0.04687846473079961,0.04687846473079961,0.0,,,0.13670022342777777,0.21651435225129906,,900
primary,A375,ecfp4,1.0,p2f3,2,3,zero,0,False,0.07058544680674973,0.07058544680674973,0.0,,,0.1788828343888889,0.26567921786761894,,900
primary,A375,ecfp4,1.0,p2f5,2,5,zero,0,False,0.040723759971037325,0.040723759971037325,0.0,,,0.12760715739,0.20180128832848745,,900
primary,A375,ecfp4,1.0,p2f4,2,4,zero,0,False,0.06799795296405185,0.06799795296405185,0.0,,,0.17962883036555555,0.2607641711663085,,900
primary,A375,ecfp4,1.0,p2f6,2,6,zero,0,False,0.05463614984150479,0.05463614984150479,0.0,,,0.15748382061555555,0.2337437696314167,,900
primary,A375,ecfp4,1.0,p2f7,2,7,zero,0,False,0.028255884710943938,0.028255884710943938,0.0,,,0.10430561063333332,0.16809486818741357,,900
primary,A375,ecfp4,1.0,p2f8,2,8,zero,0,False,0.03791394450505774,0.03791394450505774,0.0,,,0.12648764260333334,0.19471503410126742,,900
primary,A375,ecfp4,1.0,p2f9,2,9,zero,0,False,0.05412555356196927,0.05412555356196927,0.0,,,0.1485257014277778,0.2326489921791394,,900
